N EXPEDIENTE,FECHA,AUX-FECHA,HORA,AUX-HORA,DATE,URI-DATE,HORA INTERVALO,CALLE 1,AUX-CALLE 1,CALLE 2,AUX-CALLE 2,NUMERO,URI-CRUCE,DISTRITO,URI-DISTRITO,TIPO ACCIDENTE,ESTADO METEREOLÓGICO,TIPO VEHÍCULO,AUX-TIPO VEHÍCULO,TIPO PERSONA,AUX-TIPO PERSONA,RANGO DE EDAD,SEXO,AUX-SEXO,LESIVIDAD,URI-PERSONA
2020S002172,29/01/2020,29012020,18:45,1845,2020-01-29T18:45:00Z,29012020-1845,18:00-18:59,CALL. GOYA,call-goya,CALL. ALCALA,call-alcala,,call-goya%call-alcala,SALAMANCA,salamanca,Colisión fronto-lateral,Nublado,Turismo,turismo,Conductor,conductor,60-64,Hombre,hombre,,hombre%60-64%conductor%turismo
2020S002172,29/01/2020,29012020,18:45,1845,2020-01-29T18:45:00Z,29012020-1845,18:00-18:59,CALL. GOYA,call-goya,CALL. ALCALA,call-alcala,,call-goya%call-alcala,SALAMANCA,salamanca,Colisión fronto-lateral,Nublado,Turismo,turismo,Pasajero,pasajero,60-64,Hombre,hombre,,hombre%60-64%pasajero%turismo
2020S002172,29/01/2020,29012020,18:45,1845,2020-01-29T18:45:00Z,29012020-1845,18:00-18:59,CALL. GOYA,call-goya,CALL. ALCALA,call-alcala,,call-goya%call-alcala,SALAMANCA,salamanca,Colisión fronto-lateral,Nublado,Motocicleta > 125cc,motocicleta->-125cc,Conductor,conductor,30-34,Hombre,hombre,,hombre%30-34%conductor%motocicleta->-125cc
2020S002160,29/01/2020,29012020,18:30,1830,2020-01-29T18:30:00Z,29012020-1830,18:00-18:59,AVDA. LOGROÑO,avda-logroño,AUTOV. M-11,autov-m-11,,avda-logroño%autov-m-11,BARAJAS,barajas,Colisión frontal,,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,,hombre%40-44%conductor%turismo
2020S002160,29/01/2020,29012020,18:30,1830,2020-01-29T18:30:00Z,29012020-1830,18:00-18:59,AVDA. LOGROÑO,avda-logroño,AUTOV. M-11,autov-m-11,,avda-logroño%autov-m-11,BARAJAS,barajas,Colisión frontal,,Turismo,turismo,Conductor,conductor,50-54,Hombre,hombre,,hombre%50-54%conductor%turismo
2020S002218,29/01/2020,29012020,17:45,1745,2020-01-29T17:45:00Z,29012020-1745,17:00-17:59,CALL. LUISA MURIEL,call-luisa-muriel,CALL. CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,call-concejal-francisco-jose-jimenez-martin,,call-luisa-muriel%call-concejal-francisco-jose-jimenez-martin,LATINA,latina,Otro,,Turismo,turismo,Conductor,conductor,60-64,Hombre,hombre,,hombre%60-64%conductor%turismo
2020S002209,29/01/2020,29012020,17:40,1740,2020-01-29T17:40:00Z,29012020-1740,17:00-17:59,CALL. LUISA MURIEL,call-luisa-muriel,CALL. CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,call-concejal-francisco-jose-jimenez-martin,,call-luisa-muriel%call-concejal-francisco-jose-jimenez-martin,LATINA,latina,Choque contra obstáculo fijo,Nublado,Turismo,turismo,Conductor,conductor,25-29,Mujer,mujer,,mujer%25-29%conductor%turismo
2020S002154,29/01/2020,29012020,17:35,1735,2020-01-29T17:35:00Z,29012020-1735,17:00-17:59,AVDA. REAL DE PINTO,avda-real-de-pinto,CALL. ARROYO BUENO,call-arroyo-bueno,,avda-real-de-pinto%call-arroyo-bueno,VILLAVERDE,villaverde,Alcance,Despejado,Turismo,turismo,Conductor,conductor,30-34,Mujer,mujer,7,mujer%30-34%conductor%turismo%7
2020S002154,29/01/2020,29012020,17:35,1735,2020-01-29T17:35:00Z,29012020-1735,17:00-17:59,AVDA. REAL DE PINTO,avda-real-de-pinto,CALL. ARROYO BUENO,call-arroyo-bueno,,avda-real-de-pinto%call-arroyo-bueno,VILLAVERDE,villaverde,Alcance,Despejado,,,Conductor,conductor,,,,,conductor
2020S002465,29/01/2020,29012020,17:26,1726,2020-01-29T17:26:00Z,29012020-1726,17:00-17:59,CALL. SAMBARA,call-sambara,CALL. GUILLERMO ROVIROSA,call-guillermo-rovirosa,,call-sambara%call-guillermo-rovirosa,CIUDAD LINEAL,ciudad-lineal,Colisión múltiple,Despejado,Turismo,turismo,Conductor,conductor,55-59,Hombre,hombre,14,hombre%55-59%conductor%turismo%14
2020S002465,29/01/2020,29012020,17:26,1726,2020-01-29T17:26:00Z,29012020-1726,17:00-17:59,CALL. SAMBARA,call-sambara,CALL. GUILLERMO ROVIROSA,call-guillermo-rovirosa,,call-sambara%call-guillermo-rovirosa,CIUDAD LINEAL,ciudad-lineal,Colisión múltiple,Despejado,Turismo,turismo,Conductor,conductor,30-34,Hombre,hombre,14,hombre%30-34%conductor%turismo%14
2020S002465,29/01/2020,29012020,17:26,1726,2020-01-29T17:26:00Z,29012020-1726,17:00-17:59,CALL. SAMBARA,call-sambara,CALL. GUILLERMO ROVIROSA,call-guillermo-rovirosa,,call-sambara%call-guillermo-rovirosa,CIUDAD LINEAL,ciudad-lineal,Colisión múltiple,Despejado,Turismo,turismo,Conductor,conductor,,,,14,conductor%turismo%14
2020S002149,29/01/2020,29012020,17:15,1715,2020-01-29T17:15:00Z,29012020-1715,17:00-17:59,CALL. AQUITANIA,call-aquitania,CALL. REPUBLICA ESLOVACA,call-republica-eslovaca,,call-aquitania%call-republica-eslovaca,SAN BLAS-CANILLEJAS,san-blas-canillejas,Atropello a persona,Despejado,Turismo,turismo,Conductor,conductor,35-39,Hombre,hombre,14,hombre%35-39%conductor%turismo%14
2020S002149,29/01/2020,29012020,17:15,1715,2020-01-29T17:15:00Z,29012020-1715,17:00-17:59,CALL. AQUITANIA,call-aquitania,CALL. REPUBLICA ESLOVACA,call-republica-eslovaca,,call-aquitania%call-republica-eslovaca,SAN BLAS-CANILLEJAS,san-blas-canillejas,Atropello a persona,Despejado,Turismo,turismo,Peatón,peaton,15-17,Mujer,mujer,1,mujer%15-17%peaton%turismo%1
2020S002149,29/01/2020,29012020,17:15,1715,2020-01-29T17:15:00Z,29012020-1715,17:00-17:59,CALL. AQUITANIA,call-aquitania,CALL. REPUBLICA ESLOVACA,call-republica-eslovaca,,call-aquitania%call-republica-eslovaca,SAN BLAS-CANILLEJAS,san-blas-canillejas,Atropello a persona,Despejado,Turismo,turismo,Pasajero,pasajero,0-5,Mujer,mujer,14,mujer%0-5%pasajero%turismo%14
2020S002158,29/01/2020,29012020,17:10,1710,2020-01-29T17:10:00Z,29012020-1710,17:00-17:59,AVDA. LAS SUERTES,avda-las-suertes,CALL. FRIDA KAHLO,call-frida-kahlo,,avda-las-suertes%call-frida-kahlo,VILLA DE VALLECAS,villa-de-vallecas,Otro,Despejado,Turismo,turismo,Conductor,conductor,,,,,conductor%turismo
2020S002158,29/01/2020,29012020,17:10,1710,2020-01-29T17:10:00Z,29012020-1710,17:00-17:59,AVDA. LAS SUERTES,avda-las-suertes,CALL. FRIDA KAHLO,call-frida-kahlo,,avda-las-suertes%call-frida-kahlo,VILLA DE VALLECAS,villa-de-vallecas,Otro,Despejado,Turismo,turismo,Conductor,conductor,,,,,conductor%turismo
2020S002475,29/01/2020,29012020,16:20,1620,2020-01-29T16:20:00Z,29012020-1620,16:00-16:59,GTA. JUAN DE HARO,gta-juan-de-haro,AVDA. FRANCISCO JAVIER SAENZ DE OIZA,avda-francisco-javier-saenz-de-oiza,,gta-juan-de-haro%avda-francisco-javier-saenz-de-oiza,HORTALEZA,hortaleza,Atropello a persona,Despejado,Turismo,turismo,Conductor,conductor,,,,,conductor%turismo
2020S002475,29/01/2020,29012020,16:20,1620,2020-01-29T16:20:00Z,29012020-1620,16:00-16:59,GTA. JUAN DE HARO,gta-juan-de-haro,AVDA. FRANCISCO JAVIER SAENZ DE OIZA,avda-francisco-javier-saenz-de-oiza,,gta-juan-de-haro%avda-francisco-javier-saenz-de-oiza,HORTALEZA,hortaleza,Atropello a persona,Despejado,Turismo,turismo,Peatón,peaton,55-59,Hombre,hombre,5,hombre%55-59%peaton%turismo%5
2020S002167,29/01/2020,29012020,16:00,1600,2020-01-29T16:00:00Z,29012020-1600,16:00-16:59,CALL. JUAN DE LA HOZ,call-juan-de-la-hoz,CALL. CARTAGENA,call-cartagena,,call-juan-de-la-hoz%call-cartagena,SALAMANCA,salamanca,Caída,Lluvia débil,Motocicleta hasta 125cc,motocicleta-hasta-125cc,Conductor,conductor,40-44,Hombre,hombre,1,hombre%40-44%conductor%motocicleta-hasta-125cc%1
2020S002143,29/01/2020,29012020,15:55,1555,2020-01-29T15:55:00Z,29012020-1555,15:00-15:59,CALL. HERMOSILLA,call-hermosilla,,,31,call-hermosilla%31,SALAMANCA,salamanca,Colisión lateral,Despejado,Turismo,turismo,Conductor,conductor,25-29,Hombre,hombre,14,hombre%25-29%conductor%turismo%14
2020S002143,29/01/2020,29012020,15:55,1555,2020-01-29T15:55:00Z,29012020-1555,15:00-15:59,CALL. HERMOSILLA,call-hermosilla,,,31,call-hermosilla%31,SALAMANCA,salamanca,Colisión lateral,Despejado,Turismo,turismo,Pasajero,pasajero,18-20,Mujer,mujer,14,mujer%18-20%pasajero%turismo%14
2020S002143,29/01/2020,29012020,15:55,1555,2020-01-29T15:55:00Z,29012020-1555,15:00-15:59,CALL. HERMOSILLA,call-hermosilla,,,31,call-hermosilla%31,SALAMANCA,salamanca,Colisión lateral,Despejado,Motocicleta hasta 125cc,motocicleta-hasta-125cc,Conductor,conductor,45-49,Mujer,mujer,6,mujer%45-49%conductor%motocicleta-hasta-125cc%6
2020S002306,29/01/2020,29012020,15:45,1545,2020-01-29T15:45:00Z,29012020-1545,15:00-15:59,AVDA. PESETA,avda-peseta,,,88,avda-peseta%88,CARABANCHEL,carabanchel,Colisión fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,MAYOR 74,Hombre,hombre,14,hombre%MAYOR 74%conductor%turismo%14
2020S002306,29/01/2020,29012020,15:45,1545,2020-01-29T15:45:00Z,29012020-1545,15:00-15:59,AVDA. PESETA,avda-peseta,,,88,avda-peseta%88,CARABANCHEL,carabanchel,Colisión fronto-lateral,Despejado,Turismo,turismo,Pasajero,pasajero,55-59,Mujer,mujer,7,mujer%55-59%pasajero%turismo%7
2020S002306,29/01/2020,29012020,15:45,1545,2020-01-29T15:45:00Z,29012020-1545,15:00-15:59,AVDA. PESETA,avda-peseta,,,88,avda-peseta%88,CARABANCHEL,carabanchel,Colisión fronto-lateral,Despejado,Autobús,autobus,Conductor,conductor,45-49,Hombre,hombre,14,hombre%45-49%conductor%autobus%14
2020S002461,29/01/2020,29012020,15:35,1535,2020-01-29T15:35:00Z,29012020-1535,15:00-15:59,CALL. ARTURO SORIA,call-arturo-soria,CALL. JOSEFA VALCARCEL,call-josefa-valcarcel,,call-arturo-soria%call-josefa-valcarcel,CIUDAD LINEAL,ciudad-lineal,Colisión fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,45-49,Hombre,hombre,14,hombre%45-49%conductor%turismo%14
2020S002461,29/01/2020,29012020,15:35,1535,2020-01-29T15:35:00Z,29012020-1535,15:00-15:59,CALL. ARTURO SORIA,call-arturo-soria,CALL. JOSEFA VALCARCEL,call-josefa-valcarcel,,call-arturo-soria%call-josefa-valcarcel,CIUDAD LINEAL,ciudad-lineal,Colisión fronto-lateral,Despejado,Turismo,turismo,Pasajero,pasajero,30-34,Mujer,mujer,14,mujer%30-34%pasajero%turismo%14
2020S002461,29/01/2020,29012020,15:35,1535,2020-01-29T15:35:00Z,29012020-1535,15:00-15:59,CALL. ARTURO SORIA,call-arturo-soria,CALL. JOSEFA VALCARCEL,call-josefa-valcarcel,,call-arturo-soria%call-josefa-valcarcel,CIUDAD LINEAL,ciudad-lineal,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,motocicleta-hasta-125cc,Conductor,conductor,30-34,Hombre,hombre,1,hombre%30-34%conductor%motocicleta-hasta-125cc%1
2020S002214,29/01/2020,29012020,14:55,1455,2020-01-29T14:55:00Z,29012020-1455,14:00-14:59,CALL. UBEDA,call-ubeda,CALL. ISLA DE AROSA,call-isla-de-arosa,,call-ubeda%call-isla-de-arosa,FUENCARRAL-EL PARDO,fuencarral-el-pardo,Colisión lateral,Nublado,Turismo,turismo,Conductor,conductor,25-29,Mujer,mujer,14,mujer%25-29%conductor%turismo%14
2020S002214,29/01/2020,29012020,14:55,1455,2020-01-29T14:55:00Z,29012020-1455,14:00-14:59,CALL. UBEDA,call-ubeda,CALL. ISLA DE AROSA,call-isla-de-arosa,,call-ubeda%call-isla-de-arosa,FUENCARRAL-EL PARDO,fuencarral-el-pardo,Colisión lateral,Nublado,Turismo,turismo,Pasajero,pasajero,25-29,Hombre,hombre,14,hombre%25-29%pasajero%turismo%14
2020S002214,29/01/2020,29012020,14:55,1455,2020-01-29T14:55:00Z,29012020-1455,14:00-14:59,CALL. UBEDA,call-ubeda,CALL. ISLA DE AROSA,call-isla-de-arosa,,call-ubeda%call-isla-de-arosa,FUENCARRAL-EL PARDO,fuencarral-el-pardo,Colisión lateral,Nublado,Turismo,turismo,Pasajero,pasajero,55-59,Mujer,mujer,7,mujer%55-59%pasajero%turismo%7
2020S002214,29/01/2020,29012020,14:55,1455,2020-01-29T14:55:00Z,29012020-1455,14:00-14:59,CALL. UBEDA,call-ubeda,CALL. ISLA DE AROSA,call-isla-de-arosa,,call-ubeda%call-isla-de-arosa,FUENCARRAL-EL PARDO,fuencarral-el-pardo,Colisión lateral,Nublado,Turismo,turismo,Conductor,conductor,25-29,Hombre,hombre,14,hombre%25-29%conductor%turismo%14
2020S002214,29/01/2020,29012020,14:55,1455,2020-01-29T14:55:00Z,29012020-1455,14:00-14:59,CALL. UBEDA,call-ubeda,CALL. ISLA DE AROSA,call-isla-de-arosa,,call-ubeda%call-isla-de-arosa,FUENCARRAL-EL PARDO,fuencarral-el-pardo,Colisión lateral,Nublado,Turismo,turismo,Pasajero,pasajero,30-34,Hombre,hombre,14,hombre%30-34%pasajero%turismo%14
2020S002186,29/01/2020,29012020,14:26,1426,2020-01-29T14:26:00Z,29012020-1426,14:00-14:59,"AUTOV. M-30, KM 9,300 CALZADA 1","autov-m-30,-km-9,300-calzada-1",,,,"autov-m-30,-km-9,300-calzada-1",RETIRO,retiro,Choque contra obstáculo fijo,Despejado,Turismo,turismo,Conductor,conductor,55-59,Mujer,mujer,7,mujer%55-59%conductor%turismo%7
2020S002191,29/01/2020,29012020,13:25,1325,2020-01-29T13:25:00Z,29012020-1325,13:00-13:59,"AUTOV. M-30, KM 12,500 CALZADA 1","autov-m-30,-km-12,500-calzada-1",,,,"autov-m-30,-km-12,500-calzada-1",PUENTE DE VALLECAS,puente-de-vallecas,Colisión lateral,Despejado,Turismo,turismo,Conductor,conductor,55-59,Hombre,hombre,,hombre%55-59%conductor%turismo
2020S002191,29/01/2020,29012020,13:25,1325,2020-01-29T13:25:00Z,29012020-1325,13:00-13:59,"AUTOV. M-30, KM 12,500 CALZADA 1","autov-m-30,-km-12,500-calzada-1",,,,"autov-m-30,-km-12,500-calzada-1",PUENTE DE VALLECAS,puente-de-vallecas,Colisión lateral,Despejado,Turismo,turismo,Conductor,conductor,60-64,Hombre,hombre,,hombre%60-64%conductor%turismo
2020S002139,29/01/2020,29012020,13:00,1300,2020-01-29T13:00:00Z,29012020-1300,13:00-13:59,CALL. VIA LIMITE,call-via-limite,AVDA. ASTURIAS,avda-asturias,,call-via-limite%avda-asturias,TETUÁN,tetuan,Atropello a persona,Despejado,Turismo,turismo,Conductor,conductor,35-39,Mujer,mujer,,mujer%35-39%conductor%turismo
2020S002139,29/01/2020,29012020,13:00,1300,2020-01-29T13:00:00Z,29012020-1300,13:00-13:59,CALL. VIA LIMITE,call-via-limite,AVDA. ASTURIAS,avda-asturias,,call-via-limite%avda-asturias,TETUÁN,tetuan,Atropello a persona,Despejado,Turismo,turismo,Peatón,peaton,,,,,peaton%turismo
2020S002132,29/01/2020,29012020,12:40,1240,2020-01-29T12:40:00Z,29012020-1240,12:00-12:59,CALL. PINOS BAJA,call-pinos-baja,CALL. PINOS ALTA,call-pinos-alta,,call-pinos-baja%call-pinos-alta,TETUÁN,tetuan,Colisión fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,35-39,Hombre,hombre,14,hombre%35-39%conductor%turismo%14
2020S002132,29/01/2020,29012020,12:40,1240,2020-01-29T12:40:00Z,29012020-1240,12:00-12:59,CALL. PINOS BAJA,call-pinos-baja,CALL. PINOS ALTA,call-pinos-alta,,call-pinos-baja%call-pinos-alta,TETUÁN,tetuan,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),bicicleta-epac-(pedaleo-asistido),Conductor,conductor,25-29,Hombre,hombre,7,hombre%25-29%conductor%bicicleta-epac-(pedaleo-asistido)%7
2020S002133,29/01/2020,29012020,12:30,1230,2020-01-29T12:30:00Z,29012020-1230,12:00-12:59,CALL. FOMENTO,call-fomento,,,24,call-fomento%24,CENTRO,centro,Colisión lateral,,Furgoneta,furgoneta,Conductor,conductor,40-44,Hombre,hombre,,hombre%40-44%conductor%furgoneta
2020S002133,29/01/2020,29012020,12:30,1230,2020-01-29T12:30:00Z,29012020-1230,12:00-12:59,CALL. FOMENTO,call-fomento,,,24,call-fomento%24,CENTRO,centro,Colisión lateral,,Furgoneta,furgoneta,Conductor,conductor,55-59,Hombre,hombre,,hombre%55-59%conductor%furgoneta
2020S002187,29/01/2020,29012020,11:50,1150,2020-01-29T11:50:00Z,29012020-1150,11:00-11:59,"AUTOV. M-30, KM 6,400 CALZADA 1 CENTRAL","autov-m-30,-km-6,400-calzada-1-central",,,,"autov-m-30,-km-6,400-calzada-1-central",SALAMANCA,salamanca,Colisión lateral,Despejado,Turismo,turismo,Conductor,conductor,MAYOR 74,Hombre,hombre,14,hombre%MAYOR 74%conductor%turismo%14
2020S002187,29/01/2020,29012020,11:50,1150,2020-01-29T11:50:00Z,29012020-1150,11:00-11:59,"AUTOV. M-30, KM 6,400 CALZADA 1 CENTRAL","autov-m-30,-km-6,400-calzada-1-central",,,,"autov-m-30,-km-6,400-calzada-1-central",SALAMANCA,salamanca,Colisión lateral,Despejado,Turismo,turismo,Pasajero,pasajero,40-44,Mujer,mujer,14,mujer%40-44%pasajero%turismo%14
2020S002187,29/01/2020,29012020,11:50,1150,2020-01-29T11:50:00Z,29012020-1150,11:00-11:59,"AUTOV. M-30, KM 6,400 CALZADA 1 CENTRAL","autov-m-30,-km-6,400-calzada-1-central",,,,"autov-m-30,-km-6,400-calzada-1-central",SALAMANCA,salamanca,Colisión lateral,Despejado,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,6,hombre%40-44%conductor%turismo%6
2020S002187,29/01/2020,29012020,11:50,1150,2020-01-29T11:50:00Z,29012020-1150,11:00-11:59,"AUTOV. M-30, KM 6,400 CALZADA 1 CENTRAL","autov-m-30,-km-6,400-calzada-1-central",,,,"autov-m-30,-km-6,400-calzada-1-central",SALAMANCA,salamanca,Colisión lateral,Despejado,Turismo,turismo,Pasajero,pasajero,40-44,Hombre,hombre,6,hombre%40-44%pasajero%turismo%6
2020S002187,29/01/2020,29012020,11:50,1150,2020-01-29T11:50:00Z,29012020-1150,11:00-11:59,"AUTOV. M-30, KM 6,400 CALZADA 1 CENTRAL","autov-m-30,-km-6,400-calzada-1-central",,,,"autov-m-30,-km-6,400-calzada-1-central",SALAMANCA,salamanca,Colisión lateral,Despejado,Turismo,turismo,Pasajero,pasajero,30-34,Hombre,hombre,6,hombre%30-34%pasajero%turismo%6
2020S002189,29/01/2020,29012020,11:45,1145,2020-01-29T11:45:00Z,29012020-1145,11:00-11:59,CALL. SALINAS DE ROSIO,call-salinas-de-rosio,,,33,call-salinas-de-rosio%33,BARAJAS,barajas,Choque contra obstáculo fijo,Despejado,Turismo,turismo,Conductor,conductor,25-29,Mujer,mujer,,mujer%25-29%conductor%turismo
2020S002130,29/01/2020,29012020,10:55,1055,2020-01-29T10:55:00Z,29012020-1055,10:00-10:59,CALL. EMBALSE DE NAVACERRADA,call-embalse-de-navacerrada,,,9,call-embalse-de-navacerrada%9,VILLA DE VALLECAS,villa-de-vallecas,Choque contra obstáculo fijo,Despejado,Turismo,turismo,Conductor,conductor,30-34,Mujer,mujer,2,mujer%30-34%conductor%turismo%2
2020S002129,29/01/2020,29012020,9:50,0950,2020-01-29T09:50:00Z,29012020-0950,09:00-09:59,CALL. MASILLA,call-masilla,,,4,call-masilla%4,SAN BLAS-CANILLEJAS,san-blas-canillejas,Otro,Despejado,Furgoneta,furgoneta,Conductor,conductor,50-54,Mujer,mujer,,mujer%50-54%conductor%furgoneta
2020S002129,29/01/2020,29012020,9:50,0950,2020-01-29T09:50:00Z,29012020-0950,09:00-09:59,CALL. MASILLA,call-masilla,,,4,call-masilla%4,SAN BLAS-CANILLEJAS,san-blas-canillejas,Otro,Despejado,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,,hombre%40-44%conductor%turismo
2020S002103,29/01/2020,29012020,9:30,0930,2020-01-29T09:30:00Z,29012020-0930,09:00-09:59,CALLE MONTE ESQUINZA,calle-monte-esquinza,,,18,calle-monte-esquinza%18,CHAMBERÍ,chamberi,Colisión lateral,Despejado,Turismo,turismo,Conductor,conductor,35-39,Hombre,hombre,,hombre%35-39%conductor%turismo
2020S002103,29/01/2020,29012020,9:30,0930,2020-01-29T09:30:00Z,29012020-0930,09:00-09:59,CALLE MONTE ESQUINZA,calle-monte-esquinza,,,18,calle-monte-esquinza%18,CHAMBERÍ,chamberi,Colisión lateral,Despejado,Turismo,turismo,Conductor,conductor,45-49,Hombre,hombre,,hombre%45-49%conductor%turismo
2020S002103,29/01/2020,29012020,9:30,0930,2020-01-29T09:30:00Z,29012020-0930,09:00-09:59,CALLE MONTE ESQUINZA,calle-monte-esquinza,,,18,calle-monte-esquinza%18,CHAMBERÍ,chamberi,Colisión lateral,Despejado,Turismo,turismo,Pasajero,pasajero,40-44,Mujer,mujer,,mujer%40-44%pasajero%turismo
2020S002099,29/01/2020,29012020,8:30,0830,2020-01-29T08:30:00Z,29012020-0830,08:00-08:59,CALL. CEA BERMUDEZ,call-cea-bermudez,CALL. BOIX Y MORER,call-boix-y-morer,,call-cea-bermudez%call-boix-y-morer,CHAMBERÍ,chamberi,Colisión fronto-lateral,Nublado,Motocicleta > 125cc,motocicleta->-125cc,Conductor,conductor,45-49,Hombre,hombre,7,hombre%45-49%conductor%motocicleta->-125cc%7
2020S002099,29/01/2020,29012020,8:30,0830,2020-01-29T08:30:00Z,29012020-0830,08:00-08:59,CALL. CEA BERMUDEZ,call-cea-bermudez,CALL. BOIX Y MORER,call-boix-y-morer,,call-cea-bermudez%call-boix-y-morer,CHAMBERÍ,chamberi,Colisión fronto-lateral,Nublado,Turismo,turismo,Conductor,conductor,30-34,Hombre,hombre,14,hombre%30-34%conductor%turismo%14
2020S002188,29/01/2020,29012020,8:10,0810,2020-01-29T08:10:00Z,29012020-0810,08:00-08:59,"AUTOV. M-30, +03100I","autov-m-30,-+03100i",,,,"autov-m-30,-+03100i",FUENCARRAL-EL PARDO,fuencarral-el-pardo,Alcance,Despejado,Motocicleta > 125cc,motocicleta->-125cc,Conductor,conductor,40-44,Mujer,mujer,7,mujer%40-44%conductor%motocicleta->-125cc%7
2020S002188,29/01/2020,29012020,8:10,0810,2020-01-29T08:10:00Z,29012020-0810,08:00-08:59,"AUTOV. M-30, +03100I","autov-m-30,-+03100i",,,,"autov-m-30,-+03100i",FUENCARRAL-EL PARDO,fuencarral-el-pardo,Alcance,Despejado,Turismo,turismo,Conductor,conductor,35-39,Hombre,hombre,14,hombre%35-39%conductor%turismo%14
2020S002128,29/01/2020,29012020,7:30,0730,2020-01-29T07:30:00Z,29012020-0730,07:00-07:59,AVDA. AMERICA,avda-america,AUTOV. A-2,autov-a-2,,avda-america%autov-a-2,SALAMANCA,salamanca,Alcance,Despejado,Turismo,turismo,Conductor,conductor,45-49,Mujer,mujer,14,mujer%45-49%conductor%turismo%14
2020S002128,29/01/2020,29012020,7:30,0730,2020-01-29T07:30:00Z,29012020-0730,07:00-07:59,AVDA. AMERICA,avda-america,AUTOV. A-2,autov-a-2,,avda-america%autov-a-2,SALAMANCA,salamanca,Alcance,Despejado,Turismo,turismo,Conductor,conductor,30-34,Hombre,hombre,,hombre%30-34%conductor%turismo
2020S002102,29/01/2020,29012020,7:25,0725,2020-01-29T07:25:00Z,29012020-0725,07:00-07:59,CALL. PAYASO FOFO,call-payaso-fofo,AVDA. ALBUFERA,avda-albufera,,call-payaso-fofo%avda-albufera,PUENTE DE VALLECAS,puente-de-vallecas,Colisión frontal,Despejado,Turismo,turismo,Conductor,conductor,65-69,Mujer,mujer,14,mujer%65-69%conductor%turismo%14
2020S002102,29/01/2020,29012020,7:25,0725,2020-01-29T07:25:00Z,29012020-0725,07:00-07:59,CALL. PAYASO FOFO,call-payaso-fofo,AVDA. ALBUFERA,avda-albufera,,call-payaso-fofo%avda-albufera,PUENTE DE VALLECAS,puente-de-vallecas,Colisión frontal,Despejado,Motocicleta hasta 125cc,motocicleta-hasta-125cc,Conductor,conductor,40-44,Hombre,hombre,2,hombre%40-44%conductor%motocicleta-hasta-125cc%2
2020S002102,29/01/2020,29012020,7:25,0725,2020-01-29T07:25:00Z,29012020-0725,07:00-07:59,CALL. PAYASO FOFO,call-payaso-fofo,AVDA. ALBUFERA,avda-albufera,,call-payaso-fofo%avda-albufera,PUENTE DE VALLECAS,puente-de-vallecas,Colisión frontal,Despejado,Motocicleta hasta 125cc,motocicleta-hasta-125cc,Pasajero,pasajero,45-49,Mujer,mujer,2,mujer%45-49%pasajero%motocicleta-hasta-125cc%2
2020S002097,29/01/2020,29012020,6:23,0623,2020-01-29T06:23:00Z,29012020-0623,06:00-06:59,PASEO. SANTA MARIA DE LA CABEZA,paseo-santa-maria-de-la-cabeza,CALL. TORRES MIRANDA,call-torres-miranda,,paseo-santa-maria-de-la-cabeza%call-torres-miranda,ARGANZUELA,arganzuela,Choque contra obstáculo fijo,Despejado,Turismo,turismo,Conductor,conductor,55-59,Hombre,hombre,14,hombre%55-59%conductor%turismo%14
2020S002095,29/01/2020,29012020,2:30,0230,2020-01-29T02:30:00Z,29012020-0230,02:00-02:59,CALL. FERMIN CABALLERO,call-fermin-caballero,,,35,call-fermin-caballero%35,FUENCARRAL-EL PARDO,fuencarral-el-pardo,Colisión fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,,,,,conductor%turismo
2020S002095,29/01/2020,29012020,2:30,0230,2020-01-29T02:30:00Z,29012020-0230,02:00-02:59,CALL. FERMIN CABALLERO,call-fermin-caballero,,,35,call-fermin-caballero%35,FUENCARRAL-EL PARDO,fuencarral-el-pardo,Colisión fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,,,,,conductor%turismo
