N EXPEDIENTE,FECHA,HORA,DATE,HORA INTERVALO,CALLE 1,AUX-CALLE 1,CALLE 2,AUX-CALLE 2,NUMERO,CRUCE LABEL,URI-CRUCE,DISTRITO,URI-DISTRITO-Wikidata,URI-DISTRITO,TIPO ACCIDENTE,URI-TIPO ACCIDENTE,ESTADO METEREOLÓGICO,TIPO VEHÍCULO,URI-TIPO VEHÍCULO,TIPO PERSONA,URI-TIPO PERSONA,RANGO DE EDAD,SEXO,URI-SEXO,URI-PERSONA,LESIVIDAD,PERSONA LABEL
2020S000206,01/01/2020,12:00,2020-01-01T12:00:00Z,12:00-12:59,TRVA. COSTA BRAVA,trva-costa-brava,CALL. COSTA BRAVA,call-costa-brava,,TRVA.COSTABRAVA-CALL.COSTABRAVA,trva-costa-brava%call-costa-brava,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,fuencarral-el-pardo,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Turismo,turismo,Pasajero,pasajero,18-20,Hombre,hombre,hombre%18-20,,Hombre entre 18 y 20 años
2020S000206,01/01/2020,12:00,2020-01-01T12:00:00Z,12:00-12:59,TRVA. COSTA BRAVA,trva-costa-brava,CALL. COSTA BRAVA,call-costa-brava,,TRVA.COSTABRAVA-CALL.COSTABRAVA,trva-costa-brava%call-costa-brava,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,fuencarral-el-pardo,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Turismo,turismo,Pasajero,pasajero,15-17,Mujer,mujer,mujer%15-17,,Mujer entre 15 y 17 años
2020S000022,01/01/2020,10:00,2020-01-01T10:00:00Z,10:00-10:59,"PLAZA. AGUSTIN GONZALEZ,  CON AVDA DAROCA","plaza-agustin-gonzalez,--con-avda-daroca",,,,"PLAZA.AGUSTINGONZALEZ,CONAVDADAROCA","plaza-agustin-gonzalez,--con-avda-daroca",Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,ciudad-lineal,Alcance,alcance,Despejado,Turismo,turismo,Conductor,conductor,,Hombre,hombre,hombre%14,14,Hombre
2020S000022,01/01/2020,10:00,2020-01-01T10:00:00Z,10:00-10:59,"PLAZA. AGUSTIN GONZALEZ,  CON AVDA DAROCA","plaza-agustin-gonzalez,--con-avda-daroca",,,,"PLAZA.AGUSTINGONZALEZ,CONAVDADAROCA","plaza-agustin-gonzalez,--con-avda-daroca",Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,ciudad-lineal,Alcance,alcance,Despejado,Turismo,turismo,Conductor,conductor,55-59,Hombre,hombre,hombre%55-59%14,14,Hombre entre 55 y 59 años
2020S000025,01/01/2020,10:00,2020-01-01T10:00:00Z,10:00-10:59,"AUTOV. M-30, +00900I","autov-m-30,-+00900i",,,,"AUTOV.M-30,+00900I","autov-m-30,-+00900i",Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Alcance,alcance,,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,hombre%40-44%14,14,Hombre entre 40 y 44 años
2020S000025,01/01/2020,10:00,2020-01-01T10:00:00Z,10:00-10:59,"AUTOV. M-30, +00900I","autov-m-30,-+00900i",,,,"AUTOV.M-30,+00900I","autov-m-30,-+00900i",Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Alcance,alcance,,Turismo,turismo,Conductor,conductor,21-24,Hombre,hombre,hombre%21-24%14,14,Hombre entre 21 y 24 años
2020S000142,01/01/2020,9:40,2020-01-01T09:40:00Z,09:00-09:59,GINZO LIMIA,ginzo-limia,,,43,GINZO LIMIA  - 43,ginzo-limia%43,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,fuencarral-el-pardo,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Turismo,turismo,Conductor,conductor,,,,,,
2020S000142,01/01/2020,9:40,2020-01-01T09:40:00Z,09:00-09:59,GINZO LIMIA,ginzo-limia,,,43,GINZO LIMIA  - 43,ginzo-limia%43,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,fuencarral-el-pardo,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Turismo,turismo,Pasajero,pasajero,35-39,Hombre,hombre,hombre%35-39%14,14,Hombre entre 35 y 39 años
2020S000142,01/01/2020,9:40,2020-01-01T09:40:00Z,09:00-09:59,GINZO LIMIA,ginzo-limia,,,43,GINZO LIMIA  - 43,ginzo-limia%43,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,fuencarral-el-pardo,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Turismo,turismo,Pasajero,pasajero,30-34,Mujer,mujer,mujer%30-34%7,7,Mujer entre 30 y 34 años
2020S000142,01/01/2020,9:40,2020-01-01T09:40:00Z,09:00-09:59,GINZO LIMIA,ginzo-limia,,,43,GINZO LIMIA  - 43,ginzo-limia%43,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,fuencarral-el-pardo,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Turismo,turismo,Pasajero,pasajero,25-29,Hombre,hombre,hombre%25-29%14,14,Hombre entre 25 y 29 años
2020S000021,01/01/2020,9:30,2020-01-01T09:30:00Z,09:00-09:59,CALL. LUIS BUÑUEL,call-luis-buñuel,,,2,CALL. LUIS BUÑUEL  - 2,call-luis-buñuel%2,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,puente-de-vallecas,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Turismo,turismo,Conductor,conductor,18-20,Hombre,hombre,hombre%18-20%14,14,Hombre entre 18 y 20 años
2020S000021,01/01/2020,9:30,2020-01-01T09:30:00Z,09:00-09:59,CALL. LUIS BUÑUEL,call-luis-buñuel,,,2,CALL. LUIS BUÑUEL  - 2,call-luis-buñuel%2,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,puente-de-vallecas,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Turismo,turismo,Conductor,conductor,,,,,,
2020S000020,01/01/2020,9:15,2020-01-01T09:15:00Z,09:00-09:59,CALL. PARADOR DEL SOL,call-parador-del-sol,CALL. FERNAN CABALLERO,call-fernan-caballero,,CALL.PARADORDELSOL-CALL.FERNANCABALLERO,call-parador-del-sol%call-fernan-caballero,Carabanchel,https://www.wikidata.org/wiki/Q1001991,carabanchel,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,25-29,Hombre,hombre,hombre%25-29%7,7,Hombre entre 25 y 29 años
2020S000020,01/01/2020,9:15,2020-01-01T09:15:00Z,09:00-09:59,CALL. PARADOR DEL SOL,call-parador-del-sol,CALL. FERNAN CABALLERO,call-fernan-caballero,,CALL.PARADORDELSOL-CALL.FERNANCABALLERO,call-parador-del-sol%call-fernan-caballero,Carabanchel,https://www.wikidata.org/wiki/Q1001991,carabanchel,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Todo terreno,todo-terreno,Conductor,conductor,25-29,Hombre,hombre,hombre%25-29%14,14,Hombre entre 25 y 29 años
2020S000020,01/01/2020,9:15,2020-01-01T09:15:00Z,09:00-09:59,CALL. PARADOR DEL SOL,call-parador-del-sol,CALL. FERNAN CABALLERO,call-fernan-caballero,,CALL.PARADORDELSOL-CALL.FERNANCABALLERO,call-parador-del-sol%call-fernan-caballero,Carabanchel,https://www.wikidata.org/wiki/Q1001991,carabanchel,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Todo terreno,todo-terreno,Pasajero,pasajero,25-29,Mujer,mujer,mujer%25-29%14,14,Mujer entre 25 y 29 años
2020S000013,01/01/2020,8:30,2020-01-01T08:30:00Z,08:00-08:59,AVDA. LUIS ARAGONES,avda-luis-aragones,,,12,AVDA. LUIS ARAGONES  - 12,avda-luis-aragones%12,San Blas,https://www.wikidata.org/wiki/Q2001937,san-blas-canillejas,Solo salida de la vía,solo-salida-de-la-vía,Despejado,Turismo,turismo,Conductor,conductor,30-34,Mujer,mujer,mujer%30-34,,Mujer entre 30 y 34 años
2020S000018,01/01/2020,7:30,2020-01-01T07:30:00Z,07:00-07:59,CALL. GENOVA,call-genova,,,16,CALL. GENOVA  - 16,call-genova%16,Centro,https://www.wikidata.org/wiki/Q1763376,centro,Alcance,alcance,Despejado,Turismo,turismo,Conductor,conductor,45-49,Mujer,mujer,mujer%45-49,,Mujer entre 45 y 49 años
2020S000018,01/01/2020,7:30,2020-01-01T07:30:00Z,07:00-07:59,CALL. GENOVA,call-genova,,,16,CALL. GENOVA  - 16,call-genova%16,Centro,https://www.wikidata.org/wiki/Q1763376,centro,Alcance,alcance,Despejado,Motocicleta hasta 125cc,motocicleta-hasta-125cc,Conductor,conductor,30-34,Hombre,hombre,hombre%30-34,,Hombre entre 30 y 34 años
2020S000009,01/01/2020,7:10,2020-01-01T07:10:00Z,07:00-07:59,CALL. FRANCISCO SILVELA,call-francisco-silvela,CALL. MALDONADO,call-maldonado,,CALL.FRANCISCOSILVELA-CALL.MALDONADO,call-francisco-silvela%call-maldonado,Salamanca,https://www.wikidata.org/wiki/Q1773521,salamanca,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Ciclomotor,ciclomotor,Conductor,conductor,25-29,Hombre,hombre,hombre%25-29,,Hombre entre 25 y 29 años
2020S000009,01/01/2020,7:10,2020-01-01T07:10:00Z,07:00-07:59,CALL. FRANCISCO SILVELA,call-francisco-silvela,CALL. MALDONADO,call-maldonado,,CALL.FRANCISCOSILVELA-CALL.MALDONADO,call-francisco-silvela%call-maldonado,Salamanca,https://www.wikidata.org/wiki/Q1773521,salamanca,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,hombre%40-44,,Hombre entre 40 y 44 años
2020S000009,01/01/2020,7:10,2020-01-01T07:10:00Z,07:00-07:59,CALL. FRANCISCO SILVELA,call-francisco-silvela,CALL. MALDONADO,call-maldonado,,CALL.FRANCISCOSILVELA-CALL.MALDONADO,call-francisco-silvela%call-maldonado,Salamanca,https://www.wikidata.org/wiki/Q1773521,salamanca,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Turismo,turismo,Pasajero,pasajero,55-59,Mujer,mujer,mujer%55-59,,Mujer entre 55 y 59 años
2020S000009,01/01/2020,7:10,2020-01-01T07:10:00Z,07:00-07:59,CALL. FRANCISCO SILVELA,call-francisco-silvela,CALL. MALDONADO,call-maldonado,,CALL.FRANCISCOSILVELA-CALL.MALDONADO,call-francisco-silvela%call-maldonado,Salamanca,https://www.wikidata.org/wiki/Q1773521,salamanca,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Turismo,turismo,Pasajero,pasajero,18-20,Mujer,mujer,mujer%18-20,,Mujer entre 18 y 20 años
2020S000012,01/01/2020,6:40,2020-01-01T06:40:00Z,06:00-06:59,AVDA. MEDITERRANEO,avda-mediterraneo,CALL. ABTAO,call-abtao,,AVDA.MEDITERRANEO-CALL.ABTAO,avda-mediterraneo%call-abtao,Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Alcance,alcance,Despejado,Turismo,turismo,Conductor,conductor,35-39,Hombre,hombre,hombre%35-39,,Hombre entre 35 y 39 años
2020S000012,01/01/2020,6:40,2020-01-01T06:40:00Z,06:00-06:59,AVDA. MEDITERRANEO,avda-mediterraneo,CALL. ABTAO,call-abtao,,AVDA.MEDITERRANEO-CALL.ABTAO,avda-mediterraneo%call-abtao,Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Alcance,alcance,Despejado,Turismo,turismo,Conductor,conductor,,,,,,
2020S000976,01/01/2020,6:21,2020-01-01T06:21:00Z,06:00-06:59,AVDA. PORTUGAL,avda-portugal,,,177,AVDA. PORTUGAL  - 177,avda-portugal%177,Latina,https://www.wikidata.org/wiki/Q794954,latina,Vuelco,vuelco,Despejado,Turismo,turismo,Conductor,conductor,25-29,Hombre,hombre,hombre%25-29%7,7,Hombre entre 25 y 29 años
2020S000007,01/01/2020,6:13,2020-01-01T06:13:00Z,06:00-06:59,CALL. BOCANGEL,call-bocangel,CALL. MARQUES DE MONDEJAR,call-marques-de-mondejar,,CALL.BOCANGEL-CALL.MARQUESDEMONDEJAR,call-bocangel%call-marques-de-mondejar,Salamanca,https://www.wikidata.org/wiki/Q1773521,salamanca,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,25-29,Mujer,mujer,mujer%25-29%14,14,Mujer entre 25 y 29 años
2020S000007,01/01/2020,6:13,2020-01-01T06:13:00Z,06:00-06:59,CALL. BOCANGEL,call-bocangel,CALL. MARQUES DE MONDEJAR,call-marques-de-mondejar,,CALL.BOCANGEL-CALL.MARQUESDEMONDEJAR,call-bocangel%call-marques-de-mondejar,Salamanca,https://www.wikidata.org/wiki/Q1773521,salamanca,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Turismo,turismo,Pasajero,pasajero,25-29,Mujer,mujer,mujer%25-29%14,14,Mujer entre 25 y 29 años
2020S000007,01/01/2020,6:13,2020-01-01T06:13:00Z,06:00-06:59,CALL. BOCANGEL,call-bocangel,CALL. MARQUES DE MONDEJAR,call-marques-de-mondejar,,CALL.BOCANGEL-CALL.MARQUESDEMONDEJAR,call-bocangel%call-marques-de-mondejar,Salamanca,https://www.wikidata.org/wiki/Q1773521,salamanca,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Motocicleta > 125cc,motocicleta->-125cc,Conductor,conductor,40-44,Hombre,hombre,hombre%40-44%3,3,Hombre entre 40 y 44 años
2020S000006,01/01/2020,5:05,2020-01-01T05:05:00Z,05:00-05:59,CALL. EUGENIA DE MONTIJO,call-eugenia-de-montijo,,,60,CALL. EUGENIA DE MONTIJO  - 60,call-eugenia-de-montijo%60,Carabanchel,https://www.wikidata.org/wiki/Q1001991,carabanchel,Colisión lateral,colisión-lateral,Despejado,Motocicleta hasta 125cc,motocicleta-hasta-125cc,Conductor,conductor,25-29,Hombre,hombre,hombre%25-29,,Hombre entre 25 y 29 años
2020S000006,01/01/2020,5:05,2020-01-01T05:05:00Z,05:00-05:59,CALL. EUGENIA DE MONTIJO,call-eugenia-de-montijo,,,60,CALL. EUGENIA DE MONTIJO  - 60,call-eugenia-de-montijo%60,Carabanchel,https://www.wikidata.org/wiki/Q1001991,carabanchel,Colisión lateral,colisión-lateral,Despejado,Motocicleta hasta 125cc,motocicleta-hasta-125cc,Pasajero,pasajero,18-20,Hombre,hombre,hombre%18-20,,Hombre entre 18 y 20 años
2020S000006,01/01/2020,5:05,2020-01-01T05:05:00Z,05:00-05:59,CALL. EUGENIA DE MONTIJO,call-eugenia-de-montijo,,,60,CALL. EUGENIA DE MONTIJO  - 60,call-eugenia-de-montijo%60,Carabanchel,https://www.wikidata.org/wiki/Q1001991,carabanchel,Colisión lateral,colisión-lateral,Despejado,Turismo,turismo,Conductor,conductor,35-39,Mujer,mujer,mujer%35-39,,Mujer entre 35 y 39 años
2020S000006,01/01/2020,5:05,2020-01-01T05:05:00Z,05:00-05:59,CALL. EUGENIA DE MONTIJO,call-eugenia-de-montijo,,,60,CALL. EUGENIA DE MONTIJO  - 60,call-eugenia-de-montijo%60,Carabanchel,https://www.wikidata.org/wiki/Q1001991,carabanchel,Colisión lateral,colisión-lateral,Despejado,Turismo,turismo,Pasajero,pasajero,45-49,Hombre,hombre,hombre%45-49%14,14,Hombre entre 45 y 49 años
2020S000017,01/01/2020,3:55,2020-01-01T03:55:00Z,03:00-03:59,"AUTOV. A-4, +00500E","autov-a-4,-+00500e",,,,"AUTOV.A-4,+00500E","autov-a-4,-+00500e",Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,puente-de-vallecas,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Turismo,turismo,Conductor,conductor,35-39,Mujer,mujer,mujer%35-39%14,14,Mujer entre 35 y 39 años
2020S000005,01/01/2020,3:30,2020-01-01T03:30:00Z,03:00-03:59,CALL. TUDESCOS,call-tudescos,,,1,CALL. TUDESCOS  - 1,call-tudescos%1,Centro,https://www.wikidata.org/wiki/Q1763376,centro,Colisión lateral,colisión-lateral,Despejado,Turismo,turismo,Conductor,conductor,35-39,Mujer,mujer,mujer%35-39,,Mujer entre 35 y 39 años
2020S000005,01/01/2020,3:30,2020-01-01T03:30:00Z,03:00-03:59,CALL. TUDESCOS,call-tudescos,,,1,CALL. TUDESCOS  - 1,call-tudescos%1,Centro,https://www.wikidata.org/wiki/Q1763376,centro,Colisión lateral,colisión-lateral,Despejado,Turismo,turismo,Conductor,conductor,,,,,,
2020S000003,01/01/2020,2:00,2020-01-01T02:00:00Z,02:00-02:59,CALL. BRAVO MURILLO,call-bravo-murillo,,,1,CALL. BRAVO MURILLO  - 1,call-bravo-murillo%1,Chamberí,https://www.wikidata.org/wiki/Q1763370,chamberi,Alcance,alcance,Despejado,Turismo,turismo,Conductor,conductor,70-74,Hombre,hombre,hombre%70-74,,Hombre entre 70 y 74 años
2020S000003,01/01/2020,2:00,2020-01-01T02:00:00Z,02:00-02:59,CALL. BRAVO MURILLO,call-bravo-murillo,,,1,CALL. BRAVO MURILLO  - 1,call-bravo-murillo%1,Chamberí,https://www.wikidata.org/wiki/Q1763370,chamberi,Alcance,alcance,Despejado,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,hombre%40-44,,Hombre entre 40 y 44 años
2020S000003,01/01/2020,2:00,2020-01-01T02:00:00Z,02:00-02:59,CALL. BRAVO MURILLO,call-bravo-murillo,,,1,CALL. BRAVO MURILLO  - 1,call-bravo-murillo%1,Chamberí,https://www.wikidata.org/wiki/Q1763370,chamberi,Alcance,alcance,Despejado,Turismo,turismo,Pasajero,pasajero,40-44,Mujer,mujer,mujer%40-44,,Mujer entre 40 y 44 años
2020S000015,01/01/2020,2:00,2020-01-01T02:00:00Z,02:00-02:59,PASEO. CASTELLANA,paseo-castellana,CALL. RAFAEL SALGADO,call-rafael-salgado,,PASEO.CASTELLANA-CALL.RAFAELSALGADO,paseo-castellana%call-rafael-salgado,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión frontal,colisión-frontal,Despejado,Turismo,turismo,Conductor,conductor,35-39,Hombre,hombre,hombre%35-39%14,14,Hombre entre 35 y 39 años
2020S000015,01/01/2020,2:00,2020-01-01T02:00:00Z,02:00-02:59,PASEO. CASTELLANA,paseo-castellana,CALL. RAFAEL SALGADO,call-rafael-salgado,,PASEO.CASTELLANA-CALL.RAFAELSALGADO,paseo-castellana%call-rafael-salgado,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión frontal,colisión-frontal,Despejado,Turismo,turismo,Pasajero,pasajero,35-39,Mujer,mujer,mujer%35-39%14,14,Mujer entre 35 y 39 años
2020S000015,01/01/2020,2:00,2020-01-01T02:00:00Z,02:00-02:59,PASEO. CASTELLANA,paseo-castellana,CALL. RAFAEL SALGADO,call-rafael-salgado,,PASEO.CASTELLANA-CALL.RAFAELSALGADO,paseo-castellana%call-rafael-salgado,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión frontal,colisión-frontal,Despejado,Turismo,turismo,Conductor,conductor,55-59,Mujer,mujer,mujer%55-59%14,14,Mujer entre 55 y 59 años
2020S000015,01/01/2020,2:00,2020-01-01T02:00:00Z,02:00-02:59,PASEO. CASTELLANA,paseo-castellana,CALL. RAFAEL SALGADO,call-rafael-salgado,,PASEO.CASTELLANA-CALL.RAFAELSALGADO,paseo-castellana%call-rafael-salgado,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión frontal,colisión-frontal,Despejado,Turismo,turismo,Pasajero,pasajero,25-29,Mujer,mujer,mujer%25-29%14,14,Mujer entre 25 y 29 años
2020S000037,01/01/2020,1:55,2020-01-01T01:55:00Z,01:00-01:59,AVDA. OROVILLA,avda-orovilla,CALL. CIRCULO,call-circulo,,AVDA.OROVILLA-CALL.CIRCULO,avda-orovilla%call-circulo,Usera,https://www.wikidata.org/wiki/Q953368,usera,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,35-39,Mujer,mujer,mujer%35-39%14,14,Mujer entre 35 y 39 años
2020S000037,01/01/2020,1:55,2020-01-01T01:55:00Z,01:00-01:59,AVDA. OROVILLA,avda-orovilla,CALL. CIRCULO,call-circulo,,AVDA.OROVILLA-CALL.CIRCULO,avda-orovilla%call-circulo,Usera,https://www.wikidata.org/wiki/Q953368,usera,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,21-24,Hombre,hombre,hombre%21-24%14,14,Hombre entre 21 y 24 años
2020S000002,01/01/2020,1:20,2020-01-01T01:20:00Z,01:00-01:59,CALL. SILVANO,call-silvano,,,31,CALL. SILVANO  - 31,call-silvano%31,Hortaleza,https://www.wikidata.org/wiki/Q1928529,hortaleza,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Turismo,turismo,Conductor,conductor,21-24,Hombre,hombre,hombre%21-24,,Hombre entre 21 y 24 años
2020S000002,01/01/2020,1:20,2020-01-01T01:20:00Z,01:00-01:59,CALL. SILVANO,call-silvano,,,31,CALL. SILVANO  - 31,call-silvano%31,Hortaleza,https://www.wikidata.org/wiki/Q1928529,hortaleza,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Turismo,turismo,Pasajero,pasajero,40-44,Hombre,hombre,hombre%40-44,,Hombre entre 40 y 44 años
2020S000001,01/01/2020,1:15,2020-01-01T01:15:00Z,01:00-01:59,AVDA. CANILLEJAS A VICALVARO,avda-canillejas-a-vicalvaro,CALL. SILFIDE,call-silfide,,AVDA.CANILLEJASAVICALVARO-CALL.SILFIDE,avda-canillejas-a-vicalvaro%call-silfide,San Blas,https://www.wikidata.org/wiki/Q2001937,san-blas-canillejas,Colisión fronto-lateral,colisión-fronto-lateral,,Turismo,turismo,Conductor,conductor,30-34,Hombre,hombre,hombre%30-34,,Hombre entre 30 y 34 años
2020S000001,01/01/2020,1:15,2020-01-01T01:15:00Z,01:00-01:59,AVDA. CANILLEJAS A VICALVARO,avda-canillejas-a-vicalvaro,CALL. SILFIDE,call-silfide,,AVDA.CANILLEJASAVICALVARO-CALL.SILFIDE,avda-canillejas-a-vicalvaro%call-silfide,San Blas,https://www.wikidata.org/wiki/Q2001937,san-blas-canillejas,Colisión fronto-lateral,colisión-fronto-lateral,,Turismo,turismo,Conductor,conductor,18-20,Hombre,hombre,hombre%18-20,,Hombre entre 18 y 20 años
2020S000004,01/01/2020,1:00,2020-01-01T01:00:00Z,01:00-01:59,CALL. MANDARINA,call-mandarina,,,5,CALL. MANDARINA  - 5,call-mandarina%5,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,ciudad-lineal,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Turismo,turismo,Conductor,conductor,30-34,Hombre,hombre,hombre%30-34,,Hombre entre 30 y 34 años
2020S000004,01/01/2020,1:00,2020-01-01T01:00:00Z,01:00-01:59,CALL. MANDARINA,call-mandarina,,,5,CALL. MANDARINA  - 5,call-mandarina%5,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,ciudad-lineal,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Turismo,turismo,Conductor,conductor,,,,,,
2020S000004,01/01/2020,1:00,2020-01-01T01:00:00Z,01:00-01:59,CALL. MANDARINA,call-mandarina,,,5,CALL. MANDARINA  - 5,call-mandarina%5,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,ciudad-lineal,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Furgoneta,furgoneta,Conductor,conductor,,,,,,
2020S000014,01/01/2020,1:00,2020-01-01T01:00:00Z,01:00-01:59,PLAZA. CIBELES,plaza-cibeles,CALL. ALCALA,call-alcala,,PLAZA.CIBELES-CALL.ALCALA,plaza-cibeles%call-alcala,Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,hombre%40-44,,Hombre entre 40 y 44 años
2020S000014,01/01/2020,1:00,2020-01-01T01:00:00Z,01:00-01:59,PLAZA. CIBELES,plaza-cibeles,CALL. ALCALA,call-alcala,,PLAZA.CIBELES-CALL.ALCALA,plaza-cibeles%call-alcala,Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,18-20,Hombre,hombre,hombre%18-20,,Hombre entre 18 y 20 años
2020S000089,02/01/2020,23:15,2020-02-01T23:15:00Z,23:00-23:59,CALL. HONDURAS,call-honduras,,,1A,CALL. HONDURAS  - 1A,call-honduras%1A,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,hombre%40-44,,Hombre entre 40 y 44 años
2020S000089,02/01/2020,23:15,2020-02-01T23:15:00Z,23:00-23:59,CALL. HONDURAS,call-honduras,,,1A,CALL. HONDURAS  - 1A,call-honduras%1A,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Turismo,turismo,Pasajero,pasajero,40-44,Mujer,mujer,mujer%40-44,,Mujer entre 40 y 44 años
2020S000089,02/01/2020,23:15,2020-02-01T23:15:00Z,23:00-23:59,CALL. HONDURAS,call-honduras,,,1A,CALL. HONDURAS  - 1A,call-honduras%1A,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Turismo,turismo,Conductor,conductor,25-29,Hombre,hombre,hombre%25-29,,Hombre entre 25 y 29 años
2020S000087,02/01/2020,23:00,2020-02-01T23:00:00Z,23:00-23:59,CALL. ANTONIO LOPEZ,call-antonio-lopez,,,230,CALL. ANTONIO LOPEZ  - 230,call-antonio-lopez%230,Usera,https://www.wikidata.org/wiki/Q953368,usera,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,65-69,Hombre,hombre,hombre%65-69%14,14,Hombre entre 65 y 69 años
2020S000087,02/01/2020,23:00,2020-02-01T23:00:00Z,23:00-23:59,CALL. ANTONIO LOPEZ,call-antonio-lopez,,,230,CALL. ANTONIO LOPEZ  - 230,call-antonio-lopez%230,Usera,https://www.wikidata.org/wiki/Q953368,usera,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Turismo,turismo,Pasajero,pasajero,60-64,Mujer,mujer,mujer%60-64%14,14,Mujer entre 60 y 64 años
2020S000087,02/01/2020,23:00,2020-02-01T23:00:00Z,23:00-23:59,CALL. ANTONIO LOPEZ,call-antonio-lopez,,,230,CALL. ANTONIO LOPEZ  - 230,call-antonio-lopez%230,Usera,https://www.wikidata.org/wiki/Q953368,usera,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,25-29,Hombre,hombre,hombre%25-29%2,2,Hombre entre 25 y 29 años
2020S000087,02/01/2020,23:00,2020-02-01T23:00:00Z,23:00-23:59,CALL. ANTONIO LOPEZ,call-antonio-lopez,,,230,CALL. ANTONIO LOPEZ  - 230,call-antonio-lopez%230,Usera,https://www.wikidata.org/wiki/Q953368,usera,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Turismo,turismo,Pasajero,pasajero,21-24,Hombre,hombre,hombre%21-24%2,2,Hombre entre 21 y 24 años
