ID,ESTACION,MAGNITUD,PUNTO_MUESTREO,FECHA,VALOR
58_7_28079058_2020_2_20,58,7,28079058,2020-02-20T00:00:00Z,9
58_7_28079058_2020_2_21,58,7,28079058,2020-02-21T00:00:00Z,8
58_7_28079058_2020_2_22,58,7,28079058,2020-02-22T00:00:00Z,5
58_7_28079058_2020_2_23,58,7,28079058,2020-02-23T00:00:00Z,4
58_7_28079058_2020_2_24,58,7,28079058,2020-02-24T00:00:00Z,9
58_7_28079058_2020_2_25,58,7,28079058,2020-02-25T00:00:00Z,8
58_7_28079058_2020_2_26,58,7,28079058,2020-02-26T00:00:00Z,2
58_7_28079058_2020_2_27,58,7,28079058,2020-02-27T00:00:00Z,2
58_7_28079058_2020_2_28,58,7,28079058,2020-02-28T00:00:00Z,7
58_7_28079058_2020_2_29,58,7,28079058,2020-02-29T00:00:00Z,1
58_8_28079058_2020_1_1,58,8,28079058,2020-01-01T00:00:00Z,33
58_8_28079058_2020_1_2,58,8,28079058,2020-01-02T00:00:00Z,37
58_8_28079058_2020_1_3,58,8,28079058,2020-01-03T00:00:00Z,37
58_8_28079058_2020_1_4,58,8,28079058,2020-01-04T00:00:00Z,17
58_8_28079058_2020_1_5,58,8,28079058,2020-01-05T00:00:00Z,23
58_8_28079058_2020_1_6,58,8,28079058,2020-01-06T00:00:00Z,33
58_8_28079058_2020_1_7,58,8,28079058,2020-01-07T00:00:00Z,40
58_8_28079058_2020_1_8,58,8,28079058,2020-01-08T00:00:00Z,49
58_8_28079058_2020_1_9,58,8,28079058,2020-01-09T00:00:00Z,48
58_8_28079058_2020_1_10,58,8,28079058,2020-01-10T00:00:00Z,14
58_8_28079058_2020_1_11,58,8,28079058,2020-01-11T00:00:00Z,17
58_8_28079058_2020_1_12,58,8,28079058,2020-01-12T00:00:00Z,32
58_8_28079058_2020_1_13,58,8,28079058,2020-01-13T00:00:00Z,37
58_8_28079058_2020_1_14,58,8,28079058,2020-01-14T00:00:00Z,34
58_8_28079058_2020_1_15,58,8,28079058,2020-01-15T00:00:00Z,43
58_8_28079058_2020_1_16,58,8,28079058,2020-01-16T00:00:00Z,33
58_8_28079058_2020_1_17,58,8,28079058,2020-01-17T00:00:00Z,20
58_8_28079058_2020_1_18,58,8,28079058,2020-01-18T00:00:00Z,22
58_8_28079058_2020_1_19,58,8,28079058,2020-01-19T00:00:00Z,5
58_8_28079058_2020_1_20,58,8,28079058,2020-01-20T00:00:00Z,6
58_8_28079058_2020_1_21,58,8,28079058,2020-01-21T00:00:00Z,4
58_8_28079058_2020_1_22,58,8,28079058,2020-01-22T00:00:00Z,7
58_8_28079058_2020_1_23,58,8,28079058,2020-01-23T00:00:00Z,20
58_8_28079058_2020_1_24,58,8,28079058,2020-01-24T00:00:00Z,31
58_8_28079058_2020_1_25,58,8,28079058,2020-01-25T00:00:00Z,17
58_8_28079058_2020_1_26,58,8,28079058,2020-01-26T00:00:00Z,14
58_8_28079058_2020_1_27,58,8,28079058,2020-01-27T00:00:00Z,15
58_8_28079058_2020_1_28,58,8,28079058,2020-01-28T00:00:00Z,5
58_8_28079058_2020_1_29,58,8,28079058,2020-01-29T00:00:00Z,7
58_8_28079058_2020_1_30,58,8,28079058,2020-01-30T00:00:00Z,8
58_8_28079058_2020_1_31,58,8,28079058,2020-01-31T00:00:00Z,10
58_8_28079058_2020_2_1,58,8,28079058,2020-02-01T00:00:00Z,10
58_8_28079058_2020_2_2,58,8,28079058,2020-02-02T00:00:00Z,17
58_8_28079058_2020_2_3,58,8,28079058,2020-02-03T00:00:00Z,20
58_8_28079058_2020_2_4,58,8,28079058,2020-02-04T00:00:00Z,29
58_8_28079058_2020_2_5,58,8,28079058,2020-02-05T00:00:00Z,16
58_8_28079058_2020_2_6,58,8,28079058,2020-02-06T00:00:00Z,22
58_8_28079058_2020_2_7,58,8,28079058,2020-02-07T00:00:00Z,25
58_8_28079058_2020_2_8,58,8,28079058,2020-02-08T00:00:00Z,17
58_8_28079058_2020_2_9,58,8,28079058,2020-02-09T00:00:00Z,12
58_8_28079058_2020_2_10,58,8,28079058,2020-02-10T00:00:00Z,32
58_8_28079058_2020_2_11,58,8,28079058,2020-02-11T00:00:00Z,30
58_8_28079058_2020_2_12,58,8,28079058,2020-02-12T00:00:00Z,41
58_8_28079058_2020_2_13,58,8,28079058,2020-02-13T00:00:00Z,20
58_8_28079058_2020_2_14,58,8,28079058,2020-02-14T00:00:00Z,22
58_8_28079058_2020_2_15,58,8,28079058,2020-02-15T00:00:00Z,16
58_8_28079058_2020_2_16,58,8,28079058,2020-02-16T00:00:00Z,14
58_8_28079058_2020_2_17,58,8,28079058,2020-02-17T00:00:00Z,14
58_8_28079058_2020_2_18,58,8,28079058,2020-02-18T00:00:00Z,13
58_8_28079058_2020_2_19,58,8,28079058,2020-02-19T00:00:00Z,13
58_8_28079058_2020_2_20,58,8,28079058,2020-02-20T00:00:00Z,26
58_8_28079058_2020_2_21,58,8,28079058,2020-02-21T00:00:00Z,27
58_8_28079058_2020_2_22,58,8,28079058,2020-02-22T00:00:00Z,27
58_8_28079058_2020_2_23,58,8,28079058,2020-02-23T00:00:00Z,22
58_8_28079058_2020_2_24,58,8,28079058,2020-02-24T00:00:00Z,25
58_8_28079058_2020_2_25,58,8,28079058,2020-02-25T00:00:00Z,13
58_8_28079058_2020_2_26,58,8,28079058,2020-02-26T00:00:00Z,6
58_8_28079058_2020_2_27,58,8,28079058,2020-02-27T00:00:00Z,9
58_8_28079058_2020_2_28,58,8,28079058,2020-02-28T00:00:00Z,24
58_8_28079058_2020_2_29,58,8,28079058,2020-02-29T00:00:00Z,7
58_12_28079058_2020_1_1,58,12,28079058,2020-01-01T00:00:00Z,72
58_12_28079058_2020_1_2,58,12,28079058,2020-01-02T00:00:00Z,85
58_12_28079058_2020_1_3,58,12,28079058,2020-01-03T00:00:00Z,114
58_12_28079058_2020_1_4,58,12,28079058,2020-01-04T00:00:00Z,41
58_12_28079058_2020_1_5,58,12,28079058,2020-01-05T00:00:00Z,38
58_12_28079058_2020_1_6,58,12,28079058,2020-01-06T00:00:00Z,56
58_12_28079058_2020_1_7,58,12,28079058,2020-01-07T00:00:00Z,86
58_12_28079058_2020_1_8,58,12,28079058,2020-01-08T00:00:00Z,102
58_12_28079058_2020_1_9,58,12,28079058,2020-01-09T00:00:00Z,98
58_12_28079058_2020_1_10,58,12,28079058,2020-01-10T00:00:00Z,25
58_12_28079058_2020_1_11,58,12,28079058,2020-01-11T00:00:00Z,21
58_12_28079058_2020_1_12,58,12,28079058,2020-01-12T00:00:00Z,42
58_12_28079058_2020_1_13,58,12,28079058,2020-01-13T00:00:00Z,60
58_12_28079058_2020_1_14,58,12,28079058,2020-01-14T00:00:00Z,55
58_12_28079058_2020_1_15,58,12,28079058,2020-01-15T00:00:00Z,91
58_12_28079058_2020_1_16,58,12,28079058,2020-01-16T00:00:00Z,60
58_12_28079058_2020_1_17,58,12,28079058,2020-01-17T00:00:00Z,37
58_12_28079058_2020_1_18,58,12,28079058,2020-01-18T00:00:00Z,26
58_12_28079058_2020_1_19,58,12,28079058,2020-01-19T00:00:00Z,7
58_12_28079058_2020_1_20,58,12,28079058,2020-01-20T00:00:00Z,9
58_12_28079058_2020_1_21,58,12,28079058,2020-01-21T00:00:00Z,5
58_12_28079058_2020_1_22,58,12,28079058,2020-01-22T00:00:00Z,9
58_12_28079058_2020_1_23,58,12,28079058,2020-01-23T00:00:00Z,25
58_12_28079058_2020_1_24,58,12,28079058,2020-01-24T00:00:00Z,40
58_12_28079058_2020_1_25,58,12,28079058,2020-01-25T00:00:00Z,21
58_12_28079058_2020_1_26,58,12,28079058,2020-01-26T00:00:00Z,19
58_12_28079058_2020_1_27,58,12,28079058,2020-01-27T00:00:00Z,21
58_12_28079058_2020_1_28,58,12,28079058,2020-01-28T00:00:00Z,7
58_12_28079058_2020_1_29,58,12,28079058,2020-01-29T00:00:00Z,9
58_12_28079058_2020_1_30,58,12,28079058,2020-01-30T00:00:00Z,11
58_12_28079058_2020_1_31,58,12,28079058,2020-01-31T00:00:00Z,14
58_12_28079058_2020_2_1,58,12,28079058,2020-02-01T00:00:00Z,14
58_12_28079058_2020_2_2,58,12,28079058,2020-02-02T00:00:00Z,21
58_12_28079058_2020_2_3,58,12,28079058,2020-02-03T00:00:00Z,33
58_12_28079058_2020_2_4,58,12,28079058,2020-02-04T00:00:00Z,60
58_12_28079058_2020_2_5,58,12,28079058,2020-02-05T00:00:00Z,25
58_12_28079058_2020_2_6,58,12,28079058,2020-02-06T00:00:00Z,35
58_12_28079058_2020_2_7,58,12,28079058,2020-02-07T00:00:00Z,45
58_12_28079058_2020_2_8,58,12,28079058,2020-02-08T00:00:00Z,27
58_12_28079058_2020_2_9,58,12,28079058,2020-02-09T00:00:00Z,15
58_12_28079058_2020_2_10,58,12,28079058,2020-02-10T00:00:00Z,63
58_12_28079058_2020_2_11,58,12,28079058,2020-02-11T00:00:00Z,62
58_12_28079058_2020_2_12,58,12,28079058,2020-02-12T00:00:00Z,74
58_12_28079058_2020_2_13,58,12,28079058,2020-02-13T00:00:00Z,31
58_12_28079058_2020_2_14,58,12,28079058,2020-02-14T00:00:00Z,35
58_12_28079058_2020_2_15,58,12,28079058,2020-02-15T00:00:00Z,27
58_12_28079058_2020_2_16,58,12,28079058,2020-02-16T00:00:00Z,23
58_12_28079058_2020_2_17,58,12,28079058,2020-02-17T00:00:00Z,23
58_12_28079058_2020_2_18,58,12,28079058,2020-02-18T00:00:00Z,20
58_12_28079058_2020_2_19,58,12,28079058,2020-02-19T00:00:00Z,21
58_12_28079058_2020_2_20,58,12,28079058,2020-02-20T00:00:00Z,40
58_12_28079058_2020_2_21,58,12,28079058,2020-02-21T00:00:00Z,39
58_12_28079058_2020_2_22,58,12,28079058,2020-02-22T00:00:00Z,34
58_12_28079058_2020_2_23,58,12,28079058,2020-02-23T00:00:00Z,28
58_12_28079058_2020_2_24,58,12,28079058,2020-02-24T00:00:00Z,38
58_12_28079058_2020_2_25,58,12,28079058,2020-02-25T00:00:00Z,25
58_12_28079058_2020_2_26,58,12,28079058,2020-02-26T00:00:00Z,9
58_12_28079058_2020_2_27,58,12,28079058,2020-02-27T00:00:00Z,12
58_12_28079058_2020_2_28,58,12,28079058,2020-02-28T00:00:00Z,35
58_12_28079058_2020_2_29,58,12,28079058,2020-02-29T00:00:00Z,10
58_14_28079058_2020_1_3,58,14,28079058,2020-01-03T00:00:00Z,5
58_14_28079058_2020_1_4,58,14,28079058,2020-01-04T00:00:00Z,23
58_14_28079058_2020_1_5,58,14,28079058,2020-01-05T00:00:00Z,18
58_14_28079058_2020_1_6,58,14,28079058,2020-01-06T00:00:00Z,12
58_14_28079058_2020_1_7,58,14,28079058,2020-01-07T00:00:00Z,8
58_14_28079058_2020_1_8,58,14,28079058,2020-01-08T00:00:00Z,6
58_14_28079058_2020_1_9,58,14,28079058,2020-01-09T00:00:00Z,10
58_14_28079058_2020_1_10,58,14,28079058,2020-01-10T00:00:00Z,48
58_14_28079058_2020_1_11,58,14,28079058,2020-01-11T00:00:00Z,31
58_14_28079058_2020_1_12,58,14,28079058,2020-01-12T00:00:00Z,17
58_14_28079058_2020_1_13,58,14,28079058,2020-01-13T00:00:00Z,11
58_14_28079058_2020_1_14,58,14,28079058,2020-01-14T00:00:00Z,12
58_14_28079058_2020_1_15,58,14,28079058,2020-01-15T00:00:00Z,5
58_14_28079058_2020_1_16,58,14,28079058,2020-01-16T00:00:00Z,8
58_14_28079058_2020_1_17,58,14,28079058,2020-01-17T00:00:00Z,28
58_14_28079058_2020_1_18,58,14,28079058,2020-01-18T00:00:00Z,19
58_14_28079058_2020_1_19,58,14,28079058,2020-01-19T00:00:00Z,55
58_14_28079058_2020_1_20,58,14,28079058,2020-01-20T00:00:00Z,68
58_14_28079058_2020_1_21,58,14,28079058,2020-01-21T00:00:00Z,63
58_14_28079058_2020_1_22,58,14,28079058,2020-01-22T00:00:00Z,65
58_14_28079058_2020_1_23,58,14,28079058,2020-01-23T00:00:00Z,43
58_14_28079058_2020_1_24,58,14,28079058,2020-01-24T00:00:00Z,24
58_14_28079058_2020_1_25,58,14,28079058,2020-01-25T00:00:00Z,35
58_14_28079058_2020_1_26,58,14,28079058,2020-01-26T00:00:00Z,28
58_14_28079058_2020_1_27,58,14,28079058,2020-01-27T00:00:00Z,28
58_14_28079058_2020_1_28,58,14,28079058,2020-01-28T00:00:00Z,55
58_14_28079058_2020_1_29,58,14,28079058,2020-01-29T00:00:00Z,51
58_14_28079058_2020_1_30,58,14,28079058,2020-01-30T00:00:00Z,51
58_14_28079058_2020_1_31,58,14,28079058,2020-01-31T00:00:00Z,47
58_14_28079058_2020_2_1,58,14,28079058,2020-02-01T00:00:00Z,36
58_14_28079058_2020_2_2,58,14,28079058,2020-02-02T00:00:00Z,24
58_14_28079058_2020_2_3,58,14,28079058,2020-02-03T00:00:00Z,19
58_14_28079058_2020_2_4,58,14,28079058,2020-02-04T00:00:00Z,10
58_14_28079058_2020_2_5,58,14,28079058,2020-02-05T00:00:00Z,33
58_14_28079058_2020_2_6,58,14,28079058,2020-02-06T00:00:00Z,18
58_14_28079058_2020_2_7,58,14,28079058,2020-02-07T00:00:00Z,15
58_14_28079058_2020_2_8,58,14,28079058,2020-02-08T00:00:00Z,18
58_14_28079058_2020_2_9,58,14,28079058,2020-02-09T00:00:00Z,30
58_14_28079058_2020_2_10,58,14,28079058,2020-02-10T00:00:00Z,10
58_14_28079058_2020_2_11,58,14,28079058,2020-02-11T00:00:00Z,6
58_14_28079058_2020_2_12,58,14,28079058,2020-02-12T00:00:00Z,5
58_14_28079058_2020_2_13,58,14,28079058,2020-02-13T00:00:00Z,19
58_14_28079058_2020_2_14,58,14,28079058,2020-02-14T00:00:00Z,15
58_14_28079058_2020_2_15,58,14,28079058,2020-02-15T00:00:00Z,18
58_14_28079058_2020_2_16,58,14,28079058,2020-02-16T00:00:00Z,21
58_14_28079058_2020_2_17,58,14,28079058,2020-02-17T00:00:00Z,13
58_14_28079058_2020_2_18,58,14,28079058,2020-02-18T00:00:00Z,32
58_14_28079058_2020_2_19,58,14,28079058,2020-02-19T00:00:00Z,37
58_14_28079058_2020_2_20,58,14,28079058,2020-02-20T00:00:00Z,27
58_14_28079058_2020_2_21,58,14,28079058,2020-02-21T00:00:00Z,32
58_14_28079058_2020_2_22,58,14,28079058,2020-02-22T00:00:00Z,30
58_14_28079058_2020_2_23,58,14,28079058,2020-02-23T00:00:00Z,38
58_14_28079058_2020_2_24,58,14,28079058,2020-02-24T00:00:00Z,34
58_14_28079058_2020_2_25,58,14,28079058,2020-02-25T00:00:00Z,45
58_14_28079058_2020_2_26,58,14,28079058,2020-02-26T00:00:00Z,80
58_14_28079058_2020_2_27,58,14,28079058,2020-02-27T00:00:00Z,68
58_14_28079058_2020_2_28,58,14,28079058,2020-02-28T00:00:00Z,38
58_14_28079058_2020_2_29,58,14,28079058,2020-02-29T00:00:00Z,47
60_7_28079060_2020_1_1,60,7,28079060,2020-01-01T00:00:00Z,51
60_7_28079060_2020_1_2,60,7,28079060,2020-01-02T00:00:00Z,76
60_7_28079060_2020_1_3,60,7,28079060,2020-01-03T00:00:00Z,72
60_7_28079060_2020_1_4,60,7,28079060,2020-01-04T00:00:00Z,8
60_7_28079060_2020_1_5,60,7,28079060,2020-01-05T00:00:00Z,39
60_7_28079060_2020_1_6,60,7,28079060,2020-01-06T00:00:00Z,34
60_7_28079060_2020_1_7,60,7,28079060,2020-01-07T00:00:00Z,106
60_7_28079060_2020_1_8,60,7,28079060,2020-01-08T00:00:00Z,125
60_7_28079060_2020_1_9,60,7,28079060,2020-01-09T00:00:00Z,113
60_7_28079060_2020_1_10,60,7,28079060,2020-01-10T00:00:00Z,11
60_7_28079060_2020_1_11,60,7,28079060,2020-01-11T00:00:00Z,21
60_7_28079060_2020_1_12,60,7,28079060,2020-01-12T00:00:00Z,37
60_7_28079060_2020_1_13,60,7,28079060,2020-01-13T00:00:00Z,49
60_7_28079060_2020_1_14,60,7,28079060,2020-01-14T00:00:00Z,47
60_7_28079060_2020_1_15,60,7,28079060,2020-01-15T00:00:00Z,54
60_7_28079060_2020_1_16,60,7,28079060,2020-01-16T00:00:00Z,21
60_7_28079060_2020_1_17,60,7,28079060,2020-01-17T00:00:00Z,3
60_7_28079060_2020_1_18,60,7,28079060,2020-01-18T00:00:00Z,12
60_7_28079060_2020_1_19,60,7,28079060,2020-01-19T00:00:00Z,1
60_7_28079060_2020_1_20,60,7,28079060,2020-01-20T00:00:00Z,1
60_7_28079060_2020_1_21,60,7,28079060,2020-01-21T00:00:00Z,1
60_7_28079060_2020_1_22,60,7,28079060,2020-01-22T00:00:00Z,2
60_7_28079060_2020_1_23,60,7,28079060,2020-01-23T00:00:00Z,4
60_7_28079060_2020_1_24,60,7,28079060,2020-01-24T00:00:00Z,5
60_7_28079060_2020_1_25,60,7,28079060,2020-01-25T00:00:00Z,1
60_7_28079060_2020_1_26,60,7,28079060,2020-01-26T00:00:00Z,7
60_7_28079060_2020_1_27,60,7,28079060,2020-01-27T00:00:00Z,9
60_7_28079060_2020_1_28,60,7,28079060,2020-01-28T00:00:00Z,1
60_7_28079060_2020_1_29,60,7,28079060,2020-01-29T00:00:00Z,1
60_7_28079060_2020_1_30,60,7,28079060,2020-01-30T00:00:00Z,3
60_7_28079060_2020_1_31,60,7,28079060,2020-01-31T00:00:00Z,5
60_7_28079060_2020_2_1,60,7,28079060,2020-02-01T00:00:00Z,3
60_7_28079060_2020_2_2,60,7,28079060,2020-02-02T00:00:00Z,5
60_7_28079060_2020_2_3,60,7,28079060,2020-02-03T00:00:00Z,31
60_7_28079060_2020_2_4,60,7,28079060,2020-02-04T00:00:00Z,52
60_7_28079060_2020_2_5,60,7,28079060,2020-02-05T00:00:00Z,16
60_7_28079060_2020_2_6,60,7,28079060,2020-02-06T00:00:00Z,23
60_7_28079060_2020_2_7,60,7,28079060,2020-02-07T00:00:00Z,30
60_7_28079060_2020_2_8,60,7,28079060,2020-02-08T00:00:00Z,23
60_7_28079060_2020_2_9,60,7,28079060,2020-02-09T00:00:00Z,9
60_7_28079060_2020_2_10,60,7,28079060,2020-02-10T00:00:00Z,42
60_7_28079060_2020_2_11,60,7,28079060,2020-02-11T00:00:00Z,34
60_7_28079060_2020_2_12,60,7,28079060,2020-02-12T00:00:00Z,35
60_7_28079060_2020_2_13,60,7,28079060,2020-02-13T00:00:00Z,9
60_7_28079060_2020_2_14,60,7,28079060,2020-02-14T00:00:00Z,28
60_7_28079060_2020_2_15,60,7,28079060,2020-02-15T00:00:00Z,21
60_7_28079060_2020_2_16,60,7,28079060,2020-02-16T00:00:00Z,14
60_7_28079060_2020_2_17,60,7,28079060,2020-02-17T00:00:00Z,8
60_7_28079060_2020_2_18,60,7,28079060,2020-02-18T00:00:00Z,7
60_7_28079060_2020_2_19,60,7,28079060,2020-02-19T00:00:00Z,24
60_7_28079060_2020_2_20,60,7,28079060,2020-02-20T00:00:00Z,31
60_7_28079060_2020_2_21,60,7,28079060,2020-02-21T00:00:00Z,23
60_7_28079060_2020_2_22,60,7,28079060,2020-02-22T00:00:00Z,25
60_7_28079060_2020_2_23,60,7,28079060,2020-02-23T00:00:00Z,12
60_7_28079060_2020_2_24,60,7,28079060,2020-02-24T00:00:00Z,20
60_7_28079060_2020_2_25,60,7,28079060,2020-02-25T00:00:00Z,24
60_7_28079060_2020_2_26,60,7,28079060,2020-02-26T00:00:00Z,4
60_7_28079060_2020_2_27,60,7,28079060,2020-02-27T00:00:00Z,5
60_7_28079060_2020_2_28,60,7,28079060,2020-02-28T00:00:00Z,34
60_7_28079060_2020_2_29,60,7,28079060,2020-02-29T00:00:00Z,9
60_8_28079060_2020_1_1,60,8,28079060,2020-01-01T00:00:00Z,75
60_8_28079060_2020_1_2,60,8,28079060,2020-01-02T00:00:00Z,81
60_8_28079060_2020_1_3,60,8,28079060,2020-01-03T00:00:00Z,80
60_8_28079060_2020_1_4,60,8,28079060,2020-01-04T00:00:00Z,46
60_8_28079060_2020_1_5,60,8,28079060,2020-01-05T00:00:00Z,66
60_8_28079060_2020_1_6,60,8,28079060,2020-01-06T00:00:00Z,69
60_8_28079060_2020_1_7,60,8,28079060,2020-01-07T00:00:00Z,105
60_8_28079060_2020_1_8,60,8,28079060,2020-01-08T00:00:00Z,114
60_8_28079060_2020_1_9,60,8,28079060,2020-01-09T00:00:00Z,107
60_8_28079060_2020_1_10,60,8,28079060,2020-01-10T00:00:00Z,40
60_8_28079060_2020_1_11,60,8,28079060,2020-01-11T00:00:00Z,63
60_8_28079060_2020_1_12,60,8,28079060,2020-01-12T00:00:00Z,75
60_8_28079060_2020_1_13,60,8,28079060,2020-01-13T00:00:00Z,78
60_8_28079060_2020_1_14,60,8,28079060,2020-01-14T00:00:00Z,64
60_8_28079060_2020_1_15,60,8,28079060,2020-01-15T00:00:00Z,73
60_8_28079060_2020_1_16,60,8,28079060,2020-01-16T00:00:00Z,49
60_8_28079060_2020_1_17,60,8,28079060,2020-01-17T00:00:00Z,26
60_8_28079060_2020_1_18,60,8,28079060,2020-01-18T00:00:00Z,40
60_8_28079060_2020_1_19,60,8,28079060,2020-01-19T00:00:00Z,5
60_8_28079060_2020_1_20,60,8,28079060,2020-01-20T00:00:00Z,8
60_8_28079060_2020_1_21,60,8,28079060,2020-01-21T00:00:00Z,8
60_8_28079060_2020_1_22,60,8,28079060,2020-01-22T00:00:00Z,13
60_8_28079060_2020_1_23,60,8,28079060,2020-01-23T00:00:00Z,27
60_8_28079060_2020_1_24,60,8,28079060,2020-01-24T00:00:00Z,36
60_8_28079060_2020_1_25,60,8,28079060,2020-01-25T00:00:00Z,22
60_8_28079060_2020_1_26,60,8,28079060,2020-01-26T00:00:00Z,23
60_8_28079060_2020_1_27,60,8,28079060,2020-01-27T00:00:00Z,28
60_8_28079060_2020_1_28,60,8,28079060,2020-01-28T00:00:00Z,7
60_8_28079060_2020_1_29,60,8,28079060,2020-01-29T00:00:00Z,8
60_8_28079060_2020_1_30,60,8,28079060,2020-01-30T00:00:00Z,17
60_8_28079060_2020_1_31,60,8,28079060,2020-01-31T00:00:00Z,21
60_8_28079060_2020_2_1,60,8,28079060,2020-02-01T00:00:00Z,14
60_8_28079060_2020_2_2,60,8,28079060,2020-02-02T00:00:00Z,30
60_8_28079060_2020_2_3,60,8,28079060,2020-02-03T00:00:00Z,47
60_8_28079060_2020_2_4,60,8,28079060,2020-02-04T00:00:00Z,61
60_8_28079060_2020_2_5,60,8,28079060,2020-02-05T00:00:00Z,52
60_8_28079060_2020_2_6,60,8,28079060,2020-02-06T00:00:00Z,68
60_8_28079060_2020_2_7,60,8,28079060,2020-02-07T00:00:00Z,68
60_8_28079060_2020_2_8,60,8,28079060,2020-02-08T00:00:00Z,60
60_8_28079060_2020_2_9,60,8,28079060,2020-02-09T00:00:00Z,42
60_8_28079060_2020_2_10,60,8,28079060,2020-02-10T00:00:00Z,71
60_8_28079060_2020_2_11,60,8,28079060,2020-02-11T00:00:00Z,65
60_8_28079060_2020_2_12,60,8,28079060,2020-02-12T00:00:00Z,65
60_8_28079060_2020_2_13,60,8,28079060,2020-02-13T00:00:00Z,39
60_8_28079060_2020_2_14,60,8,28079060,2020-02-14T00:00:00Z,55
60_8_28079060_2020_2_15,60,8,28079060,2020-02-15T00:00:00Z,52
60_8_28079060_2020_2_16,60,8,28079060,2020-02-16T00:00:00Z,42
60_8_28079060_2020_2_17,60,8,28079060,2020-02-17T00:00:00Z,33
60_8_28079060_2020_2_18,60,8,28079060,2020-02-18T00:00:00Z,38
60_8_28079060_2020_2_19,60,8,28079060,2020-02-19T00:00:00Z,56
60_8_28079060_2020_2_20,60,8,28079060,2020-02-20T00:00:00Z,86
60_8_28079060_2020_2_21,60,8,28079060,2020-02-21T00:00:00Z,73
60_8_28079060_2020_2_22,60,8,28079060,2020-02-22T00:00:00Z,77
60_8_28079060_2020_2_23,60,8,28079060,2020-02-23T00:00:00Z,61
60_8_28079060_2020_2_24,60,8,28079060,2020-02-24T00:00:00Z,71
60_8_28079060_2020_2_25,60,8,28079060,2020-02-25T00:00:00Z,59
60_8_28079060_2020_2_26,60,8,28079060,2020-02-26T00:00:00Z,21
60_8_28079060_2020_2_27,60,8,28079060,2020-02-27T00:00:00Z,21
60_8_28079060_2020_2_28,60,8,28079060,2020-02-28T00:00:00Z,65
60_8_28079060_2020_2_29,60,8,28079060,2020-02-29T00:00:00Z,22
60_10_28079060_2020_1_1,60,10,28079060,2020-01-01T00:00:00Z,24
60_10_28079060_2020_1_2,60,10,28079060,2020-01-02T00:00:00Z,19
60_10_28079060_2020_1_3,60,10,28079060,2020-01-03T00:00:00Z,23
60_10_28079060_2020_1_4,60,10,28079060,2020-01-04T00:00:00Z,6
60_10_28079060_2020_1_5,60,10,28079060,2020-01-05T00:00:00Z,14
60_10_28079060_2020_1_6,60,10,28079060,2020-01-06T00:00:00Z,14
60_10_28079060_2020_1_7,60,10,28079060,2020-01-07T00:00:00Z,23
60_10_28079060_2020_1_8,60,10,28079060,2020-01-08T00:00:00Z,24
60_10_28079060_2020_1_9,60,10,28079060,2020-01-09T00:00:00Z,27
60_10_28079060_2020_1_10,60,10,28079060,2020-01-10T00:00:00Z,8
60_10_28079060_2020_1_11,60,10,28079060,2020-01-11T00:00:00Z,11
60_10_28079060_2020_1_12,60,10,28079060,2020-01-12T00:00:00Z,15
60_10_28079060_2020_1_13,60,10,28079060,2020-01-13T00:00:00Z,18
60_10_28079060_2020_1_14,60,10,28079060,2020-01-14T00:00:00Z,24
60_10_28079060_2020_1_15,60,10,28079060,2020-01-15T00:00:00Z,30
60_10_28079060_2020_1_16,60,10,28079060,2020-01-16T00:00:00Z,21
60_10_28079060_2020_1_17,60,10,28079060,2020-01-17T00:00:00Z,11
60_10_28079060_2020_1_18,60,10,28079060,2020-01-18T00:00:00Z,9
60_10_28079060_2020_1_19,60,10,28079060,2020-01-19T00:00:00Z,4
60_10_28079060_2020_1_20,60,10,28079060,2020-01-20T00:00:00Z,7
60_10_28079060_2020_1_21,60,10,28079060,2020-01-21T00:00:00Z,5
60_10_28079060_2020_1_22,60,10,28079060,2020-01-22T00:00:00Z,20
60_10_28079060_2020_1_23,60,10,28079060,2020-01-23T00:00:00Z,51
60_10_28079060_2020_1_24,60,10,28079060,2020-01-24T00:00:00Z,33
60_10_28079060_2020_1_25,60,10,28079060,2020-01-25T00:00:00Z,12
60_10_28079060_2020_1_26,60,10,28079060,2020-01-26T00:00:00Z,10
60_10_28079060_2020_1_27,60,10,28079060,2020-01-27T00:00:00Z,11
60_10_28079060_2020_1_28,60,10,28079060,2020-01-28T00:00:00Z,5
60_10_28079060_2020_1_29,60,10,28079060,2020-01-29T00:00:00Z,6
60_10_28079060_2020_1_30,60,10,28079060,2020-01-30T00:00:00Z,8
60_10_28079060_2020_1_31,60,10,28079060,2020-01-31T00:00:00Z,6
60_10_28079060_2020_2_1,60,10,28079060,2020-02-01T00:00:00Z,6
60_10_28079060_2020_2_2,60,10,28079060,2020-02-02T00:00:00Z,9
60_10_28079060_2020_2_3,60,10,28079060,2020-02-03T00:00:00Z,32
60_10_28079060_2020_2_4,60,10,28079060,2020-02-04T00:00:00Z,33
60_10_28079060_2020_2_5,60,10,28079060,2020-02-05T00:00:00Z,9
60_10_28079060_2020_2_6,60,10,28079060,2020-02-06T00:00:00Z,19
60_10_28079060_2020_2_7,60,10,28079060,2020-02-07T00:00:00Z,24
60_10_28079060_2020_2_8,60,10,28079060,2020-02-08T00:00:00Z,24
60_10_28079060_2020_2_9,60,10,28079060,2020-02-09T00:00:00Z,15
60_10_28079060_2020_2_10,60,10,28079060,2020-02-10T00:00:00Z,22
