ID,PROVINCE,MUNICIPALITY,STATION,STATION_LOCATION,MEASURED_COMPOUND,MEASUREMENT_TECHNIQUE,DATE,VALUE,IS_VALID
1820592020801,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-01,2.9,true
1820592020802,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-02,1.2,true
1820592020803,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-03,0.8,true
1820592020804,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-04,1.2,true
1820592020805,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-05,2.0,true
1820592020806,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-06,2.0,true
1820592020807,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-07,1.7,true
1820592020808,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-08,3.0,true
1820592020809,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-09,2.7,true
1820592020810,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-10,2.2,true
1820592020811,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-11,1.8,true
1820592020812,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-12,1.4,true
1820592020813,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-13,2.8,true
1820592020814,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-14,3.2,true
1820592020815,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-15,1.4,true
1820592020816,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-16,0.8,true
1820592020817,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-17,2.0,true
1820592020818,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-18,1.4,true
1820592020819,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-19,2.1,true
1820592020820,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-20,4.3,true
1820592020821,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-21,1.7,true
1820592020822,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-22,1.2,true
1820592020823,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-23,1.1,true
1820592020824,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-24,1.0,true
1820592020825,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-25,2.8,true
1820592020826,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-26,3.2,true
1820592020827,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-27,3.4,true
1820592020828,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-28,1.8,true
1820592020829,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-29,0.5,true
1820592020830,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-30,0.4,true
1820592020831,Madrid Province,Madrid,18,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-31,1.0,true
2420592020101,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-01,4.4,true
2420592020102,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-02,5.2,true
2420592020103,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-03,7.5,true
2420592020104,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-04,1.9,true
2420592020105,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-05,2.2,true
2420592020106,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-06,2.7,true
2420592020107,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-07,5.4,true
2420592020108,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-08,6.8,true
2420592020109,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-09,6.5,true
2420592020110,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-10,0.9,true
2420592020111,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-11,1.4,true
2420592020112,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-12,2.8,true
2420592020113,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-13,3.5,true
2420592020114,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-14,3.2,true
2420592020115,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-15,4.5,true
2420592020116,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-16,3.5,true
2420592020117,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-17,0.7,true
2420592020118,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-18,1.7,true
2420592020119,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-19,0.2,true
2420592020120,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-20,0.3,true
2420592020121,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-21,0.5,true
2420592020122,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-22,0.8,true
2420592020123,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-23,1.7,true
2420592020124,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-24,1.5,true
2420592020125,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-25,1.4,true
2420592020126,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-26,0.7,true
2420592020127,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-27,1.0,true
2420592020128,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-28,0.2,false
2420592020129,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-29,0.3,true
2420592020130,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-30,0.3,true
2420592020131,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-1-31,0.3,true
2420592020201,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-01,0.2,true
2420592020202,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-02,0.6,true
2420592020203,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-03,3.0,true
2420592020204,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-04,5.3,true
2420592020205,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-05,2.0,true
2420592020206,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-06,2.6,true
2420592020207,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-07,3.6,true
2420592020208,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-08,2.5,true
2420592020209,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-09,1.0,true
2420592020210,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-10,3.0,true
2420592020211,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-11,5.8,true
2420592020212,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-12,5.8,true
2420592020213,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-13,1.9,true
2420592020214,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-14,3.7,true
2420592020215,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-15,2.7,true
2420592020216,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-16,1.7,true
2420592020217,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-17,0.7,true
2420592020218,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-18,1.2,true
2420592020219,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-19,2.5,true
2420592020220,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-20,4.1,true
2420592020221,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-21,2.8,true
2420592020222,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-22,3.4,true
2420592020223,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-23,1.6,true
2420592020224,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-24,2.8,true
2420592020225,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-25,3.4,true
2420592020226,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-26,0.3,true
2420592020227,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-27,0.2,true
2420592020228,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-28,2.1,true
2420592020229,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-29,0.8,true
2420592020230,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-30,0,false
2420592020231,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-2-31,0,false
2420592020301,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-01,0.1,true
2420592020302,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-02,0.1,true
2420592020303,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-03,0.2,true
2420592020304,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-04,0.2,true
2420592020305,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-05,0.1,true
2420592020306,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-06,0.1,true
2420592020307,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-07,0.3,true
2420592020308,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-08,0.9,true
2420592020309,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-09,0.4,true
2420592020310,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-10,2.1,true
2420592020311,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-11,4.2,true
2420592020312,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-12,3.8,true
2420592020313,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-13,2.5,true
2420592020314,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-14,0.8,true
2420592020315,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-15,0.8,true
2420592020316,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-16,0.4,true
2420592020317,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-17,0.5,true
2420592020318,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-18,1.5,true
2420592020319,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-19,1.0,true
2420592020320,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-20,0.4,true
2420592020321,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-21,0.4,true
2420592020322,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-22,0.2,true
2420592020323,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-23,0.4,true
2420592020324,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-24,0.3,true
2420592020325,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-25,0.4,true
2420592020326,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-26,0.7,true
2420592020327,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-27,0.4,true
2420592020328,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-28,0.5,true
2420592020329,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-29,0.6,true
2420592020330,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-30,0.2,true
2420592020331,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-3-31,0.3,true
2420592020401,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-01,0.4,true
2420592020402,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-02,0.3,true
2420592020403,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-03,0.5,true
2420592020404,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-04,0.4,true
2420592020405,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-05,0.2,true
2420592020406,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-06,0.4,true
2420592020407,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-07,0.5,true
2420592020408,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-08,0.7,true
2420592020409,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-09,0.4,true
2420592020410,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-10,0.4,true
2420592020411,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-11,0.3,true
2420592020412,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-12,0.2,true
2420592020413,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-13,0.4,true
2420592020414,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-14,0.6,true
2420592020415,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-15,0.4,true
2420592020416,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-16,0.4,true
2420592020417,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-17,0.5,true
2420592020418,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-18,0.6,true
2420592020419,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-19,0.3,true
2420592020420,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-20,0.4,true
2420592020421,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-21,0.1,true
2420592020422,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-22,0.5,true
2420592020423,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-23,0.7,true
2420592020424,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-24,0.8,true
2420592020425,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-25,0.4,true
2420592020426,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-26,0.2,true
2420592020427,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-27,0.1,true
2420592020428,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-28,0.1,true
2420592020429,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-29,0.2,true
2420592020430,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-30,0.1,true
2420592020431,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-4-31,0,false
2420592020501,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-01,0.1,true
2420592020502,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-02,0.2,true
2420592020503,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-03,0.4,true
2420592020504,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-04,1.0,true
2420592020505,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-05,0.2,true
2420592020506,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-06,1.2,true
2420592020507,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-07,0.8,true
2420592020508,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-08,0.5,true
2420592020509,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-09,0.1,true
2420592020510,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-10,0.1,true
2420592020511,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-11,0.1,true
2420592020512,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-12,0.7,true
2420592020513,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-13,0.2,true
2420592020514,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-14,0.4,true
2420592020515,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-15,0.7,true
2420592020516,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-16,0.2,true
2420592020517,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-17,0.2,true
2420592020518,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-18,0.9,true
2420592020519,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-19,1.0,true
2420592020520,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-20,1.1,true
2420592020521,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-21,1.3,true
2420592020522,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-22,1.5,true
2420592020523,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-23,0.8,true
2420592020524,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-24,0.2,true
2420592020525,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-25,1.1,true
2420592020526,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-26,1.0,true
2420592020527,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-27,0.6,true
2420592020528,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-28,0.8,true
2420592020529,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-29,1.6,true
2420592020530,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-30,1.1,true
2420592020531,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-5-31,0.7,true
2420592020601,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-01,0.9,true
2420592020602,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-02,1.6,true
2420592020603,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-03,0.5,true
2420592020604,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-04,0.2,true
2420592020605,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-05,0.5,true
2420592020606,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-06,0.2,true
2420592020607,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-07,0.2,true
2420592020608,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-08,0.3,true
2420592020609,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-09,0.5,true
2420592020610,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-10,0.6,true
2420592020611,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-11,0.2,true
2420592020612,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-12,0.1,true
2420592020613,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-13,0.1,true
2420592020614,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-14,0.3,true
2420592020615,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-15,0.3,true
2420592020616,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-16,0.2,true
2420592020617,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-17,0.4,true
2420592020618,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-18,0.7,true
2420592020619,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-19,0.7,true
2420592020620,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-20,0.8,true
2420592020621,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-21,0.6,true
2420592020622,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-22,0.7,true
2420592020623,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-23,1.3,true
2420592020624,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-24,1.6,true
2420592020625,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-25,1.3,true
2420592020626,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-26,0.9,true
2420592020627,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-27,0.4,true
2420592020628,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-28,0.3,true
2420592020629,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-29,0.8,true
2420592020630,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-30,1.5,false
2420592020631,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-6-31,0,false
2420592020701,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-01,1.4,false
2420592020702,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-02,0.3,true
2420592020703,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-03,0.5,true
2420592020704,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-04,0.5,true
2420592020705,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-05,0.3,true
2420592020706,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-06,0.7,true
2420592020707,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-07,1.0,true
2420592020708,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-08,1.4,true
2420592020709,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-09,1.0,true
2420592020710,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-10,1.2,true
2420592020711,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-11,0.7,true
2420592020712,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-12,0.3,true
2420592020713,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-13,0.6,true
2420592020714,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-14,0.8,true
2420592020715,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-15,0.8,true
2420592020716,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-16,0.9,true
2420592020717,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-17,0.5,true
2420592020718,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-18,0.6,true
2420592020719,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-19,0.9,true
2420592020720,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-20,1.2,true
2420592020721,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-21,1.2,true
2420592020722,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-22,1.4,true
2420592020723,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-23,1.6,true
2420592020724,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-24,2.0,true
2420592020725,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-25,0.7,true
2420592020726,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-26,1.0,true
2420592020727,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-27,10.1,false
2420592020728,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-28,0.3,false
2420592020729,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-29,1.3,true
2420592020730,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-30,0.9,true
2420592020731,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-7-31,1.4,true
2420592020801,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-8-01,0.8,true
2420592020802,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-8-02,0.4,true
2420592020803,Madrid Province,Madrid,24,Casa de Campo,toluene,Cromatografía de gases,2020-8-03,0.3,true
