CODIGO;"ZONA VERDE / 
VIA PUBLICA";DISTRITO;DIRECCION;COMPLEMENTO DE DIRECCION ;COORD, X;COORD, Y;SISTEMA DE COORDENADAS;ESTADO;OBSERVACIONES;FECHA DATOS;LONGITUD;LATITUD
FUE_04-20_0000000001;ZV;SAN BLAS;PARQUE OCCIDENTE - LAS MERCEDES;EUTERPE, 3;449778,837;4477602,196;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-35.922.304;40.447.559
FUE_04-20_0000000002;ZV;SAN BLAS;PARQUE OCCIDENTE - LAS MERCEDES;EUTERPE, 27;449762,7885;4477203,162;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-35.923.881;404.439.632
FUE_04-20_0000000003;ZV;SAN BLAS;Z.V. AVDA. SEPTIMA;SEPTIMA, 62;449203,8508;4477673,216;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-35.990.162;404.481.638
FUE_04-20_0000000004;ZV;SAN BLAS;CIUDAD PEGASO - Z.A.+ Z.F.;CINCO, 4;449568,1821;4477742,084;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-35.947.255;404.488.063
FUE_04-20_0000000005;ZV;SAN BLAS;CIUDAD PEGASO - Z.A.+ Z.F.;SEGUNDA, 4;449563,1506;4477559,373;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-35.947.703;404.471.601
FUE_04-20_0000000006;ZV;SAN BLAS;CIUDAD PEGASO - Z.A.+ Z.F.;SEGUNDA, 4;449517,87;4477611,505;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-35.953.084;40.447.627
FUE_04-20_0000000007;ZV;SAN BLAS;CIUDAD PEGASO - Z.A.+ Z.F.;UNO, 4;449668,6039;4477823,171;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-35.935.478;404.495.429
FUE_04-20_0000000013;ZV;SAN BLAS;MINIAREA ALBAIDA;ALBAIDA, 78;447927,7038;4476042,63;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.139.308;404.333.955
FUE_04-20_0000000014;ZV;SAN BLAS;PARC. PAÑERIA;TELARES, 5;447306,8706;4475396,275;ETRS89 / UTM  Zona 30N;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;nov.-19;-36.211.964;404.275.337
FUE_04-20_0000000015;ZV;SAN BLAS;PARC. PAÑERIA;ALCONERA, 2;447593,662;4475482,543;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.178.228;404.283.289
FUE_04-20_0000000019;ZV;SAN BLAS;Pº GINEBRA;GINEBRA, 13;448647,5402;4475062,395;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.053.652;404.246.098
FUE_04-20_0000000020;ZV;SAN BLAS;Pº GINEBRA;GINEBRA, 12;448694,2668;4475016,078;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.048.106;404.241.954
FUE_04-20_0000000021;ZV;SAN BLAS;SOFIA, 201;PARQUE SOFIA - OSLO;448969,58;4475428,09;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.015.984;404.279.239
FUE_04-20_0000000022;ZV;SAN BLAS;Z.V. SOFIA - NIZA;JULIA GARCIA BOUTAN, 43;448905,7507;4475714,083;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.023.739;404.304.964
FUE_04-20_0000000023;ZV;SAN BLAS;Z.V. SOFIA - NIZA;JULIA GARCIA BOUTAN, 37;448732,7474;4475684,371;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.044.109;404.302.181
FUE_04-20_0000000024;ZV;SAN BLAS;Z.V. SOFIA - NIZA;ESTOCOLMO, 26;449047,5044;4475755,026;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.007.061;40.430.874
FUE_04-20_0000000025;ZV;SAN BLAS;Z.V. SOFIA - NIZA;LIVERPOOL, 9;448892,4376;4475805,248;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.025.381;404.313.169
FUE_04-20_0000000026;ZV;SAN BLAS;Z.V. SOFIA - NIZA;MARIA SEVILLA DIAGO, 42;448868,41;4476019,73;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.028.386;404.332.476
FUE_04-20_0000000028;ZV;SAN BLAS;PARQUE MARSELLA - TOSCANA;MARSELLA, 45;448298,5806;4474501,136;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.094.331;40.419.532
FUE_04-20_0000000029;ZV;SAN BLAS;PARQUE MARSELLA - TOSCANA;CANILLEJAS A VICALVARO, 167;448193,9634;4474584,581;ETRS89 / UTM  Zona 30N;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;nov.-19;-3.610.673;404.202.771
FUE_04-20_0000000030;ZV;SAN BLAS;PARQUES RUFINO GLEZ.;JUAN DE ARESPACOCHAGA Y FELIPE, 3;447032,0964;4476203,407;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.245.027;404.347.874
FUE_04-20_0000000032;ZV;SAN BLAS;PARC. VIRGEN DE LA OLIVA;CASTILLO DE UCLES, 43;447105,1851;4475979,079;ETRS89 / UTM  Zona 30N;FUERA DE SERVICIO;VANDALISMO REITERADO;nov.-19;-36.236.224;404.327.711
FUE_04-20_0000000038;ZV;SAN BLAS;PARC. LOS CASTILLOS;CASTILLO DE OROPESA, 41;446674,0178;4475351,378;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.286.529;404.270.889
FUE_04-20_0000000039;ZV;SAN BLAS;PZA. CANGAS DE ONIS;CASTROPOL, 17;446644,9006;4475617,472;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.290.185;404.294.841
FUE_04-20_0000000040;ZV;SAN BLAS;PARQUES RUFINO GLEZ.;RUFINO GONZALEZ, 54;446991,7898;4476155,035;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.249.739;404.343.491
FUE_04-20_0000000041;ZV;SAN BLAS;COL. MARQUES DE SUANCES;ENSIDESA, 6;447098,4645;4477219,062;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-3.623.805;404.439.412
FUE_04-20_0000000042;ZV;SAN BLAS;JARDINES ANTIOQUIA;BELICE, 3;445928,1205;4477489,306;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.376.276;404.463.004
FUE_04-20_0000000044;ZV;SAN BLAS;PTO. VALLARTA - RIOBAMBA;RIOBAMBA, 13;446223,3482;4476819,772;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.340.897;40.440.288
FUE_04-20_0000000046;ZV;SAN BLAS;PARQUE LOPEZ DE ARANDA - MIAMI;MIAMI, 24;446479,2363;4477274,799;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-3.631.111;404.444.037
FUE_04-20_0000000049;ZV;SAN BLAS;Bº LAS MUSAS;AV NIZA, 55;448397,5479;4475832,403;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.083.745;404.315.309
FUE_04-20_0000000050;ZV;SAN BLAS;PARQUE LAS MUSAS;NIZA, 63;448383,5164;4476049,13;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.085.575;404.334.825
FUE_04-20_0000000051;ZV;SAN BLAS;CTRA. AJALVIR - VICALVARO;GUADALAJARA, 113;448241,2468;4474966,289;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.101.467;404.237.188
FUE_04-20_0000000052;ZV;SAN BLAS;CTRA. DE CANILLEJAS A VICALVARO 91 - 111;AINSA, 7;448208,4697;4475716,171;ETRS89 / UTM  Zona 30N;FUERA DE SERVICIO;NO APTA CONSUMO;nov.-19;-36.105.941;404.304.721
FUE_04-20_0000000053;ZV;SAN BLAS;CTRA. DE CANILLEJAS A VICALVARO 91 - 111;AINSA, 11;448193,0724;4475748,806;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.107.783;404.307.652
FUE_04-20_0000000054;ZV;SAN BLAS;AVDA. NIZA - SUECIA;GRECIA, 2;448482,4799;4476155,217;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.073.995;404.344.444
FUE_04-20_0000000055;ZV;SAN BLAS;AVDA. NIZA - SUECIA;GRECIA, 2;448513,8605;4476159,354;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.070.299;404.344.835
FUE_04-20_0000000056;ZV;SAN BLAS;PARQUE BUTRON;BUTRON, 25;448331,8282;4475191,044;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.090.972;404.257.491
FUE_04-20_0000000057;ZV;SAN BLAS;ISLETA VICALVARO - ARCOS JALON;ARCOS DE JALON, 124;448097,1216;4475417,914;ETRS89 / UTM  Zona 30N;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;nov.-19;-36.118.825;404.277.783
FUE_04-20_0000000058;ZV;SAN BLAS;A.V.C. SAN BLAS;Pº GINEBRA , 177;449056,5555;4474815,703;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-3.600.524;404.224.125
FUE_04-20_0000000061;ZV;SAN BLAS;PARQUE POBLADURA VALLE - ARCOS DE JALON;ARCOS DE JALON, 4;446938,7076;4474797,632;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.254.864;404.221.173
FUE_04-20_0000000062;ZV;SAN BLAS;PARQUE ARCOS DEL JALON Y VIALES;"Avenida de la Institución Libre de Enseñanza, 133
antes HERMANOS GARCIA NOBLEJAS, 133";447072,2737;4474476,601;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.238.854;404.192.338
FUE_04-20_0000000063;ZV;SAN BLAS;PARQUE ARCOS DEL JALON Y VIALES;"Avenida de la Institución Libre de Enseñanza, 139
antes HERMANOS GARCIA NOBLEJAS, 139";447171,6831;4474538,25;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.227.188;404.197.955
FUE_04-20_0000000064;ZV;SAN BLAS;ARCOS DE JALON - SAN ROMAN DEL VALLE;SAN ROMAN DEL VALLE, 6;447247,85;4474706,77;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-3.621.835;404.213.185
FUE_04-20_0000000065;ZV;SAN BLAS;PZA. DE AMPOSTA;AMPOSTA C/V POBLADURA DEL VALLE;447243,2426;4474976,489;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.219.117;40.423.748
FUE_04-20_0000000066;ZV;SAN BLAS;PARC. AVDA. GUADALAJARA;GUADALAJARA, 51;447496,9526;4474596,936;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.188.897;404.203.448
FUE_04-20_0000000067;ZV;SAN BLAS;CUARTEL DE LAS MUSAS;TROYA, 11;448100,4508;4476469,342;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.119.291;404.372.504
FUE_04-20_0000000068;ZV;SAN BLAS;CUARTEL DE LAS MUSAS;NICOLASA GOMEZ, 88;448138,2454;4476485,367;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.114.847;404.373.972
FUE_04-20_0000000069;ZV;SAN BLAS;ESFINGE, 6;CV C/ BARBASTRO;448182,2717;4477476,148;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.110.465;404.463.254
FUE_04-20_0000000070;ZV;SAN BLAS;NICOLASA GOMEZ, 89;PZA. FUENTES CLARAS, junto zona infantil;448155,8568;4476566,743;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.112.837;404.381.313
FUE_04-20_0000000071;ZV;SAN BLAS;MARIA SEVILLA DIAGO, 12;JUNTO PLAZA JMD;448322,03;4476010,97;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.092.794;404.331.349
FUE_04-20_0000000073;ZV;SAN BLAS;URB. JULIAN CAMARILLO NORTE;OSIRIS, 15;447595,5535;4476933,824;ETRS89 / UTM  Zona 30N;Fuera de Servicio;DEFICIENCIA ESTRUCTURAL;nov.-19;-36.179.202;40.441.403
FUE_04-20_0000000075;ZV;SAN BLAS;PAR ESFINGE;NECTAR, 32;448220,6976;4477097,078;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.105.625;40.442.913
FUE_04-20_0000000076;ZV;SAN BLAS;PARQUE DE CANILLEJAS;SAN MARIANO, 37;448122,0319;4477005,691;ETRS89 / UTM  Zona 30N;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;nov.-19;-36.117.184;404.420.835
FUE_04-20_0000000078;ZV;SAN BLAS;PARQUE ARQUITECTO ANTONIO PALACIOS;FENELON, 15;448312,2651;4476626,918;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.094.445;404.386.832
FUE_04-20_0000000080;ZV;SAN BLAS;PARQUE ARQUITECTO ANTONIO PALACIOS;FENELON, 17;448389,1601;4476620,303;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.085.374;404.386.283
FUE_04-20_0000000081;ZV;SAN BLAS;INTERIOR C. C. ANTONIO MACHADO;SAN ROMAN DEL VALLE, 8;447245,8061;4474497,441;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.218.416;404.194.326
FUE_04-20_0000000082;ZV;SAN BLAS;POL. LAS MERCEDES;ARCAUTE, 6;451093,8647;4477115,844;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-35.766.864;404.432.559
FUE_04-20_0000000083;ZV;SAN BLAS;C/ MARÍA SEVILLA DIAGO Nº 2;CV AV. CANILLEJAS A VICÁLVARO;448221,0181;4475808,208;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.104.537;40.431.302
FUE_04-20_0000000084;ZV;SAN BLAS;PARQUE DE SAN BLAS - EL PARAISO;ARCENTALES, 2;446766,0569;4475100,089;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.275.468;40.424.831
FUE_04-20_0000000085;ZV;SAN BLAS;PARQUE DE SAN BLAS - EL PARAISO;ARCENTALES, 2;446875,5343;4475199,49;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.262.647;404.257.335
FUE_04-20_0000000086;ZV;SAN BLAS;Pº GINEBRA;GINEBRA, 47;448962,9848;4474928,364;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.016.361;404.234.217
FUE_04-20_0000000087;ZV;SAN BLAS;ARROYO DE REJAS;NAVARIDAS, 14;450695,5066;4477022,345;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-35.813.761;404.423.902
FUE_04-20_0000000088;ZV;SAN BLAS;ARROYO DE REJAS;NANCLARES DE OCA, 1;450853,2681;4477250,018;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-35.795.336;404.444.505
FUE_04-20_0000000089;ZV;SAN BLAS;ARROYO DE REJAS;BELFAST, 23;450982,4516;4477429,711;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-35.780.242;404.460.769
FUE_04-20_0000000090;ZV;SAN BLAS;PARQUE DE SAN BLAS - EL PARAISO;ALBAIDA, 34;447560,5002;4476065,9;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.182.618;404.335.821
FUE_04-20_0000000091;ZV;SAN BLAS;ALBERIQUE, 12; frente a pistas deportivas;447567,93;4475580,56;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.181.342;404.292.103
FUE_04-20_0000000092;ZV;SAN BLAS;Avenida de la Institución Libre de Enseñanza, 121 - DEPOSITO CANAL;antes HERMANOS GARCIA NOBLEJAS, 121;446945,3309;4474692,414;ETRS89 / UTM  Zona 30N;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;nov.-19;-36.253.996;404.211.699
FUE_04-20_0000000093;ZV;SAN BLAS;AV. ARCENTALES FRENTE AL 29;PARQUE DE SAN BLAS - EL PARAISO;447971,79;4476123,44;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.134.177;404.341.263
FUE_04-20_0000000094;ZV;SAN BLAS;Z.V. SOFIA - NIZA;JULIA GARCIA BOUTAN, 29;448543,3613;4475649,386;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.066.408;404.298.913
FUE_04-20_0000000095;ZV;SAN BLAS;AJOFRIN, 2;PARQUE DE SAN BLAS - EL PARAISO;446936,1148;4475208,495;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.255.514;404.258.185
FUE_04-20_0000000096;VP;SAN BLAS;C/ CASTILLO DE UCLES, 37 posterior;VIRGEN DE LA OLIVA, 30;447115,9701;4475863,796;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.234.857;404.317.333
FUE_04-20_0000000097;VP;SAN BLAS;C/ DISCOBOLO, 55 CV C/ SAN MARIANO;SAN MARIANO, 44;448045,6764;4477087,573;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.126.254;404.428.164
FUE_04-20_0000000098;VP;SAN BLAS;C/ JULIA GARCIA BOUTAN, 3;JULIA GARCIA BOUTAN, 3;448259,4738;4475642,724;ETRS89 / UTM  Zona 30N;FUERA DE SERVICIO;NO APTA CONSUMO;nov.-19;-36.099.869;404.298.136
FUE_04-20_0000000099;VP;SAN BLAS;C/ SEPTIEMBRE, 39 CV C/ MAYO;SEPTIEMBRE, 39;451978,5154;4477235,336;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-35.662.642;40.444.384
FUE_04-20_0000000100;ZV;SAN BLAS;PZA. DE LA VILLA DE CANILLEJAS;VILLA DE CANILLEJAS, 3;448187,8803;4477350,446;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.109.701;404.451.934
FUE_04-20_0000000101;VP;SAN BLAS;C/ NICOLASA GOMEZ Nº 30;NICOLASA GOMEZ, 30;447958,2818;4476943,456;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.136.441;404.415.127
FUE_04-20_0000000102;VP;SAN BLAS;C/ ALCALA CV C/ CANILLEJAS A VICALVARO;CANILLEJAS A VICALVARO, 1;447715,7219;4477133,228;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.165.197;40.443.207
FUE_04-20_0000000103;ZV;SAN BLAS;PARQUE PARAISO;AVD ARCENTALES 7 ;446999,1;4475323,66;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.248.184;4.042.686
FUE_04-20_0000000104;VP;SAN BLAS;Bº SIMANCAS;ZAYAS, 8;446970,9069;4475541,717;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.251.689;404.288.226
FUE_04-20_0000000105;ZV;SAN BLAS;JULIAN CAMARILLO SUR;ALBALA, 17;447688,9468;4476436,525;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-3.616.778;40.436.929
FUE_04-20_0000000106;ZV;SAN BLAS;PARQUE PARAÍSO;ALBAIDA 20;446990,5396;4475014,422;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.248.936;404.240.736
FUE_04-20_0000000107;ZV;SAN BLAS;AVDA. DE ARCENTALES - MIGUEL YUSTE;C/ DE MIGUEL YUSTE, 51;447294,55;4476052,422;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.213.961;404.334.438
FUE_04-20_0000000108;ZV;SAN BLAS;PARQUE DE SAN BLAS - EL PARAISO;C/ DEL CASTILLO DE UCLES, 35;447151,5465;4475705,422;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.230.531;404.303.088
FUE_04-20_0000000109;VP;SAN BLAS;PLAZA BARBADOS;C/V CALLE LÓPEZ DE ARANDA, FRENTE Nº 29 ;446182,05;4477255,77;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.346.136;404.442.131
FUE_04-20_0000000110;ZV;SAN BLAS;PARQUE PARAISO;AV ARCENTALES Nº 4, JUNTO A AUDITORIO;447225,57;4475667,98;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.221.774;404.299.762
FUE_04-20_0000000111;VP;SAN BLAS;INTERCAMBIADOR CANILLEJAS;CV C/ JOSEFA VALCÁRCEL;448342,97;4477761,57;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.091.748;404.489.067
FUE_04-20_0000000112;VP;SAN BLAS;CARLOS II Nº2;JUNTO ÁREA INFANTIL;448497,27;4475361,42;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.071.608;404.272.942
FUE_04-20_0000000113;VP;SAN BLAS;CALLE LA ILIADA FRENTE Nº 33;JUNTO ÁREA INFANTIL;448434,99;4476324,63;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.079.731;404.359.676
FAM_02-20_0000000114;VP;SAN BLAS;CALLE FERMINA SEVILLANO 23;;451772,97;4477302,24;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-3.568.693;404.449.748
FAM_02-20_0000000115;ZV;SAN BLAS;CALLE ALBERIQUE 10F;EN BULEVAR, ENTRE ÁREAS INFANTILES;447279,31;4475486,15;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.215.288;404.283.416
FAM_02-20_0000000116;ZV;SAN BLAS;CALLE CONSERVEROS 17;FRENTE Nº 17;447589,75;4475185,46;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.178.444;404.256.524
FAM_02-20_0000000117;ZV;SAN BLAS;CALLE NICOLASA GÓMEZ 9;C/V BOLTAÑA;447853,6;4477229,81;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.149.019;404.440.857
FAM_02-20_0000000118;ZV;SAN BLAS;CALLE ALCALÁ 553;C/V RODRÍGUEZ AYUSO;447729,91;4477240,39;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.163.612;404.441.733
FAM_02-20_0000000119;ZV;SAN BLAS;CALLE GONZALO TORRENTE BALLESTER 2;;448509,37;4477536,81;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.071.944;404.468.922
FAM_02-20_0000000120;VP;SAN BLAS;CALLE MEQUINENZA 14;C/V GLORIETA CARLOS LLAMAS;448697,91;4477709,33;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.049.852;404.484.581
FAM_02-20_0000000121;ZV;SAN BLAS;CALLE TELÉMACO 2;C/V GENERAL ARANAZ;445227,79;4477649,32;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.458.993;404.476.961
FUE_04-20_0000000122;VP;SAN BLAS;CALLE EMILIO MUÑOZ;C/V CALLE CASTILLO DE UCLÉS;447173,66;4476150,37;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.228.294;404.343.186
FB_000040;ZV;SAN BLAS;QUINTA DE LOS MOLINOS;PASEO CENTRAL;446749,63;4477133,23;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.279.109;404.431.457
FB_000041;ZV;SAN BLAS;QUINTA DE LOS MOLINOS;HIGUERAS;446603,41;4477393,24;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.296.568;404.454.786
FB_000042;ZV;SAN BLAS;QUINTA DE LOS MOLINOS;INVERNADERO;446638,9;4477501,15;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.292.474;40.446.453
FB_000043;ZV;SAN BLAS;QUINTA DE LOS MOLINOS;CIPRESES ;446569,84;4477512,41;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.300.627;4.044.655
FB_000044;ZV;SAN BLAS;QUINTA DE LOS MOLINOS;ALMENDROS POLIDEPORTIVO;446881,84;4476942,01;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-3.626.336;404.414.315
FUE_04-21_0000000001;ZV;BARAJAS;JOAQUIN IBARRA;ANTONIO SANCHA, 2;449663,5532;4478775,33;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-35.936.828;404.581.203
FUE_04-21_0000000003;ZV;BARAJAS;Z.A. LOS CORONALES;BRIONES, 61;449876,4477;4479800,947;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-3.591.253;404.673.725
FUE_04-21_0000000004;ZV;BARAJAS;TINTIN Y MILU;TINTIN Y MILU, 12;450306,7729;4479201,758;ETRS89 / UTM  Zona 30N;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;nov.-19;-35.861.303;404.620.005
FUE_04-21_0000000005;ZV;BARAJAS;PARQUE MARI LUZ NAJERA;BERGANTIN, 26;450596,1829;4478865,053;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-35.826.907;404.589.845
FUE_04-21_0000000006;ZV;BARAJAS;PARQUE MARI LUZ NAJERA;CANTABRIA, 50;450557,5305;4478820,042;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-3.583.143;404.585.767
FUE_04-21_0000000007;ZV;BARAJAS;MED. DE POMAR;GARGANCHON, 115;450516,5157;4477902,336;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-35.835.551;404.503.071
FUE_04-21_0000000008;ZV;BARAJAS;PZA. DE CRISTINA ARCE Y ROCIO OÑA;NAVIO, 4;450221,2458;4478423,594;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-35.870.779;404.549.852
FUE_04-21_0000000010;ZV;BARAJAS;OBENQUE - MOTOCINE;OBENQUE, 3;449596,0976;4478022,689;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-35.944.186;404.513.359
FUE_04-21_0000000011;ZV;BARAJAS;OBENQUE - MOTOCINE;VELERO, 7;449665,7644;4478008,595;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-3.593.596;404.512.132
FUE_04-21_0000000012;ZV;BARAJAS;OBENQUE - MOTOCINE;OBENQUE, 7;449665,0636;4478089,965;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-35.936.107;404.519.462
FUE_04-21_0000000013;ZV;BARAJAS;OBENQUE - MOTOCINE;OBENQUE, 6;449730,5198;4478093,733;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-3.592.839;404.519.841
FUE_04-21_0000000014;ZV;BARAJAS;JUPITER;JUPITER, 18;450829,383;4480859,853;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-35.800.949;404.769.687
FUE_04-21_0000000015;ZV;BARAJAS;ZODIACO, 46;ZODIACO, 46;451167,0065;4480782,123;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-35.761.059;404.762.884
FUE_04-21_0000000016;ZV;BARAJAS;ISLETA GEMINIS - PILARES - PODEROSAS;LOS PILARES, 21;450969,4368;4480743,207;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-35.784.336;404.759.262
FUE_04-21_0000000017;ZV;BARAJAS;LOS PILARES, 1;JARDIN DE MANUEL JIMENEZ (ANTES PZA. DEL MERCURIO);451037,2648;4480609,23;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-35.776.232;404.747.232
FUE_04-21_0000000018;ZV;BARAJAS;PZA. JUBILADO;JUBILADO, 9;451099,2507;4480582,037;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-35.768.898;404.744.819
