Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Singapore,SGP,2012,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Singapore,SGP,2011,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Singapore,SGP,2010,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Singapore,SGP,2009,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Singapore,SGP,2008,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Singapore,SGP,2007,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Singapore,SGP,2006,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Singapore,SGP,2005,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Singapore,SGP,2004,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Singapore,SGP,2003,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Singapore,SGP,2002,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Singapore,SGP,2001,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Singapore,SGP,2000,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Singapore,SGP,2015,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,2.39485551302144
Singapore,SGP,2014,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,2.48485730021585
Singapore,SGP,2013,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,2.61809983610676
Singapore,SGP,2012,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,2.70639206655521
Singapore,SGP,2011,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,2.83320741590149
Singapore,SGP,2010,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,2.91062621320719
Singapore,SGP,2009,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,2.80242666326506
Singapore,SGP,2008,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,3.23366782535596
Singapore,SGP,2007,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,2.86546521704931
Singapore,SGP,2006,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,3.3754795697916
Singapore,SGP,2005,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,3.42033964401003
Singapore,SGP,2004,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,5.23513081578811
Singapore,SGP,2003,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,4.77701202970794
Singapore,SGP,2002,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,4.12580592959659
Singapore,SGP,2001,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,4.32770808375643
Singapore,SGP,2000,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,3.75795729048147
Singapore,SGP,1999,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,3.98106413304343
Singapore,SGP,1998,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,4.64290979905491
Singapore,SGP,1997,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,5.02251772169572
Singapore,SGP,1996,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,4.84451521643818
Singapore,SGP,1995,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,4.99022101265007
Singapore,SGP,1994,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,6.26021376277503
Singapore,SGP,1993,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,5.71632082832504
Singapore,SGP,1992,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,5.19841007432888
Singapore,SGP,1991,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,4.90592121626867
Singapore,SGP,1990,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,4.61760983447953
Singapore,SGP,2018,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,2017,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,2016,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,2015,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,2014,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,2013,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,2012,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,2011,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,2010,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,2009,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,2008,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,2007,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,2006,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,2005,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,2004,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,2003,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,2002,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,2001,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,2000,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,1999,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,1998,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,1997,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,1996,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,1995,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,1994,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,1993,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,1992,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,1991,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,1990,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Singapore,SGP,2015,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.70863529719762
Singapore,SGP,2014,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.621625222931533
Singapore,SGP,2013,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.555974865833875
Singapore,SGP,2012,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.495199917807395
Singapore,SGP,2011,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.469261488323299
Singapore,SGP,2010,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.475165156888014
Singapore,SGP,2009,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.478419171576047
Singapore,SGP,2008,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.531735800256668
Singapore,SGP,2007,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.503977767540391
Singapore,SGP,2006,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.518118730176624
Singapore,SGP,2005,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.535101712017165
Singapore,SGP,2004,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.525078848760884
Singapore,SGP,2003,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.575479845843392
Singapore,SGP,2002,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.57690809201945
Singapore,SGP,2001,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.595906733635363
Singapore,SGP,2000,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.325118892748759
Singapore,SGP,1999,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.426520082561525
Singapore,SGP,1998,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.433014805376041
Singapore,SGP,1997,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.431425658794336
Singapore,SGP,1996,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.457871819092278
Singapore,SGP,1995,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.452737924140517
Singapore,SGP,1994,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.477110597051683
Singapore,SGP,1993,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.515729258378133
Singapore,SGP,1992,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.52847069042069
Singapore,SGP,1991,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.495509223644809
Singapore,SGP,1990,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.194833724264659
Singapore,SGP,2014,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.0219325417914
Singapore,SGP,2013,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.12949581259701
Singapore,SGP,2012,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.92114644060627
Singapore,SGP,2011,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.77956292964133
Singapore,SGP,2010,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.29450138100968
Singapore,SGP,2009,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.76147800171125
Singapore,SGP,2008,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.4657563885912
Singapore,SGP,2007,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.928461921789932
Singapore,SGP,2006,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.32923673768501
Singapore,SGP,2005,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.40762833087802
Singapore,SGP,2004,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.927166926388737
Singapore,SGP,2003,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.21703895108832
Singapore,SGP,2002,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.23258306264464
Singapore,SGP,2001,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.32656062202703
Singapore,SGP,2000,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.62510118837687
Singapore,SGP,1999,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.75702200850456
Singapore,SGP,1998,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.43535922749903
Singapore,SGP,1997,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.64548559914453
Singapore,SGP,1996,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.52627146700519
Singapore,SGP,1995,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.2379386784731
Singapore,SGP,1994,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.79249628022439
Singapore,SGP,1993,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.8151328219005
Singapore,SGP,1992,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.26649805256923
Singapore,SGP,1991,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.46490522759331
Singapore,SGP,1990,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.86028531946702
Singapore,SGP,1989,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,4.9341959430369
Singapore,SGP,1988,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,4.25538297911962
Singapore,SGP,1987,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,4.25997678939677
Singapore,SGP,1986,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,4.87108850949535
Singapore,SGP,1985,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,4.93906178525215
Singapore,SGP,1984,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,4.97884504911814
Singapore,SGP,1983,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,5.94461856642314
Singapore,SGP,1982,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,5.6572988037672
Singapore,SGP,1981,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,4.98889965129435
Singapore,SGP,1980,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,6.12504406205262
Singapore,SGP,1979,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,7.11254014924206
Singapore,SGP,1978,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,6.3626430591629
Singapore,SGP,1977,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,6.90462700476752
Singapore,SGP,1976,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,7.73511147210339
Singapore,SGP,1975,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,6.61227328532568
Singapore,SGP,1974,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,5.48583904707349
Singapore,SGP,1973,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,5.65280033116182
Singapore,SGP,1972,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,6.58363105731013
Singapore,SGP,1971,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,6.07724684173651
Singapore,SGP,2016,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,19849.471
Singapore,SGP,2015,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,21411.613
Singapore,SGP,2014,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,21063.248
Singapore,SGP,2013,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,20351.85
Singapore,SGP,2012,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,18096.645
Singapore,SGP,2011,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,16688.517
Singapore,SGP,2010,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,16523.502
Singapore,SGP,2009,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,15247.386
Singapore,SGP,2008,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,15082.371
Singapore,SGP,2007,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,14734.006
Singapore,SGP,2006,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,13758.584
Singapore,SGP,2005,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,12757.493
Singapore,SGP,2004,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,12108.434
Singapore,SGP,2003,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,10271.267
Singapore,SGP,2002,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,6640.937
Singapore,SGP,2001,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,4092.372
Singapore,SGP,2000,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,2709.913
Singapore,SGP,1999,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,2654.908
Singapore,SGP,1998,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,3259.963
Singapore,SGP,1997,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,2977.604
Singapore,SGP,1996,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,3017.941
Singapore,SGP,1995,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,3384.641
Singapore,SGP,1994,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,3252.629
Singapore,SGP,1993,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,2728.248
Singapore,SGP,1992,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,916.75
Singapore,SGP,1991,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1990,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1989,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1988,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1987,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1986,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1985,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1984,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1983,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1982,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1981,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1980,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1979,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1978,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1977,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1976,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1975,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1974,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1973,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1972,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1971,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1970,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1969,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1968,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1967,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1966,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1965,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1964,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1963,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1962,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1961,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,1960,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Singapore,SGP,2016,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,52.8819851504494
Singapore,SGP,2015,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,34.84306003103
Singapore,SGP,2014,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,37.1852139574027
Singapore,SGP,2013,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,36.2697686576918
Singapore,SGP,2012,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,36.1989290691704
