COD_VIA,VIA_CLASE,VIA_PAR,VIA_NOMBRE,VIA_NOMBRE_ACENTOS,DISTRITO
805,CALLE,DEL,RIO MAGDALENA,RÍO MAGDALENA,13
641550,CALLE,DEL,RIO MATARRAÑA,RÍO MATARRAÑA,20
804,CALLE,DEL,RIO NEGRO,RÍO NEGRO,13
1863,CALLE,DEL,RIO NELA,RÍO NELA,9
641600,CALLE,DEL,RIO NERVION,RÍO NERVIÓN,15
810,CALLE,DEL,RIO ORINOCO,RÍO ORINOCO,13
809,CALLE,DEL,RIO PARANA,RÍO PARANÁ,13
807,CALLE,DEL,RIO SALADO,RÍO SALADO,13
1889,CALLE,DEL,RIO SALOR,RÍO SALOR,9
798,CALLE,DEL,RIO SAN LORENZO,RÍO SAN LORENZO,13
802,CALLE,DEL,RIO SAN PEDRO,RÍO SAN PEDRO,13
1864,CALLE,DEL,RIO SELLA,RÍO SELLA,9
1880,CALLE,DEL,RIO TIETAR,RÍO TIÉTAR,9
641750,CALLE,DEL,RIO ULLA,RÍO ULLA,15
909,GLORIETA,DEL,RIO URUBAMBA,RÍO URUBAMBA,16
909,GLORIETA,DEL,RIO URUBAMBA,RÍO URUBAMBA,16
909,GLORIETA,DEL,RIO URUBAMBA,RÍO URUBAMBA,16
909,GLORIETA,DEL,RIO URUBAMBA,RÍO URUBAMBA,21
811,CALLE,DEL,RIO URUGUAY,RÍO URUGUAY,13
1890,GLORIETA,DEL,RIO ZANCARA,RÍO ZÁNCARA,9
2544,CALLE,DE,RIOBAMBA,RIOBAMBA,20
2393,CALLE,DE,RIOCABADO,RIOCABADO,10
641800,CALLE,DE,RIOCONEJOS,RIOCONEJOS,20
641900,PLAZA,DE,RIOFRIO,RIOFRÍO,15
641925,CALLE,DE LOS,RIOJANOS,RIOJANOS,13
642000,CALLE,DE,RIOS ROSAS,RÍOS ROSAS,7
783,CALLE,DEL,RISCO DE LOS CLAVELES,RISCO DE LOS CLAVELES,9
1153,CALLE,DEL,RISCO DE LOS GAVILANES,RISCO DE LOS GAVILANES,8
642200,CALLE,DEL,RISCO DE PELOCHE,RISCO DE PELOCHE,13
642100,CALLE,DEL,RISCO DEL PAJARO,RISCO DEL PÁJARO,5
1408,CALLE,DE LOS,RISCOS DE POLANCO,RISCOS DE POLANCO,8
1408,CALLE,DE LOS,RISCOS DE POLANCO,RISCOS DE POLANCO,8
642300,CALLE,DE,RITA LUNA,RITA LUNA,6
642450,CALLE,DE,RIVAS,RIVAS,19
642600,CALLE,DE,ROA,ROA,11
325200,CALLE,DE,ROBERT CAPA,ROBERT CAPA,10
325200,CALLE,DE,ROBERT CAPA,ROBERT CAPA,10
642650,CALLE,DE,ROBERTO DOMINGO,ROBERTO DOMINGO,4
642700,CALLE,DEL,ROBLE,ROBLE,6
905195,CAMINO,DEL,ROBLEDAL,ROBLEDAL,9
905197,PASEO,DEL,ROBLEDAL,ROBLEDAL,9
642900,CALLE,DE,ROBLEDILLO,ROBLEDILLO,7
643000,CALLE,DE,ROBLEDO,ROBLEDO,6
643100,PASAJE,DE,ROBLEDO DE CHAVELA,ROBLEDO DE CHAVELA,5
643200,CALLE,DE LOS,ROBLES,ROBLES,13
643300,CALLE,DE,ROBREGORDO,ROBREGORDO,5
643600,CALLE,DE,ROCAFORT,ROCAFORT,17
643700,CALLE,DE,ROCHAPEA,ROCHAPEA,12
1441,CALLE,DE,ROCINANTE,ROCINANTE,8
31001360,GLORIETA,DE,ROCIO DURCAL,ROCÍO DÚRCAL,6
31001360,GLORIETA,DE,ROCIO DURCAL,ROCÍO DÚRCAL,6
31001360,GLORIETA,DE,ROCIO DURCAL,ROCÍO DÚRCAL,9
31001906,CALLE,DE,ROCIO JURADO,ROCÍO JURADO,16
1892,CALLE,DE,RODA DE BARA,RODA DE BARÁ,8
905162,CARRETERA,DE,RODAJOS,RODAJOS,9
643800,CALLE,DE,RODAS,RODAS,1
644000,CALLE,DE,RODEZNO,RODEZNO,15
31000032,CALLE,DEL,RODIO,RODIO,2
98301,CALLE,DEL,RODODENDRO,RODODENDRO,9
781,PLAZA,DE,RODOLFO Y ERNESTO HALFFTER,RODOLFO Y ERNESTO HALFFTER,5
644150,CALLE,DE,RODRIGO DE ARANA,RODRIGO DE ARANA,10
644200,CALLE,DE,RODRIGO DE GUEVARA,RODRIGO DE GUEVARA,1
2136,CALLE,DE,RODRIGO DE TRIANA,RODRIGO DE TRIANA,15
644300,CALLE,DE,RODRIGO UHAGON,RODRIGO UHAGÓN,12
31001987,PLAZA,DE,RODRIGO URIA,RODRIGO URÍA,5
533000,CALLE,DE,RODRIGUEZ AYUSO,RODRÍGUEZ AYUSO,4
533000,CALLE,DE,RODRIGUEZ AYUSO,RODRÍGUEZ AYUSO,20
533000,CALLE,DE,RODRIGUEZ AYUSO,RODRÍGUEZ AYUSO,20
644400,CALLE,DE,RODRIGUEZ ESPINOSA,RODRÍGUEZ ESPINOSA,13
644500,CALLE,DE,RODRIGUEZ ILLANES,RODRÍGUEZ ILLANES,15
644600,CALLE,DE,RODRIGUEZ JAEN,RODRÍGUEZ JAÉN,5
644700,CALLE,DE,RODRIGUEZ LAZARO,RODRÍGUEZ LÁZARO,11
644800,CALLE,DE,RODRIGUEZ MARIN,RODRÍGUEZ MARÍN,5
644800,CALLE,DE,RODRIGUEZ MARIN,RODRÍGUEZ MARÍN,5
645000,CALLE,DE,RODRIGUEZ SAN PEDRO,RODRÍGUEZ SAN PEDRO,7
645000,CALLE,DE,RODRIGUEZ SAN PEDRO,RODRÍGUEZ SAN PEDRO,7
645100,CALLE,DE,RODRIGUEZ VEGA,RODRÍGUEZ VEGA,11
645200,CALLE,DE,RODRIGUEZ VILLAREJO,RODRÍGUEZ VILLAREJO,2
645300,PLAZA,DE,ROGELIO ENRIQUEZ,ROGELIO ENRÍQUEZ,8
645400,CALLE,DE,ROGELIO FOLGUERAS,ROGELIO FOLGUERAS,13
645500,CALLE,DE,ROGELIO MUÑOZ,ROGELIO MUÑOZ,16
2475,PASAJE,DE,ROGELIO MUÑOZ,ROGELIO MUÑOZ,16
645600,CALLE,DE,ROGELIO OSORIO,ROGELIO OSORIO,10
645700,PLAZA,DE,ROGER DE FLOR,ROGER DE FLOR,11
645800,CALLE,DE,ROGER DE LAURIA,ROGER DE LAURIA,11
646000,CALLE,DEL,ROLLO,ROLLO,1
646100,PLAZA,DEL,ROLLO,ROLLO,9
646200,CALLE,DE,ROMA,ROMA,4
646500,CALLE,DE,ROMAN ALONSO,ROMÁN ALONSO,6
1836,CALLE,DEL,ROMANCERO GITANO,ROMANCERO GITANO,17
2232,CALLE,DE,ROMEO Y JULIETA,ROMEO Y JULIETA,13
1011,CALLE,DEL,ROMERAL,ROMERAL,17
646800,PASAJE,DEL,ROMERO,ROMERO,7
646900,CALLE,DE,ROMERO GIRON,ROMERO GIRÓN,5
647000,CALLE,DE,ROMERO ROBLEDO,ROMERO ROBLEDO,9
647000,CALLE,DE,ROMERO ROBLEDO,ROMERO ROBLEDO,9
905213,CAMINO,DE LOS,ROMEROS,ROMEROS,9
647100,CALLE,DEL,ROMPEDIZO,ROMPEDIZO,10
647200,CALLE,DE,ROMPELANZAS,ROMPELANZAS,1
647300,CALLE,DE,RONCAL,RONCAL,5
647400,CALLE,DE,RONCESVALLES,RONCESVALLES,3
1955,CAMINO,DE,RONDA,RONDA,9
1955,CAMINO,DE,RONDA,RONDA,9
647475,TRAVESÍA,DE,RONDA,RONDA,20
1904,CALLE,DE,ROQUETAS DE MAR,ROQUETAS DE MAR,16
647600,CALLE,DE,ROS DE OLANO,ROS DE OLANO,5
647700,CALLE,DE LA,ROSA,ROSA,1
647850,CALLEJÓN,DE LA,ROSA,ROSA,11
2487,PLAZA,DE,ROSA CHACEL,ROSA CHACEL,19
647900,CALLE,DE,ROSA DE CASTRO,ROSA DE CASTRO,16
648500,CALLE,DE,ROSA DE SILVA,ROSA DE SILVA,6
648000,CALLE,DE,ROSA JARDON,ROSA JARDÓN,5
900733,CALLE,DE,ROSA LUXEMBURGO,ROSA LUXEMBURGO,9
648200,CALLE,DE,ROSA MENENDEZ,ROSA MENÉNDEZ,6
373800,CALLE,DE,ROSA SABATER,ROSA SABATER,8
905054,CALLE,DE LA,ROSALEDA,ROSALEDA,9
648750,CALLE,DE,ROSALIA DE CASTRO,ROSALÍA DE CASTRO,8
648750,CALLE,DE,ROSALIA DE CASTRO,ROSALÍA DE CASTRO,8
648800,CALLE,DE,ROSALIA TRUJILLO,ROSALÍA TRUJILLO,15
648900,CALLE,DEL,ROSARIO,ROSARIO,1
649100,CALLE,DE,ROSARIO ACUÑA,ROSARIO ACUÑA,4
649200,CALLE,DE,ROSARIO PINO,ROSARIO PINO,6
649300,CALLE,DE,ROSARIO ROMERO,ROSARIO ROMERO,6
649325,CALLE,DE LAS,ROSAS DE ARAVACA,ROSAS DE ARAVACA,9
649400,CALLE,DE,ROSENDO CONDE,ROSENDO CONDE,6
649600,CALLE,DE,ROY,ROY,11
2255,CALLE,DE,ROZAS DE PUERTO REAL,ROZAS DE PUERTO REAL,18
649700,GLORIETA,DE,RUBEN DARIO,RUBÉN DARÍO,7
649800,CALLE,DEL,RUBI,RUBÍ,17
650100,CALLE,DE LA,RUDA,RUDA,1
650200,PASAJE,DE LA,RUECA,RUECA,20
926,CALLE,DE LA,RUEZA,RUEZA,10
650300,CALLE,DE,RUFINO BLANCO,RUFINO BLANCO,4
650400,CALLE,DE,RUFINO GONZALEZ,RUFINO GONZÁLEZ,20
650500,GLORIETA,DE,RUFINO NOVALVOS,RUFINO NOVALVOS,11
650600,CALLE,DE,RUFINO REJON,RUFINO REJÓN,11
650700,CALLEJÓN,DE LOS,RUICES,RUICES,13
650800,CALLE,DE,RUIDERA,RUIDERA,13
650850,CALLE,DEL,RUISEÑOR,RUISEÑOR,11
905218,CAMINO,DEL,RUISEÑOR,RUISEÑOR,9
650900,CALLE,DE,RUIZ,RUIZ,1
650900,CALLE,DE,RUIZ,RUIZ,7
651000,CALLE,DE,RUIZ DE ALARCON,RUIZ DE ALARCÓN,3
651100,GLORIETA,DE,RUIZ JIMENEZ,RUIZ JIMÉNEZ,1
651100,GLORIETA,DE,RUIZ JIMENEZ,RUIZ JIMÉNEZ,7
651100,GLORIETA,DE,RUIZ JIMENEZ,RUIZ JIMÉNEZ,7
651200,CALLE,DE,RUIZ OCAÑA,RUIZ OCAÑA,4
651300,CALLE,DE,RUIZ PALACIOS,RUIZ PALACIOS,6
651400,CALLE,DE,RUIZ PERELLO,RUIZ PERELLÓ,4
2467,CALLE,DE,RUMANIA,RUMANÍA,20
651500,CALLE,DE,RUPERTO ANDRES,RUPERTO ANDRÉS,9
651600,PASEO,DE,RUPERTO CHAPI,RUPERTO CHAPÍ,9
31000031,CALLE,DE,RUPERTO SANTOS ROJO,RUPERTO SANTOS ROJO,17
31000031,CALLE,DE,RUPERTO SANTOS ROJO,RUPERTO SANTOS ROJO,17
2519,CALLE,DE,RUSIA,RUSIA,20
651700,CALLE,DE,RUTE,RUTE,10
651800,PLAZA,DE,RUTILIO GACIS,RUTILIO GACIS,2
2724,CALLE,DEL,RUTILO,RUTILO,12
651850,CALLE,DE,RUY GONZALEZ DE CLAVIJO,RUY GONZÁLEZ DE CLAVIJO,2
651900,CALLE,DE,RUZAFA,RUZAFA,13
1105,GLORIETA,DE,S.A.R. DON JUAN DE BORBON Y BATTEMBERG,S.A.R. DON JUAN DE BORBÓN Y BATTEMBERG,21
653400,CALLE,DE,S'AGARO,S'AGARÓ,13
652100,CALLE,DE,SAAVEDRA FAJARDO,SAAVEDRA FAJARDO,10
652200,CALLE,DE,SABADELL,SABADELL,8
31000035,CALLE,DEL,SABAL,SABAL,2
652300,CALLE,DEL,SABANERO,SABANERO,11
31001367,CALLE,DE,SABINO FERNANDEZ CAMPO,SABINO FERNÁNDEZ CAMPO,18
797,CALLE,DE,SABIOTE,SABIOTE,13
2721,CALLE,DE,SABRINA,SABRINA,13
652500,CALLE,DE,SACEDON,SACEDÓN,17
905421,CAMINO,DE,SACEDON A LOS NARROS,SACEDÓN A LOS NARROS,8
652600,PASAJE,DEL,SACERAL,SACERAL,8
652800,CALLE,DE LA,SACRAMENTAL DE SAN LORENZO,SACRAMENTAL DE SAN LORENZO,11
652800,CALLE,DE LA,SACRAMENTAL DE SAN LORENZO,SACRAMENTAL DE SAN LORENZO,11
652900,CALLE,DEL,SACRAMENTO,SACRAMENTO,1
653000,CALLE,DEL,SACRIFICIO,SACRIFICIO,19
653100,TRAVESÍA,DEL,SACRIFICIO,SACRIFICIO,19
653350,CALLE,DEL,SACROMONTE,SACROMONTE,12
31000298,CALLE,DE,SAFO,SAFO,8
653500,CALLE,DE,SAGASTA,SAGASTA,1
653500,CALLE,DE,SAGASTA,SAGASTA,7
653600,CALLE,DE,SAGITARIO,SAGITARIO,9
653600,CALLE,DE,SAGITARIO,SAGITARIO,9
653700,CUESTA,DEL,SAGRADO CORAZON,SAGRADO CORAZÓN,5
653700,CUESTA,DEL,SAGRADO CORAZON,SAGRADO CORAZÓN,5
653700,CUESTA,DEL,SAGRADO CORAZON,SAGRADO CORAZÓN,15
653700,CUESTA,DEL,SAGRADO CORAZON,SAGRADO CORAZÓN,15
653800,PLAZA,DEL,SAGRADO CORAZON DE JESUS,SAGRADO CORAZÓN DE JESÚS,5
653900,CALLE,DE LOS,SAGRADOS CORAZONES,SAGRADOS CORAZÓNES,10
654000,PLAZA,DE LOS,SAGRADOS CORAZONES,SAGRADOS CORAZÓNES,5
654000,PLAZA,DE LOS,SAGRADOS CORAZONES,SAGRADOS CORAZÓNES,5
654200,CALLE,DE,SAGUNTO,SAGUNTO,7
654300,CALLE,DE,SAHAGUN,SAHAGÚN,6
654350,CALLE,DEL,SAHARA,SÁHARA,17
654400,CALLE,DE,SAINZ DE LA CALLEJA,SAINZ DE LA CALLEJA,9
2460,CALLE,DE,SAJONIA,SAJONIA,20
654500,CALLE,DE LA,SAL,SAL,1
654600,CALLE,DEL,SALADO,SALADO,12
654700,CALLE,DE,SALAMANCA,SALAMANCA,6
654900,CALLE,DE,SALAS,SALAS,4
655000,CALLE,DE,SALAS BARBADILLO,SALAS BARBADILLO,15
655100,AVENIDA,DE,SALAS DE LOS INFANTES,SALAS DE LOS INFANTES,8
655200,CALLE,DE,SALASIERRA,SALASIERRA,12
655250,CALLE,DE,SALCEDO,SALCEDO,8
31003006,CAMINO,DE,SALCEDO,SALCEDO,8
655300,CALLE,DE,SALDAÑA,SALDAÑA,11
655500,PLAZA,DE LAS,SALESAS,SALESAS,1
655600,CALLE,DE,SALIENTE,SALIENTE,3
655800,CALLE,DE,SALINAS,SALINAS,15
2404,CALLE,DE,SALINAS DE ROSIO,SALINAS DE ROSÍO,21
655850,CALLE,DEL,SALITRE,SALITRE,1
655900,CALLE,DE,SALLABERRY,SALLABERRY,11
31000508,AVENIDA,DE,SALMEDINA,SALMEDINA,18
1093,CAMINO,DE,SALMEDINA,SALMEDINA,8
1093,CAMINO,DE,SALMEDINA,SALMEDINA,18
655950,CALLE,DE,SALOBREÑA,SALOBREÑA,12
905012,PASEO,DEL,SALON DEL ESTANQUE,SALÓN DEL ESTANQUE,3
656100,CALLE,DE,SALORINO,SALORINO,10
656200,CALLE,DE,SALOU,SALÓU,8
656300,CALLE,DE,SALSIPUEDES,SALSIPUEDES,17
656500,CALLE,DE LA,SALUD,SALUD,1
656975,CALLE,DE,SALUSTIANO OLOZAGA,SALUSTIANO OLÓZAGA,4
31000548,CALLE,DE,SALVADOR ALLENDE,SALVADOR ALLENDE,11
657100,CALLE,DE,SALVADOR ALONSO,SALVADOR ALONSO,11
657300,PLAZA,DE,SALVADOR CRESPO,SALVADOR CRESPO,10
657325,PLAZA,DE,SALVADOR DALI,SALVADOR DALÍ,4
657350,CALLE,DE,SALVADOR DE MADARIAGA,SALVADOR DE MADARIAGA,15
657600,CALLE,DEL,SALVADOR DEL MUNDO,SALVADOR DEL MUNDO,11
463100,CALLE,DE,SALVADOR GRANES,SALVADOR GRANÉS,4
657400,CALLE,DE,SALVADOR MARTINEZ,SALVADOR MARTÍNEZ,12
657500,CALLE,DE,SALVADOR MARTINEZ LOZANO,SALVADOR MARTÍNEZ LOZANO,13
31005203,GLORIETA,DE,SALVADOR VELAYOS HERMIDA,SALVADOR VELAYOS HERMIDA,9
31000533,CALLE,DE,SALVADOR VICENTE MARTIN,SALVADOR VICENTE MARTÍN,11
657775,CALLE,DE,SALVATIERRA,SALVATIERRA,8
657800,CALLE,DE LA,SALVIA,SALVIA,6
657825,CALLE,DE,SAMACA,SAMACA,16
657900,CALLE,DE,SAMANIEGO,SAMANIEGO,20
657904,CALLE,DE,SAMARIA,SAMARÍA,3
658000,CALLE,DE,SAMBARA,SAMBARA,15
658200,CALLE,DE,SAMPERIO,SAMPERIO,8
658250,CALLE,DE,SAN ADOLFO,SAN ADOLFO,8
658300,CALLE,DE,SAN ADRIAN,SAN ADRIÁN,17
658400,CALLE,DE,SAN AGAPITO,SAN AGAPITO,17
658500,CALLE,DE,SAN AGUSTIN,SAN AGUSTÍN,1
658600,CALLE,DE,SAN ALBERTO,SAN ALBERTO,1
658700,CALLE,DE,SAN ALEJANDRO,SAN ALEJANDRO,2
658900,PLAZA,DE,SAN AMARO,SAN AMARO,6
659000,CALLE,DE,SAN AMBROSIO,SAN AMBROSIO,10
659000,CALLE,DE,SAN AMBROSIO,SAN AMBROSIO,11
659050,PLAZA,DE,SAN ANACLETO,SAN ANACLETO,9
659100,CALLE,DE,SAN ANASTASIO,SAN ANASTASIO,2
659200,CALLE,DE,SAN ANDRES,SAN ANDRÉS,1
659300,COSTANILLA,DE,SAN ANDRES,SAN ANDRÉS,1
659400,PLAZA,DE,SAN ANDRES,SAN ANDRÉS,1
31000673,CALLE,DE,SAN ANDRES DE RABANEDO,SAN ANDRÉS DE RABANEDO,16
659600,CALLE,DE,SAN ANICETO,SAN ANICETO,20
659800,CALLE,DE,SAN ANSELMO,SAN ANSELMO,13
659900,CALLE,DE,SAN ANTOLIN,SAN ANTOLÍN,11
660000,CALLE,DE,SAN ANTON,SAN ANTÓN,8
660100,CALLE,DE,SAN ANTONIO,SAN ANTONIO,6
660400,GLORIETA,DE,SAN ANTONIO DE LA FLORIDA,SAN ANTONIO DE LA FLORIDA,9
660500,CALLE,DE,SAN ANTONIO DE PADUA,SAN ANTONIO DE PADUA,12
660500,CALLE,DE,SAN ANTONIO DE PADUA,SAN ANTONIO DE PADUA,12
660600,CALLE,DE,SAN AQUILINO,SAN AQUILINO,6
660700,CALLE,DE,SAN ARMENGOL,SAN ARMENGOL,12
660800,CALLE,DE,SAN ARTURO,SAN ARTURO,8
660950,CALLE,DE,SAN AURELIANO,SAN AURELIANO,17
661000,CALLE,DE,SAN BALDOMERO,SAN BALDOMERO,15
661100,CALLE,DE,SAN BARTOLOME,SAN BARTOLOMÉ,1
661200,CALLE,DE,SAN BASILIO,SAN BASILIO,12
661300,CALLE,DE,SAN BENIGNO,SAN BENIGNO,10
661400,CALLE,DE,SAN BENITO,SAN BENITO,5
661400,CALLE,DE,SAN BENITO,SAN BENITO,6
661500,CALLE,DE,SAN BERNABE,SAN BERNABÉ,1
661600,CALLE,DE,SAN BERNARDINO,SAN BERNARDINO,1
661700,CALLE,DE,SAN BERNARDO,SAN BERNARDO,1
661700,CALLE,DE,SAN BERNARDO,SAN BERNARDO,1
661700,CALLE,DE,SAN BERNARDO,SAN BERNARDO,7
661700,CALLE,DE,SAN BERNARDO,SAN BERNARDO,7
661800,CALLE,DE,SAN BLAS,SAN BLAS,1
662000,CALLE,DE,SAN BONIFACIO,SAN BONIFACIO,17
662200,CALLE,DE,SAN BRAULIO,SAN BRAULIO,11
662300,CALLE,DE,SAN BRUNO,SAN BRUNO,1
662400,CALLE,DE,SAN BUENAVENTURA,SAN BUENAVENTURA,1
662500,CALLE,DE,SAN CANDIDO,SAN CÁNDIDO,11
662600,CALLE,DE,SAN CANUTO,SAN CANUTO,10
662700,CALLE,DE,SAN CARLOS,SAN CARLOS,1
662750,CALLE,DE,SAN CASIMIRO,SAN CASIMIRO,12
662900,CALLE,DE,SAN CAYETANO,SAN CAYETANO,1
663000,PLAZA,DE,SAN CAYETANO,SAN CAYETANO,4
663100,CALLE,DE,SAN CESAR,SAN CÉSAR,9
663200,CALLE,DE,SAN CESAREO,SAN CESÁREO,17
663300,CALLE,DE,SAN CIPRIANO,SAN CIPRIANO,19
663300,CALLE,DE,SAN CIPRIANO,SAN CIPRIANO,19
663400,CALLE,DE,SAN CIRIACO,SAN CIRIACO,19
663400,CALLE,DE,SAN CIRIACO,SAN CIRIACO,19
663500,CALLE,DE,SAN CIRILO,SAN CIRILO,8
663600,CALLE,DE,SAN CLAUDIO,SAN CLAUDIO,13
663700,CALLE,DE,SAN CLEMENTE,SAN CLEMENTE,11
663704,PASAJE,DE,SAN CLEMENTE,SAN CLEMENTE,11
663800,CALLE,DE,SAN CLODOALDO,SAN CLODOALDO,15
663900,CALLE,DE,SAN CONRADO,SAN CONRADO,10
663900,CALLE,DE,SAN CONRADO,SAN CONRADO,11
664000,CALLE,DE,SAN COSME Y SAN DAMIAN,SAN COSME Y SAN DAMIÁN,1
664100,CALLE,DE,SAN CRISPIN,SAN CRISPÍN,10
664200,CALLE,DE,SAN CRISTOBAL,SAN CRISTÓBAL,1
664300,PLAZA,DE,SAN CRISTOBAL,SAN CRISTÓBAL,20
31000189,CALLE,DE,SAN CRISTOBAL DE LA LAGUNA,SAN CRISTÓBAL DE LA LAGUNA,11
664450,CALLE,DE,SAN CUGAT DEL VALLES,SAN CUGAT DEL VALLÉS,8
664500,CALLE,DE,SAN DACIO,SAN DACIO,8
664600,CALLE,DE,SAN DALMACIO,SAN DALMACIO,17
664700,CALLE,DE,SAN DAMASO,SAN DÁMASO,11
664800,CALLE,DE,SAN DANIEL,SAN DANIEL,2
664900,CALLE,DE,SAN DAVID,SAN DAVID,11
665000,CALLE,DE,SAN DELFIN,SAN DELFÍN,11
665200,CALLE,DE,SAN DEOGRACIAS,SAN DEOGRACIAS,11
665400,AVENIDA,DE,SAN DIEGO,SAN DIEGO,13
665400,AVENIDA,DE,SAN DIEGO,SAN DIEGO,13
665300,CALLE,DE,SAN DIEGO,SAN DIEGO,13
665450,PLAZA,DE,SAN DIEGO,SAN DIEGO,13
665500,TRAVESÍA,DE,SAN DIEGO,SAN DIEGO,13
665600,CALLE,DE,SAN DIMAS,SAN DIMAS,1
665600,CALLE,DE,SAN DIMAS,SAN DIMAS,1
665650,CALLE,DE,SAN DONATO,SAN DONATO,15
665800,CALLE,DE,SAN ELIAS,SAN ELÍAS,12
665900,AVENIDA,DE,SAN ELOY,SAN ELOY,20
666000,CALLE,DE,SAN EMETERIO,SAN EMETERIO,11
666100,CALLE,DE,SAN EMILIO,SAN EMILIO,15
666200,CALLE,DE,SAN ENRIQUE,SAN ENRIQUE,6
2683,CALLE,DE,SAN ENRIQUE DE OSSO,SAN ENRIQUE DE OSSÓ,16
666300,CALLE,DE,SAN EPIFANIO,SAN EPIFANIO,2
666400,CALLE,DE,SAN ERASMO,SAN ERASMO,17
666500,CALLE,DE,SAN ERNESTO,SAN ERNESTO,5
666625,CALLE,DE,SAN ESTANISLAO,SAN ESTANISLAO,21
666640,CALLE,DE,SAN ESTEBAN DE GORMAZ,SAN ESTEBAN DE GORMAZ,16
666650,CALLE,DE,SAN EUDALDO,SAN EUDALDO,19
666700,CALLE,DE,SAN EUGENIO,SAN EUGENIO,1
666800,CALLE,DE,SAN EULOGIO,SAN EULOGIO,20
666900,CALLE,DE,SAN EUSEBIO,SAN EUSEBIO,10
667000,CALLE,DE,SAN EUSTAQUIO,SAN EUSTAQUIO,17
667100,CALLE,DE,SAN EVARISTO,SAN EVARISTO,2
667200,CALLE,DE,SAN EZEQUIEL,SAN EZEQUIEL,17
667301,CALLE,DE,SAN FACUNDO,SAN FACUNDO,13
667400,CALLE,DE,SAN FAUSTINO,SAN FAUSTINO,20
667500,CALLE,DE,SAN FELICES,SAN FELICES,9
667600,CALLE,DE,SAN FELIPE,SAN FELIPE,6
667700,CALLE,DE,SAN FELIPE NERI,SAN FELIPE NERI,1
667800,CALLE,DE,SAN FELIU DE GUIXOLS,SAN FELIÚ DE GUIXOLS,13
667900,CALLE,DE,SAN FELIX,SAN FÉLIX,2
668000,AVENIDA,DE,SAN FERMIN,SAN FERMÍN,12
982,PLAZA,DE,SAN FERMIN,SAN FERMÍN,12
982,PLAZA,DE,SAN FERMIN,SAN FERMÍN,12
668150,CALLE,DE,SAN FERNANDO,SAN FERNANDO,19
668400,PASAJE,DE,SAN FERNANDO,SAN FERNANDO,16
668450,PLAZA,DE,SAN FERNANDO,SAN FERNANDO,8
613200,PUENTE,DE,SAN FERNANDO,SAN FERNANDO,9
668100,TRAVESÍA,DE,SAN FERNANDO,SAN FERNANDO,5
668350,CARRETERA,DE,SAN FERNANDO A MEJORADA,SAN FERNANDO A MEJORADA,19
668500,CALLE,DE,SAN FERNANDO DEL JARAMA,SAN FERNANDO DEL JARAMA,5
668600,CALLE,DE,SAN FIDEL,SAN FIDEL,15
668650,CALLE,DE,SAN FILEMON,SAN FILEMÓN,19
668675,CALLEJÓN,DE,SAN FILEMON,SAN FILEMÓN,19
668700,CALLE,DE,SAN FILIBERTO,SAN FILIBERTO,12
905916,TRAVESÍA,DE,SAN FILIBERTO,SAN FILIBERTO,12
668800,CALLE,DE,SAN FLORENCIO,SAN FLORENCIO,13
668900,CALLE,DE,SAN FORTUNATO,SAN FORTUNATO,12
669000,CARRERA,DE,SAN FRANCISCO,SAN FRANCISCO,1
669100,PLAZA,DE,SAN FRANCISCO,SAN FRANCISCO,1
669400,PASEO,DE,SAN FRANCISCO DE SALES,SAN FRANCISCO DE SALES,7
669300,CALLE,DE,SAN FRANCISCO EL GRANDE,SAN FRANCISCO EL GRANDE,12
669500,CALLE,DE,SAN FROILAN,SAN FROILÁN,12
669550,CALLE,DE,SAN FRUTOS,SAN FRUTOS,8
669550,CALLE,DE,SAN FRUTOS,SAN FRUTOS,9
669600,CALLE,DE,SAN FULGENCIO,SAN FULGENCIO,10
669700,PARTICULAR,DE,SAN GABRIEL,SAN GABRIEL,7
669800,CALLE,DE,SAN GALO,SAN GALO,10
669900,CALLE,DE,SAN GELASIO,SAN GELASIO,8
670000,CALLE,DE,SAN GERARDO,SAN GERARDO,9
334200,CALLE,DE,SAN GERMAN,SAN GERMÁN,6
334200,CALLE,DE,SAN GERMAN,SAN GERMÁN,6
670200,PLAZA,DE,SAN GERMAN,SAN GERMÁN,6
670300,CALLE,DE,SAN GERVASIO,SAN GERVASIO,17
670400,PASADIZO,DE,SAN GINES,SAN GINÉS,1
670500,PLAZA,DE,SAN GINES,SAN GINÉS,1
670600,CALLE,DE,SAN GRACIANO,SAN GRACIANO,12
670700,CALLE,DE,SAN GREGORIO,SAN GREGORIO,1
670900,CALLE,DE,SAN GUMERSINDO,SAN GUMERSINDO,15
671050,CALLE,DE,SAN HERCULANO,SAN HERCULANO,20
671100,CALLE,DE,SAN HERMENEGILDO,SAN HERMENEGILDO,1
671200,CALLE,DE,SAN HIGINIO,SAN HIGINIO,15
671300,CALLE,DE,SAN HILARIO,SAN HILARIO,20
671600,CALLE,DE,SAN IGNACIO DE LOYOLA,SAN IGNACIO DE LOYOLA,1
671700,PLAZA,DE,SAN IGNACIO DE LOYOLA,SAN IGNACIO DE LOYOLA,9
671800,CALLE,DE,SAN ILDEFONSO,SAN ILDEFONSO,1
671900,PLAZA,DE,SAN ILDEFONSO,SAN ILDEFONSO,1
672000,PASEO,DE,SAN ILLAN,SAN ILLÁN,11
