COD_VIA,VIA_CLASE,URI,VIA_PAR,VIA_NOMBRE,VIA_NOMBRE_ACENTOS,DISTRITO
355200,CALLE,CALLEDEHERCE,DE,HERCE,HERCE,19
355200,CALLE,CALLEDEHERCE,DE,HERCE,HERCE,19
355300,CALLE,CALLEDEHERCULES,DE,HERCULES,HÉRCULES,11
852,CALLE,CALLEDEHERENCIA,DE,HERENCIA,HERENCIA,20
355800,CALLE,CALLEDE LASHERMANAS ALONSO BARCELO,DE LAS,HERMANAS ALONSO BARCELO,HERMANAS ALONSO BARCELÓ,11
355600,CALLE,CALLEDE LAHERMANDAD,DE LA,HERMANDAD,HERMANDAD,11
355650,CALLE,CALLEDE LAHERMANDAD DE DONANTES DE SANGRE,DE LA,HERMANDAD DE DONANTES DE SANGRE,HERMANDAD DE DONANTES DE SANGRE,17
31000682,CALLE,CALLEDE LASHERMANDADES DEL TRABAJO,DE LAS,HERMANDADES DEL TRABAJO,HERMANDADES DEL TRABAJO,11
355700,CALLE,CALLEDELHERMANO GARATE,DEL,HERMANO GARATE,HERMANO GÁRATE,6
355900,CALLE,CALLEDE LOSHERMANOS ALVAREZ QUINTERO,DE LOS,HERMANOS ALVAREZ QUINTERO,HERMANOS ÁLVAREZ QUINTERO,1
356200,CALLE,CALLEDE LOSHERMANOS BECQUER,DE LOS,HERMANOS BECQUER,HERMANOS BÉCQUER,4
356500,CALLE,CALLEDE LOSHERMANOS CARPI,DE LOS,HERMANOS CARPI,HERMANOS CARPI,13
356000,CALLE,CALLEDE LOSHERMANOS DE ANDRES,DE LOS,HERMANOS DE ANDRES,HERMANOS DE ANDRÉS,6
358300,CALLE,CALLEDE LOSHERMANOS DE PABLO,DE LOS,HERMANOS DE PABLO,HERMANOS DE PABLO,15
358300,CALLE,CALLEDE LOSHERMANOS DE PABLO,DE LOS,HERMANOS DE PABLO,HERMANOS DE PABLO,15
358100,CALLE,CALLEDE LOSHERMANOS DEL MORAL,DE LOS,HERMANOS DEL MORAL,HERMANOS DEL MORAL,11
356800,CALLE,CALLEDE LOSHERMANOS GARCIA,DE LOS,HERMANOS GARCIA,HERMANOS GARCÍA,13
357150,CALLE,CALLEDE LOSHERMANOS GASCON,DE LOS,HERMANOS GASCON,HERMANOS GASCÓN,16
357200,CALLE,CALLEDE LOSHERMANOS GOMEZ,DE LOS,HERMANOS GOMEZ,HERMANOS GÓMEZ,15
357350,AVENIDA,AVENIDADE LOSHERMANOS GRANDA,DE LOS,HERMANOS GRANDA,HERMANOS GRANDA,20
357500,CALLE,CALLEDE LOSHERMANOS MACHADO,DE LOS,HERMANOS MACHADO,HERMANOS MACHADO,15
358500,CALLE,CALLEDE LOSHERMANOS PINZON,DE LOS,HERMANOS PINZON,HERMANOS PINZÓN,5
358600,CALLE,CALLEDE LOSHERMANOS ROLDAN,DE LOS,HERMANOS ROLDAN,HERMANOS ROLDÁN,15
358700,CALLE,CALLEDE LOSHERMANOS RUIZ,DE LOS,HERMANOS RUIZ,HERMANOS RUIZ,3
359200,CALLE,CALLEDE LOSHERMANOS TRUEBA,DE LOS,HERMANOS TRUEBA,HERMANOS TRUEBA,13
359300,CALLE,CALLEDEHERMENEGILDA MARTINEZ,DE,HERMENEGILDA MARTINEZ,HERMENEGILDA MARTÍNEZ,5
359400,CALLE,CALLEDEHERMENEGILDO BIELSA,DE,HERMENEGILDO BIELSA,HERMENEGILDO BIELSA,12
359400,CALLE,CALLEDEHERMENEGILDO BIELSA,DE,HERMENEGILDO BIELSA,HERMENEGILDO BIELSA,12
31003566,PLAZA,PLAZADEHERMINIO MINGUEZ,DE,HERMINIO MINGUEZ,HERMINIO MÍNGUEZ,5
359800,CALLE,CALLEDEHERMINIO PUERTAS,DE,HERMINIO PUERTAS,HERMINIO PUERTAS,10
360000,CALLE,CALLEDEHERMOSILLA,DE,HERMOSILLA,HERMOSILLA,4
360000,CALLE,CALLEDEHERMOSILLA,DE,HERMOSILLA,HERMOSILLA,4
360000,CALLE,CALLEDEHERMOSILLA,DE,HERMOSILLA,HERMOSILLA,4
360100,CALLE,CALLEDEHERNAN CORTES,DE,HERNAN CORTES,HERNÁN CORTÉS,1
2268,CALLE,CALLEDEHERNANDEZ COLON,DE,HERNANDEZ COLON,HERNÁNDEZ COLÓN,16
360600,CALLE,CALLEDEHERNANDEZ DE TEJADA,DE,HERNANDEZ DE TEJADA,HERNÁNDEZ DE TEJADA,15
360200,CALLE,CALLEDEHERNANDEZ IGLESIAS,DE,HERNANDEZ IGLESIAS,HERNÁNDEZ IGLESIAS,15
360300,CALLE,CALLEDEHERNANDEZ MAS,DE,HERNANDEZ MAS,HERNÁNDEZ MAS,13
360400,CALLE,CALLEDEHERNANDEZ REQUENA,DE,HERNANDEZ REQUENA,HERNÁNDEZ REQUENA,12
360400,CALLE,CALLEDEHERNANDEZ REQUENA,DE,HERNANDEZ REQUENA,HERNÁNDEZ REQUENA,12
360500,CALLE,CALLEDEHERNANDEZ RUBIN,DE,HERNANDEZ RUBIN,HERNÁNDEZ RUBÍN,15
360700,CALLE,CALLEDEHERNANI,DE,HERNANI,HERNANI,6
361100,CALLE,CALLEDELHEROISMO,DEL,HEROISMO,HEROÍSMO,8
361200,PLAZA,PLAZADE LOSHERRADORES,DE LOS,HERRADORES,HERRADORES,1
361200,PLAZA,PLAZADE LOSHERRADORES,DE LOS,HERRADORES,HERRADORES,1
905203,CALLE,CALLEDE LAHERRADURA,DE LA,HERRADURA,HERRADURA,9
361400,CALLE,CALLEDEHERRERA,DE,HERRERA,HERRERA,6
361600,CALLE,CALLEDE LAHERRERIA,DE LA,HERRERIA,HERRERÍA,20
361700,CALLE,CALLEDEHERREROS DE TEJADA,DE,HERREROS DE TEJADA,HERREROS DE TEJADA,5
361800,CALLE,CALLEDEHERVAS,DE,HERVAS,HERVÁS,10
905186,CALLE,CALLEDE LOSHEXAGONOS,DE LOS,HEXAGONOS,HEXÁGONOS,9
905186,CALLE,CALLEDE LOSHEXAGONOS,DE LOS,HEXAGONOS,HEXÁGONOS,10
361875,CALLE,CALLEDE LAHIDRA,DE LA,HIDRA,HIDRA,9
361900,CALLE,CALLEDE LOSHIDRATOS,DE LOS,HIDRATOS,HIDRATOS,17
362000,PLAZA,PLAZADELHIDROGENO,DEL,HIDROGENO,HIDRÓGENO,12
362100,CALLE,CALLEDE LAHIEDRA,DE LA,HIEDRA,HIEDRA,5
362200,CALLE,CALLEDEHIENDELAENCINA,DE,HIENDELAENCINA,HIENDELAENCINA,9
362300,CALLE,CALLEDE LAHIERBABUENA,DE LA,HIERBABUENA,HIERBABUENA,6
362300,CALLE,CALLEDE LAHIERBABUENA,DE LA,HIERBABUENA,HIERBABUENA,6
708,CALLE,CALLEDE LASHIERBAS,DE LAS,HIERBAS,HIERBAS,9
362400,CALLE,CALLEDELHIERRO,DEL,HIERRO,HIERRO,2
362400,CALLE,CALLEDELHIERRO,DEL,HIERRO,HIERRO,2
362500,CALLE,CALLEDEHIGINIO RODRIGUEZ,DE,HIGINIO RODRIGUEZ,HIGINIO RODRÍGUEZ,13
362700,CALLE,CALLEDE LASHIGUERAS,DE LAS,HIGUERAS,HIGUERAS,10
362800,CALLE,CALLEDE LASHIJAS DE JESUS,DE LAS,HIJAS DE JESUS,HIJAS DE JESÚS,12
362900,PLAZA,PLAZADE LASHILANDERAS,DE LAS,HILANDERAS,HILANDERAS,11
31000535,CALLE,CALLEDEHILARIO HERRANZ ESTABLOS,DE,HILARIO HERRANZ ESTABLOS,HILARIO HERRANZ ESTABLOS,11
279200,CALLE,CALLEDEHILARIO PEÑASCO,DE,HILARIO PEÑASCO,HILARIO PEÑASCO,20
363000,CALLE,CALLEDEHILARIO SANGRADOR,DE,HILARIO SANGRADOR,HILARIO SANGRADOR,10
363100,CALLE,CALLEDEHILARION ESLAVA,DE,HILARION ESLAVA,HILARIÓN ESLAVA,7
363200,CALLE,CALLEDE LASHILERAS,DE LAS,HILERAS,HILERAS,1
363300,CALLE,CALLEDEHINOJAL,DE,HINOJAL,HINOJAL,20
760191,CALLE,CALLEDELHINOJO,DEL,HINOJO,HINOJO,9
853,CALLE,CALLEDEHINOJOSA DEL DUQUE,DE,HINOJOSA DEL DUQUE,HINOJOSA DEL DUQUE,20
2732,CARRETERA,CARRETERADELHIPODROMO,DEL,HIPODROMO,HIPÓDROMO,9
363575,CALLE,CALLEDEHIPOLITO ARAGONES,DE,HIPOLITO ARAGONES,HIPÓLITO ARAGONÉS,16
363650,AVENIDA,AVENIDADE LAHISPANIDAD,DE LA,HISPANIDAD,HISPANIDAD,16
363650,AVENIDA,AVENIDADE LAHISPANIDAD,DE LA,HISPANIDAD,HISPANIDAD,20
363650,AVENIDA,AVENIDADE LAHISPANIDAD,DE LA,HISPANIDAD,HISPANIDAD,20
363650,AVENIDA,AVENIDADE LAHISPANIDAD,DE LA,HISPANIDAD,HISPANIDAD,21
363650,AVENIDA,AVENIDADE LAHISPANIDAD,DE LA,HISPANIDAD,HISPANIDAD,21
363650,AVENIDA,AVENIDADE LAHISPANIDAD,DE LA,HISPANIDAD,HISPANIDAD,21
2236,CALLE,CALLEDEHISTORIAS DE LA RADIO,DE,HISTORIAS DE LA RADIO,HISTORIAS DE LA RADIO,13
31000292,CALLE,CALLEDEHOBBES,DE,HOBBES,HOBBES,8
847,CALLE,CALLEDEHOCES DE LA HERMIDA,DE,HOCES DE LA HERMIDA,HOCES DE LA HERMIDA,9
363660,CALLE,CALLEDELHOGAR DE BELEN,DEL,HOGAR DE BELEN,HOGAR DE BELÉN,20
363800,CALLE,CALLEDE LAHOJALATERIA,DE LA,HOJALATERIA,HOJALATERÍA,20
363900,CALLE,CALLEDEHOMERO,DE,HOMERO,HOMERO,3
363975,CALLE,CALLEDEHONDURAS,DE,HONDURAS,HONDURAS,5
905016,PLAZA,PLAZADEHONDURAS,DE,HONDURAS,HONDURAS,3
31000577,CALLE,CALLEDEHONRUBIA,DE,HONRUBIA,HONRUBIA,18
1703,CALLE,CALLEDEHONTALBILLA,DE,HONTALBILLA,HONTALBILLA,8
364100,CALLE,CALLEDEHONTANARES,DE,HONTANARES,HONTANARES,8
2827,CALLE,CALLEDEHONTANAS,DE,HONTANAS,HONTANAS,8
364250,CALLE,CALLEDEHONTORIA DEL PINAR,DE,HONTORIA DEL PINAR,HONTORIA DEL PINAR,15
364300,CALLE,CALLEDEHORCAJO,DE,HORCAJO,HORCAJO,17
364500,CALLE,CALLEDEHORCAJUELO,DE,HORCAJUELO,HORCAJUELO,5
364600,CALLE,CALLEDEHORCHE,DE,HORCHE,HORCHE,9
31000005,CALLE,CALLEDELHORIZON,DEL,HORIZON,HORIZÓN,12
364900,CAMINO,CAMINODE LASHORMIGUERAS,DE LAS,HORMIGUERAS,HORMIGUERAS,13
364900,CAMINO,CAMINODE LASHORMIGUERAS,DE LAS,HORMIGUERAS,HORMIGUERAS,18
365000,CALLE,CALLEDEHORNACHOS,DE,HORNACHOS,HORNACHOS,13
365100,CALLE,CALLEDELHORNERO,DEL,HORNERO,HORNERO,11
365200,CALLE,CALLEDE LOSHORNILLOS,DE LOS,HORNILLOS,HORNILLOS,16
365250,CALLE,CALLEDELHORNO DE LABRADORES,DEL,HORNO DE LABRADORES,HORNO DE LABRADORES,19
365400,CALLE,CALLEDEHORTALEZA,DE,HORTALEZA,HORTALEZA,1
365700,CALLE,CALLEDELHORTELANO,DEL,HORTELANO,HORTELANO,9
365800,CALLE,CALLEDE LASHORTENSIAS,DE LAS,HORTENSIAS,HORTENSIAS,5
366000,CALLE,CALLEDELHOSPITAL,DEL,HOSPITAL,HOSPITAL,1
2821,CALLE,CALLEDEHOSPITAL DE ORBIGO,DE,HOSPITAL DE ORBIGO,HOSPITAL DE ÓRBIGO,8
31000357,CALLE,CALLEDELHOSPITAL DE SAN PAU,DEL,HOSPITAL DE SAN PAU,HOSPITAL DE SAN PAU,10
366150,CALLE,CALLEDEHOSPITALET DE LLOBREGAT,DE,HOSPITALET DE LLOBREGAT,HOSPITALET DE LLOBREGAT,8
31000344,AVENIDA,AVENIDADE LAHOSPITALIDAD,DE LA,HOSPITALIDAD,HOSPITALIDAD,11
2864,CALLE,CALLEHOTEL,,HOTEL,HOTEL,21
366330,CALLE,CALLEDEHOYO DE PINARES,DE,HOYO DE PINARES,HOYO DE PINARES,10
366500,CALLE,CALLEDEHOYOS DEL ESPINO,DE,HOYOS DEL ESPINO,HOYOS DEL ESPINO,9
366700,CALLE,CALLEDEHOYUELO,DE,HOYUELO,HOYUELO,3
366800,PLAZA,PLAZADEHUARTE DE SAN JUAN,DE,HUARTE DE SAN JUAN,HUARTE DE SAN JUAN,10
366900,CALLE,CALLEDE LAHUELGA,DE LA,HUELGA,HUELGA,18
367000,CALLE,CALLEDEHUELVA,DE,HUELVA,HUELVA,5
1127,CAMINO,CAMINODE LAHUERTA,DE LA,HUERTA,HUERTA,16
1849,CALLE,CALLEDE LAHUERTA DE AMBROZ,DE LA,HUERTA DE AMBROZ,HUERTA DE AMBROZ,19
367300,CALLE,CALLEDE LAHUERTA DE CASTAÑEDA,DE LA,HUERTA DE CASTAÑEDA,HUERTA DE CASTAÑEDA,10
367300,CALLE,CALLEDE LAHUERTA DE CASTAÑEDA,DE LA,HUERTA DE CASTAÑEDA,HUERTA DE CASTAÑEDA,10
368985,CALLE,CALLEDE LAHUERTA DE VILLAVERDE,DE LA,HUERTA DE VILLAVERDE,HUERTA DE VILLAVERDE,17
367200,CALLE,CALLEDE LAHUERTA DEL BAYO,DE LA,HUERTA DEL BAYO,HUERTA DEL BAYO,1
367350,CALLE,CALLEDE LAHUERTA DEL CONVENTO,DE LA,HUERTA DEL CONVENTO,HUERTA DEL CONVENTO,19
368500,CALLE,CALLEDE LAHUERTA DEL OBISPO,DE LA,HUERTA DEL OBISPO,HUERTA DEL OBISPO,6
369000,CALLE,CALLEDE LASHUERTAS,DE LAS,HUERTAS,HUERTAS,1
367135,CAMINO,CAMINODE LASHUERTAS,DE LAS,HUERTAS,HUERTAS,17
31000691,CALLE,CALLEDE LASHUERTAS DEL RIO,DE LAS,HUERTAS DEL RIO,HUERTAS DEL RÍO,17
905554,CAMINO,CAMINODELHUERTO DE TEODORO,DEL,HUERTO DE TEODORO,HUERTO DE TEODORO,8
793,CALLE,CALLEDEHUESA,DE,HUESA,HUESA,13
369100,CALLE,CALLEDEHUESCA,DE,HUESCA,HUESCA,6
31000475,CALLE,CALLEDE LAHULLA,DE LA,HULLA,HULLA,17
369200,CALLE,CALLEDEHUMANES,DE,HUMANES,HUMANES,13
369300,CALLE,CALLEDE LASHUMANITARIAS,DE LAS,HUMANITARIAS,HUMANITARIAS,11
369500,CALLE,CALLEDEHUMERA,DE,HUMERA,HÚMERA,9
1994,CAMINO,CAMINODEHUMERA,DE,HUMERA,HÚMERA,9
1994,CAMINO,CAMINODEHUMERA,DE,HUMERA,HÚMERA,9
369600,CARRETERA,CARRETERADEHUMERA,DE,HUMERA,HÚMERA,9
369600,CARRETERA,CARRETERADEHUMERA,DE,HUMERA,HÚMERA,15
31001791,CALLE,CALLEDE LAHUMILDAD,DE LA,HUMILDAD,HUMILDAD,19
369700,CALLE,CALLEDELHUMILLADERO,DEL,HUMILLADERO,HUMILLADERO,1
369800,PLAZA,PLAZADELHUMILLADERO,DEL,HUMILLADERO,HUMILLADERO,1
2575,CALLE,CALLEDEHUNGRIA,DE,HUNGRIA,HUNGRÍA,20
369850,CALLE,CALLEDELHURACAN,DEL,HURACAN,HURACÁN,21
2390,CALLE,CALLEDEHURTUMPASCUAL,DE,HURTUMPASCUAL,HURTUMPASCUAL,10
369950,PASEO,PASEODE LOSHUSARES,DE LOS,HUSARES,HÚSARES,10
370100,CALLE,CALLEDEIBAIONDO,DE,IBAIONDO,IBAIONDO,9
370200,CALLE,CALLEDEIBAÑEZ MARIN,DE,IBAÑEZ MARIN,IBÁÑEZ MARÍN,11
370300,CALLE,CALLEDEIBARRA,DE,IBARRA,IBARRA,12
1075,CALLE,CALLEDEIBERIA,DE,IBERIA,IBERIA,21
370400,CALLE,CALLEDEIBIZA,DE,IBIZA,IBIZA,3
370500,CALLE,CALLEDELIBOR,DEL,IBOR,IBOR,13
795,CALLE,CALLEDEIBROS,DE,IBROS,IBROS,13
370600,CALLE,CALLEDEICARO,DE,ICARO,ÍCARO,21
1026,CALLE,CALLEDELICEBERG,DEL,ICEBERG,ICEBERG,17
370700,CALLE,CALLEDEICHASO,DE,ICHASO,ICHASO,12
370750,CALLE,CALLEDELIDIOMA ESPERANTO,DEL,IDIOMA ESPERANTO,IDIOMA ESPERANTO,15
370800,CALLE,CALLEDEIDUNA,DE,IDUNA,IDUNA,15
370875,CALLE,CALLEDE LAIGLESIA,DE LA,IGLESIA,IGLESIA,11
384700,CALLE,CALLEDE LAIGLESIA,DE LA,IGLESIA,IGLESIA,8
384700,CALLE,CALLEDE LASISLAS BERMUDAS,DE LAS,ISLAS BERMUDAS,ISLAS BERMUDAS,8
370900,PLAZA,PLAZADE LAIGLESIA,DE LA,IGLESIA,IGLESIA,16
31000343,CALLE,CALLEDE LASIGLESIAS EXTRAMUROS,DE LAS,IGLESIAS EXTRAMUROS,IGLESIAS EXTRAMUROS,10
31000343,CALLE,CALLEDE LASIGLESIAS EXTRAMUROS,DE LAS,IGLESIAS EXTRAMUROS,IGLESIAS EXTRAMUROS,11
31000079,CALLE,CALLEDEIGNACIO ALDECOA,DE,IGNACIO ALDECOA,IGNACIO ALDECOA,16
346100,CALLE,CALLEDEIGNACIO ELLACURIA,DE,IGNACIO ELLACURIA,IGNACIO ELLACURIA,15
371100,CALLE,CALLEDEIGNACIO GARCIA,DE,IGNACIO GARCIA,IGNACIO GARCÍA,20
371300,CALLE,CALLEDEIGNACIO SANTOS VIÑUELAS,DE,IGNACIO SANTOS VIÑUELAS,IGNACIO SANTOS VIÑUELAS,17
1426,PLAZA,PLAZADEIGNACIO UGALDE,DE,IGNACIO UGALDE,IGNACIO UGALDE,20
371500,PLAZA,PLAZADEIGNACIO VILLALONGA,DE,IGNACIO VILLALONGA,IGNACIO VILLALONGA,16
31001785,CALLE,CALLEDE LAIGUALDAD,DE LA,IGUALDAD,IGUALDAD,19
31003597,GLORIETA,GLORIETADEILDEFONSO CERDA,DE,ILDEFONSO CERDA,ILDEFONSO CERDÁ,16
31000304,CALLE,CALLEDEILDEFONSO GONZALEZ VALENCIA,DE,ILDEFONSO GONZALEZ VALENCIA,ILDEFONSO GONZÁLEZ VALENCIA,11
371700,CALLE,CALLEDEILLESCAS,DE,ILLESCAS,ILLESCAS,10
2371,CALLE,CALLEDEILLORA,DE,ILLORA,ILLORA,12
31001787,CALLE,CALLEDE LAILUSION,DE LA,ILUSION,ILUSIÓN,19
762005,AVENIDA,AVENIDADE LAILUSTRACION,DE LA,ILUSTRACION,ILUSTRACIÓN,8
762005,AVENIDA,AVENIDADE LAILUSTRACION,DE LA,ILUSTRACION,ILUSTRACIÓN,8
762005,AVENIDA,AVENIDADE LAILUSTRACION,DE LA,ILUSTRACION,ILUSTRACIÓN,8
762005,AVENIDA,AVENIDADE LAILUSTRACION,DE LA,ILUSTRACION,ILUSTRACIÓN,8
762005,AVENIDA,AVENIDADE LAILUSTRACION,DE LA,ILUSTRACION,ILUSTRACIÓN,9
371800,CALLE,CALLEDE LAILUSTRACION,DE LA,ILUSTRACION,ILUSTRACIÓN,9
371900,CALLE,CALLEDE LAIMAGEN,DE LA,IMAGEN,IMAGEN,13
372000,CALLE,CALLEDELIMPALA,DEL,IMPALA,IMPALA,16
372100,CALLE,CALLEIMPERIAL,,IMPERIAL,IMPERIAL,1
372200,PASEO,PASEOIMPERIAL,,IMPERIAL,IMPERIAL,2
31001773,CALLE,CALLEDEIMPERIO ARGENTINA,DE,IMPERIO ARGENTINA,IMPERIO ARGENTINA,19
31001773,CALLE,CALLEDEIMPERIO ARGENTINA,DE,IMPERIO ARGENTINA,IMPERIO ARGENTINA,19
372500,CALLE,CALLEDEINDALECIO FERNANDEZ,DE,INDALECIO FERNANDEZ,INDALECIO FERNÁNDEZ,12
2483,BULEVAR,BULEVARDEINDALECIO PRIETO,DE,INDALECIO PRIETO,INDALECIO PRIETO,19
372600,CALLE,CALLEDE LAINDEPENDENCIA,DE LA,INDEPENDENCIA,INDEPENDENCIA,1
372700,PLAZA,PLAZADE LAINDEPENDENCIA,DE LA,INDEPENDENCIA,INDEPENDENCIA,3
372700,PLAZA,PLAZADE LAINDEPENDENCIA,DE LA,INDEPENDENCIA,INDEPENDENCIA,4
2866,CALLE,CALLEDEINDIA,DE,INDIA,INDIA,21
757,CALLE,CALLEDE LAINDULGENCIA,DE LA,INDULGENCIA,INDULGENCIA,15
372900,CALLE,CALLEDE LAINDUSTRIA,DE LA,INDUSTRIA,INDUSTRIA,10
373000,PLAZA,PLAZADE LAINFANCIA,DE LA,INFANCIA,INFANCIA,5
31000096,CALLE,CALLEDE LAINFANTA CATALINA MICAELA,DE LA,INFANTA CATALINA MICAELA,INFANTA CATALINA MICAELA,16
373100,PASEO,PASEODE LAINFANTA ISABEL,DE LA,INFANTA ISABEL,INFANTA ISABEL,3
373100,PASEO,PASEODE LAINFANTA ISABEL,DE LA,INFANTA ISABEL,INFANTA ISABEL,3
31000127,CALLE,CALLEDE LAINFANTA MARIA,DE LA,INFANTA MARIA,INFANTA MARÍA,16
373200,CALLE,CALLEDE LAINFANTA MARIA TERESA,DE LA,INFANTA MARIA TERESA,INFANTA MARÍA TERESA,5
373400,CALLE,CALLEDE LAINFANTA MERCEDES,DE LA,INFANTA MERCEDES,INFANTA MERCEDES,6
373400,CALLE,CALLEDE LAINFANTA MERCEDES,DE LA,INFANTA MERCEDES,INFANTA MERCEDES,6
373600,CALLE,CALLEDE LASINFANTAS,DE LAS,INFANTAS,INFANTAS,1
373700,CALLE,CALLEDELINFANTE,DEL,INFANTE,INFANTE,1
31000131,CALLE,CALLEDELINFANTE DIEGO,DEL,INFANTE DIEGO,INFANTE DIEGO,16
31000126,CALLE,CALLEDELINFANTE FERNANDO,DEL,INFANTE FERNANDO,INFANTE FERNANDO,16
31000130,CALLE,CALLEDELINFANTE JAIME,DEL,INFANTE JAIME,INFANTE JAIME,16
373900,CALLE,CALLEDEINFIESTO,DE,INFIESTO,INFIESTO,20
373950,AVENIDA,AVENIDADELINGENIERO CONDE DE TORROJA,DEL,INGENIERO CONDE DE TORROJA,INGENIERO CONDE DE TORROJA,20
31000067,AVENIDA,AVENIDADELINGENIERO EMILIO HERRERA,DEL,INGENIERO EMILIO HERRERA,INGENIERO EMILIO HERRERA,8
31000067,AVENIDA,AVENIDADELINGENIERO EMILIO HERRERA,DEL,INGENIERO EMILIO HERRERA,INGENIERO EMILIO HERRERA,16
749300,CALLE,CALLEDELINGENIERO TORRES QUEVEDO,DEL,INGENIERO TORRES QUEVEDO,INGENIERO TORRES QUEVEDO,8
749300,CALLE,CALLEDELINGENIERO TORRES QUEVEDO,DEL,INGENIERO TORRES QUEVEDO,INGENIERO TORRES QUEVEDO,20
374100,CAMINO,CAMINODE LOSINGENIEROS,DE LOS,INGENIEROS,INGENIEROS,10
374100,CAMINO,CAMINODE LOSINGENIEROS,DE LOS,INGENIEROS,INGENIEROS,11
1429,RONDA,RONDADELINGENIOSO HIDALGO,DEL,INGENIOSO HIDALGO,INGENIOSO HIDALGO,8
374500,CALLE,CALLEDEINGLATERRA,DE,INGLATERRA,INGLATERRA,11
1811,PASEO,PASEODEINGLATERRA,DE,INGLATERRA,INGLATERRA,9
374800,CALLE,CALLEDE LAINMACULADA CONCEPCION,DE LA,INMACULADA CONCEPCION,INMACULADA CONCEPCIÓN,11
374900,PLAZA,PLAZADE LAINMACULADA CONCEPCION,DE LA,INMACULADA CONCEPCION,INMACULADA CONCEPCIÓN,11
31001640,AVENIDA,AVENIDADE LAINNOVACION,DE LA,INNOVACION,INNOVACIÓN,13
375000,CALLE,CALLEDEINOCENCIA SANCHEZ,DE,INOCENCIA SANCHEZ,INOCENCIA SÁNCHEZ,11
375100,CALLE,CALLEDEINOCENCIO FERNANDEZ,DE,INOCENCIO FERNANDEZ,INOCENCIO FERNÁNDEZ,8
375200,CALLE,CALLEDEINOCENTA DE MESA,DE,INOCENTA DE MESA,INOCENTA DE MESA,20
357000,AVENIDA,AVENIDADE LAINSTITUCION LIBRE DE ENSEÑANZA,DE LA,INSTITUCION LIBRE DE ENSEÑANZA,INSTITUCIÓN LIBRE DE ENSEÑANZA,15
357000,AVENIDA,AVENIDADE LAINSTITUCION LIBRE DE ENSEÑANZA,DE LA,INSTITUCION LIBRE DE ENSEÑANZA,INSTITUCIÓN LIBRE DE ENSEÑANZA,20
357000,AVENIDA,AVENIDADE LAINSTITUCION LIBRE DE ENSEÑANZA,DE LA,INSTITUCION LIBRE DE ENSEÑANZA,INSTITUCIÓN LIBRE DE ENSEÑANZA,20
357000,AVENIDA,AVENIDADE LAINSTITUCION LIBRE DE ENSEÑANZA,DE LA,INSTITUCION LIBRE DE ENSEÑANZA,INSTITUCIÓN LIBRE DE ENSEÑANZA,20
375275,CALLE,CALLEDE LAINSULA BARATARIA,DE LA,INSULA BARATARIA,ÍNSULA BARATARIA,8
375275,CALLE,CALLEDE LAINSULA BARATARIA,DE LA,INSULA BARATARIA,ÍNSULA BARATARIA,8
905848,CALLE,CALLEINTERMEDIA NORTE,,INTERMEDIA NORTE,INTERMEDIA NORTE,17
905862,CALLE,CALLEINTERMEDIA SUR,,INTERMEDIA SUR,INTERMEDIA SUR,17
375300,CALLE,CALLEDE LOSINVENCIBLES,DE LOS,INVENCIBLES,INVENCIBLES,11
375400,CALLE,CALLEDE LOSINVENTORES,DE LOS,INVENTORES,INVENTORES,20
777,AVENIDA,AVENIDADELINVIERNO,DEL,INVIERNO,INVIERNO,20
31000450,GLORIETA,GLORIETADEIÑIGO CAVERO,DE,IÑIGO CAVERO,IÑIGO CAVERO,16
31000450,GLORIETA,GLORIETADEIÑIGO CAVERO,DE,IÑIGO CAVERO,IÑIGO CAVERO,16
2545,CALLE,CALLEDEIQUITOS,DE,IQUITOS,IQUITOS,20
31000273,PLAZA,PLAZADEIRABIA,DE,IRABIA,IRABIA,12
375600,CALLE,CALLEDELIRATI,DEL,IRATI,IRATI,5
31000582,CALLE,CALLEDEIRENE CABA ALBA,DE,IRENE CABA ALBA,IRENE CABA ALBA,8
31001294,GLORIETA,GLORIETADEIRENE GUTIERREZ CABA,DE,IRENE GUTIERREZ CABA,IRENE GUTIÉRREZ CABA,8
31001294,GLORIETA,GLORIETADEIRENE GUTIERREZ CABA,DE,IRENE GUTIERREZ CABA,IRENE GUTIÉRREZ CABA,8
375700,CALLE,CALLEDEIRIARTE,DE,IRIARTE,IRIARTE,4
2880,CALLE,CALLEDELIRIDIO,DEL,IRIDIO,IRIDIO,17
1713,CALLE,CALLEDEIRIS,DE,IRIS,IRIS,11
375900,CALLE,CALLEDEIRLANDA,DE,IRLANDA,IRLANDA,11
375900,CALLE,CALLEDEIRLANDA,DE,IRLANDA,IRLANDA,16
1810,PASEO,PASEODEIRLANDA,DE,IRLANDA,IRLANDA,9
376000,CALLE,CALLEDE LOSIRLANDESES,DE LOS,IRLANDESES,IRLANDESES,1
376500,CALLE,CALLEDEIRUN,DE,IRUN,IRÚN,9
376500,CALLE,CALLEDEIRUN,DE,IRUN,IRÚN,9
376600,CALLE,CALLEDEISAAC ALBENIZ,DE,ISAAC ALBENIZ,ISAAC ALBÉNIZ,11
376700,CALLE,CALLEDEISAAC JIMENEZ,DE,ISAAC JIMENEZ,ISAAC JIMÉNEZ,20
376800,CALLE,CALLEDEISAAC PERAL,DE,ISAAC PERAL,ISAAC PERAL,7
