PROVINCIA,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,DIA,Hora1,V01,Hora2,V02,Hora3,V03,Hora4,V04,Hora5,V05,Hora6,V06,Hora7,V07,Hora8,V08,Hora9,V09,Hora10,V10,Hora11,V11,Hora12,V12,Hora13,V13,Hora14,V14,Hora15,V15,Hora16,V16,Hora17,V17,Hora18,V18,Hora19,V19,Hora20,V20,Hora21,V21,Hora22,V22,Hora23,V23,Hora24,V24
28,8,9,28079008_9_47,2019,04,04,00006,V,00004,V,00005,V,00013,V,00003,V,00002,V,00006,V,00005,V,00009,V,00007,V,00006,V,00008,V,00012,V,00002,V,00004,V,00008,V,00009,V,00008,V,00016,V,00004,V,00007,V,00003,V,00010,V,00005,V
28,8,9,28079008_9_47,2019,04,05,00001,V,00001,V,00006,V,00009,V,00007,V,00007,V,00007,V,00008,V,00015,V,00006,V,00011,V,00006,V,00003,V,00007,V,00005,V,00002,V,00007,V,00008,V,00008,V,00005,V,00004,V,00003,V,00005,V,00005,V
28,8,9,28079008_9_47,2019,04,06,00005,V,00007,V,00012,V,00009,V,00006,V,00004,V,00007,V,00002,V,00002,V,00006,V,00009,V,00001,V,00003,V,00003,V,00004,V,00002,V,00011,V,00004,V,00009,V,00011,V,00010,V,00002,V,00001,V,00005,V
28,8,9,28079008_9_47,2019,04,07,00007,V,00005,V,00004,V,00003,V,00002,V,00002,V,00002,V,00003,V,00001,V,00001,V,00002,V,00001,V,00004,V,00008,V,00005,V,00007,V,00004,V,00002,V,00006,V,00006,V,00007,V,00005,V,00003,V,00009,V
28,8,9,28079008_9_47,2019,04,08,00007,V,00006,V,00008,V,00007,V,00006,V,00008,V,00007,V,00005,V,00005,V,00010,V,00014,V,00009,V,00007,V,00008,V,00005,V,00010,V,00006,V,00009,V,00001,V,00001,V,00006,V,00003,V,00004,V,00006,V
28,8,9,28079008_9_47,2019,04,09,00002,V,00004,V,00001,V,00003,V,00003,V,00002,V,00006,V,00008,V,00007,V,00011,V,00010,V,00005,V,00005,V,00002,V,00011,V,00015,V,00005,V,00007,V,00005,V,00004,V,00004,V,00003,V,00011,V,00009,V
28,8,9,28079008_9_47,2019,04,10,00002,V,00003,V,00003,V,00002,V,00004,V,00004,V,00007,V,00006,V,00006,V,00007,V,00007,V,00004,V,00010,V,00010,V,00005,V,00002,V,00001,V,00003,V,00001,V,00006,V,00005,V,00005,V,00007,V,00002,V
28,8,9,28079008_9_47,2019,04,11,00005,V,00007,V,00010,V,00008,V,00004,V,00004,V,00003,V,00006,V,00011,V,00008,V,00002,V,00002,V,00006,V,00005,V,00004,V,00007,V,00011,V,00005,V,00007,V,00010,V,00009,V,00003,V,00007,V,00008,V
28,8,9,28079008_9_47,2019,04,12,00006,V,00003,V,00006,V,00003,V,00002,V,00005,V,00003,V,00008,V,00009,V,00011,V,00006,V,00013,V,00013,V,00009,V,00011,V,00011,V,00005,V,00002,V,00007,V,00008,V,00005,V,00010,V,00011,V,00012,V
28,8,9,28079008_9_47,2019,04,13,00018,V,00020,V,00015,V,00013,V,00010,V,00012,V,00016,V,00016,V,00020,V,00017,V,00017,V,00014,V,00017,V,00017,V,00015,V,00017,V,00012,V,00012,V,00016,V,00010,V,00004,V,00010,V,00009,V,00012,V
28,8,9,28079008_9_47,2019,04,14,00014,V,00014,V,00007,V,00008,V,00011,V,00009,V,00010,V,00014,V,00018,V,00013,V,00012,V,00011,V,00008,V,00019,V,00013,V,00006,V,00003,V,00012,V,00008,V,00003,V,00011,V,00020,V,00025,V,00023,V
28,8,9,28079008_9_47,2019,04,15,00026,V,00018,V,00001,V,00010,V,00005,V,00013,V,00013,V,00011,V,00011,V,00012,V,00015,V,00022,V,00012,V,00012,V,00007,V,00004,V,00010,V,00009,V,00009,V,00006,V,00004,V,00004,V,00004,V,00002,V
28,8,9,28079008_9_47,2019,04,16,00003,V,00002,V,00006,V,00003,V,00003,V,00002,V,00005,V,00008,V,00009,V,00015,V,00013,V,00007,V,00003,V,00003,V,00004,V,00010,V,00003,V,00005,V,00004,V,00005,V,00003,V,00005,V,00009,V,00008,V
28,8,9,28079008_9_47,2019,04,17,00005,V,00008,V,00001,V,00004,V,00010,V,00012,V,00012,V,00012,V,00011,V,00015,V,00020,V,00013,V,00017,V,00014,V,00015,V,00018,V,00012,V,00011,V,00010,V,00019,V,00007,V,00011,V,00012,V,00005,V
28,8,9,28079008_9_47,2019,04,18,00017,V,00004,V,00004,V,00009,V,00002,V,00001,V,00006,V,00008,V,00001,V,00003,V,00007,V,00008,V,00019,V,00014,V,00004,V,00001,V,00002,V,00004,V,00007,V,00008,V,00001,V,00009,V,00003,V,00001,V
28,8,9,28079008_9_47,2019,04,19,00007,V,00004,V,00005,V,00004,V,00003,V,00004,V,00001,V,00002,V,00007,V,00005,V,00007,V,00006,V,00007,V,00008,V,00012,V,00005,V,00002,V,00001,V,00007,V,00004,V,00001,V,00006,V,00023,V,00021,V
28,8,9,28079008_9_47,2019,04,20,00015,V,00015,V,00010,V,00005,V,00006,V,00007,V,00005,V,00005,V,00008,V,00010,V,00009,V,00009,V,00008,V,00010,V,00010,V,00011,V,00008,V,00008,V,00010,V,00011,V,00007,V,00010,V,00009,V,00011,V
28,8,9,28079008_9_47,2019,04,21,00010,V,00011,V,00008,V,00003,V,00005,V,00004,V,00005,V,00005,V,00003,V,00001,V,00002,V,00005,V,00010,V,00006,V,00005,V,00003,V,00004,V,00006,V,00006,V,00010,V,00009,V,00014,V,00012,V,00011,V
28,8,9,28079008_9_47,2019,04,22,00009,V,00008,V,00009,V,00009,V,00008,V,00008,V,00006,V,00008,V,00014,V,00014,V,00012,V,00012,V,00013,V,00001,N,00004,N,00013,V,00008,V,00011,V,00010,V,00008,V,00008,V,00010,V,00010,V,00012,V
28,8,9,28079008_9_47,2019,04,23,00012,V,00015,V,00011,V,00011,V,00019,V,00012,V,00009,V,00013,V,00016,V,00011,V,00004,V,00004,V,00006,V,00007,V,00005,V,00002,V,00001,V,00001,V,00003,V,00001,V,00004,V,00004,V,00003,V,00003,V
28,8,9,28079008_9_47,2019,04,24,00002,V,00002,V,00002,V,00004,V,00001,V,00003,V,00001,V,00006,V,00006,V,00001,V,00001,V,00005,V,00007,V,00010,V,00005,V,00004,V,00005,V,00002,V,00008,V,00005,V,00002,V,00005,V,00001,V,00002,V
28,8,9,28079008_9_47,2019,04,25,00007,V,00002,V,00006,V,00001,V,00001,V,00005,V,00004,V,00002,V,00003,V,00007,V,00006,V,00004,V,00006,V,00009,V,00002,V,00005,V,00006,V,00003,V,00007,V,00004,V,00008,V,00007,V,00006,V,00008,V
28,8,9,28079008_9_47,2019,04,26,00008,V,00009,V,00005,V,00003,V,00004,V,00002,V,00002,V,00005,V,00005,V,00007,V,00005,V,00004,V,00012,V,00009,V,00006,V,00007,V,00010,V,00009,V,00005,V,00003,V,00006,V,00010,V,00012,V,00012,V
28,8,9,28079008_9_47,2019,04,27,00015,V,00010,V,00009,V,00006,V,00007,V,00009,V,00010,V,00007,V,00008,V,00006,V,00004,V,00007,V,00006,V,00003,V,00006,V,00012,V,00015,V,00011,V,00015,V,00014,V,00005,V,00006,V,00009,V,00017,V
28,8,9,28079008_9_47,2019,04,28,00014,V,00010,V,00001,V,00005,V,00008,V,00006,V,00006,V,00004,V,00006,V,00006,V,00007,V,00008,V,00003,V,00002,V,00007,V,00006,V,00003,V,00009,V,00003,V,00011,V,00008,V,00008,V,00015,V,00015,V
28,8,9,28079008_9_47,2019,04,29,00011,V,00006,V,00006,V,00004,V,00005,V,00002,V,00005,V,00006,V,00005,V,00003,V,00007,V,00006,V,00006,V,00010,V,00010,V,00009,V,00007,V,00001,V,00005,V,00011,V,00020,V,00015,V,00012,V,00012,V
28,8,9,28079008_9_47,2019,04,30,00009,V,00004,V,00004,V,00001,V,00002,V,00005,V,00001,V,00006,V,00016,V,00010,V,00003,V,00005,V,00001,V,00004,V,00001,V,00011,V,00014,V,00011,V,00005,V,00008,V,00013,V,00011,V,00004,V,00007,V
28,8,10,28079008_10_47,2019,04,01,00010,V,00007,V,00003,V,00003,V,00009,V,00006,V,00001,V,00010,V,00012,V,00022,V,00022,V,00023,V,00019,V,00024,V,00020,V,00014,V,00012,V,00016,V,00014,V,00023,V,00021,V,00033,V,00028,V,00015,V
28,8,10,28079008_10_47,2019,04,02,00007,V,00006,V,00003,V,00005,V,00010,V,00005,V,00014,V,00016,V,00024,V,00031,V,00040,V,00050,V,00035,V,00026,V,00029,V,00019,V,00012,V,00012,V,00006,V,00021,V,00029,V,00031,V,00015,V,00020,V
28,8,10,28079008_10_47,2019,04,03,00016,V,00020,V,00012,V,00007,V,00015,V,00024,V,00025,V,00024,V,00032,V,00037,V,00032,V,00025,V,00029,V,00023,V,00019,V,00023,V,00014,V,00011,V,00013,V,00018,V,00009,V,00003,V,00011,V,00015,V
28,8,10,28079008_10_47,2019,04,04,00011,V,00006,V,00007,V,00015,V,00004,V,00003,V,00010,V,00009,V,00018,V,00025,V,00020,V,00021,V,00024,V,00007,V,00011,V,00013,V,00015,V,00016,V,00024,V,00019,V,00023,V,00017,V,00019,V,00012,V
28,8,10,28079008_10_47,2019,04,05,00008,V,00007,V,00018,V,00015,V,00011,V,00010,V,00009,V,00010,V,00020,V,00017,V,00016,V,00008,V,00006,V,00017,V,00010,V,00004,V,00011,V,00014,V,00016,V,00010,V,00007,V,00005,V,00010,V,00011,V
28,8,10,28079008_10_47,2019,04,06,00011,V,00012,V,00016,V,00013,V,00008,V,00006,V,00009,V,00005,V,00003,V,00010,V,00015,V,00008,V,00007,V,00005,V,00010,V,00008,V,00016,V,00008,V,00015,V,00017,V,00015,V,00006,V,00006,V,00010,V
28,8,10,28079008_10_47,2019,04,07,00012,V,00010,V,00010,V,00007,V,00006,V,00006,V,00005,V,00006,V,00005,V,00004,V,00006,V,00002,V,00006,V,00011,V,00008,V,00010,V,00006,V,00006,V,00010,V,00009,V,00009,V,00008,V,00006,V,00012,V
28,8,10,28079008_10_47,2019,04,08,00010,V,00011,V,00010,V,00009,V,00009,V,00010,V,00010,V,00009,V,00009,V,00014,V,00021,V,00015,V,00013,V,00017,V,00013,V,00016,V,00012,V,00014,V,00007,V,00005,V,00012,V,00010,V,00010,V,00009,V
28,8,10,28079008_10_47,2019,04,09,00005,V,00006,V,00004,V,00005,V,00004,V,00004,V,00011,V,00015,V,00018,V,00025,V,00023,V,00016,V,00013,V,00012,V,00020,V,00020,V,00031,V,00029,V,00011,V,00009,V,00009,V,00008,V,00017,V,00013,V
28,8,10,28079008_10_47,2019,04,10,00004,V,00005,V,00004,V,00004,V,00008,V,00007,V,00011,V,00011,V,00016,V,00020,V,00020,V,00011,V,00020,V,00016,V,00008,V,00004,V,00003,V,00006,V,00002,V,00011,V,00010,V,00008,V,00009,V,00005,V
28,8,10,28079008_10_47,2019,04,11,00008,V,00010,V,00012,V,00011,V,00005,V,00005,V,00005,V,00011,V,00023,V,00018,V,00012,V,00010,V,00013,V,00014,V,00010,V,00012,V,00016,V,00010,V,00013,V,00016,V,00015,V,00009,V,00010,V,00012,V
28,8,10,28079008_10_47,2019,04,12,00010,V,00007,V,00009,V,00007,V,00007,V,00008,V,00009,V,00015,V,00024,V,00025,V,00018,V,00025,V,00024,V,00018,V,00018,V,00018,V,00010,V,00006,V,00011,V,00014,V,00009,V,00015,V,00016,V,00020,V
28,8,10,28079008_10_47,2019,04,13,00028,V,00029,V,00024,V,00021,V,00017,V,00024,V,00022,V,00024,V,00029,V,00026,V,00026,V,00021,V,00024,V,00023,V,00023,V,00024,V,00021,V,00019,V,00023,V,00019,V,00021,V,00031,V,00018,V,00021,V
28,8,10,28079008_10_47,2019,04,14,00023,V,00022,V,00014,V,00014,V,00017,V,00015,V,00017,V,00021,V,00029,V,00027,V,00023,V,00022,V,00018,V,00028,V,00023,V,00012,V,00008,V,00018,V,00016,V,00017,V,00028,V,00040,V,00037,V,00032,V
28,8,10,28079008_10_47,2019,04,15,00037,V,00025,V,00008,V,00032,V,00017,V,00022,V,00022,V,00021,V,00028,V,00031,V,00034,V,00042,V,00031,V,00027,V,00023,V,00023,V,00029,V,00040,V,00039,V,00023,V,00018,V,00016,V,00008,V,00005,V
28,8,10,28079008_10_47,2019,04,16,00005,V,00004,V,00027,V,00017,V,00009,V,00004,V,00009,V,00015,V,00024,V,00035,V,00029,V,00019,V,00011,V,00011,V,00015,V,00020,V,00012,V,00015,V,00016,V,00018,V,00022,V,00032,V,00028,V,00019,V
28,8,10,28079008_10_47,2019,04,17,00018,V,00024,V,00013,V,00013,V,00019,V,00019,V,00020,V,00021,V,00023,V,00031,V,00035,V,00025,V,00030,V,00031,V,00035,V,00038,V,00033,V,00039,V,00043,V,00055,V,00035,V,00034,V,00029,V,00018,V
28,8,10,28079008_10_47,2019,04,18,00032,V,00013,V,00009,V,00013,V,00003,V,00001,V,00007,V,00011,V,00001,V,00003,V,00008,V,00009,V,00022,V,00019,V,00007,V,00001,V,00004,V,00006,V,00007,V,00010,V,00001,V,00011,V,00004,V,00001,V
28,8,10,28079008_10_47,2019,04,19,00008,V,00006,V,00006,V,00005,V,00004,V,00005,V,00002,V,00003,V,00009,V,00007,V,00011,V,00009,V,00010,V,00010,V,00014,V,00008,V,00003,V,00002,V,00009,V,00005,V,00001,V,00007,V,00027,V,00024,V
28,8,10,28079008_10_47,2019,04,20,00018,V,00019,V,00016,V,00010,V,00011,V,00013,V,00011,V,00010,V,00013,V,00016,V,00015,V,00015,V,00013,V,00016,V,00016,V,00017,V,00016,V,00016,V,00018,V,00019,V,00016,V,00018,V,00016,V,00016,V
28,8,10,28079008_10_47,2019,04,21,00014,V,00014,V,00009,V,00005,V,00007,V,00006,V,00006,V,00006,V,00005,V,00001,V,00003,V,00007,V,00013,V,00009,V,00007,V,00006,V,00009,V,00011,V,00011,V,00016,V,00016,V,00022,V,00019,V,00016,V
28,8,10,28079008_10_47,2019,04,22,00014,V,00013,V,00012,V,00012,V,00011,V,00012,V,00010,V,00014,V,00021,V,00024,V,00022,V,00021,V,00027,V,00001,N,00010,N,00031,V,00027,V,00029,V,00025,V,00018,V,00015,V,00019,V,00016,V,00020,V
28,8,10,28079008_10_47,2019,04,23,00019,V,00020,V,00015,V,00016,V,00024,V,00018,V,00017,V,00022,V,00024,V,00016,V,00008,V,00007,V,00014,V,00016,V,00014,V,00006,V,00005,V,00011,V,00010,V,00006,V,00009,V,00008,V,00005,V,00006,V
28,8,10,28079008_10_47,2019,04,24,00004,V,00005,V,00005,V,00007,V,00004,V,00004,V,00002,V,00009,V,00010,V,00002,V,00003,V,00009,V,00011,V,00014,V,00009,V,00006,V,00008,V,00004,V,00011,V,00008,V,00004,V,00006,V,00001,V,00004,V
28,8,10,28079008_10_47,2019,04,25,00011,V,00004,V,00008,V,00001,V,00003,V,00007,V,00006,V,00005,V,00010,V,00016,V,00018,V,00013,V,00013,V,00018,V,00012,V,00013,V,00013,V,00010,V,00014,V,00010,V,00014,V,00013,V,00012,V,00013,V
28,8,10,28079008_10_47,2019,04,26,00013,V,00014,V,00010,V,00008,V,00010,V,00006,V,00007,V,00012,V,00013,V,00018,V,00015,V,00012,V,00018,V,00014,V,00009,V,00011,V,00014,V,00013,V,00009,V,00007,V,00010,V,00014,V,00017,V,00018,V
28,8,10,28079008_10_47,2019,04,27,00021,V,00021,V,00018,V,00016,V,00015,V,00015,V,00015,V,00014,V,00016,V,00015,V,00009,V,00012,V,00013,V,00010,V,00013,V,00018,V,00021,V,00017,V,00021,V,00022,V,00014,V,00026,V,00021,V,00030,V
28,8,10,28079008_10_47,2019,04,28,00025,V,00018,V,00002,V,00008,V,00014,V,00010,V,00011,V,00009,V,00011,V,00010,V,00012,V,00013,V,00009,V,00006,V,00013,V,00011,V,00005,V,00013,V,00005,V,00015,V,00014,V,00021,V,00031,V,00027,V
28,8,10,28079008_10_47,2019,04,29,00020,V,00010,V,00010,V,00007,V,00007,V,00004,V,00011,V,00011,V,00012,V,00013,V,00018,V,00014,V,00014,V,00018,V,00018,V,00016,V,00013,V,00004,V,00015,V,00025,V,00036,V,00041,V,00033,V,00025,V
28,8,10,28079008_10_47,2019,04,30,00017,V,00008,V,00007,V,00005,V,00005,V,00011,V,00004,V,00012,V,00027,V,00023,V,00020,V,00017,V,00008,V,00012,V,00008,V,00020,V,00022,V,00021,V,00014,V,00017,V,00028,V,00025,V,00011,V,00014,V
28,8,12,28079008_12_8,2019,04,01,00024,V,00029,V,00018,V,00014,V,00014,V,00017,V,00035,V,00095,V,00158,V,00171,V,00161,V,00121,V,00119,V,00100,V,00081,V,00074,V,00075,V,00069,V,00077,V,00055,V,00106,V,00141,V,00141,V,00071,V
28,8,12,28079008_12_8,2019,04,02,00055,V,00048,V,00041,V,00030,V,00029,V,00061,V,00119,V,00176,V,00208,V,00237,V,00216,V,00167,V,00129,V,00125,V,00085,V,00088,V,00074,V,00097,V,00111,V,00099,V,00107,V,00087,V,00076,V,00071,V
28,8,12,28079008_12_8,2019,04,03,00075,V,00066,V,00042,V,00032,V,00043,V,00040,V,00099,V,00168,V,00244,V,00205,V,00147,V,00108,V,00063,V,00051,V,00054,V,00056,V,00044,V,00043,V,00045,V,00038,V,00052,V,00055,V,00039,V,00031,V
28,8,12,28079008_12_8,2019,04,04,00023,V,00015,V,00012,V,00012,V,00012,V,00026,V,00027,V,00079,V,00197,V,00170,V,00159,V,00127,V,00095,V,00075,V,00063,V,00071,V,00076,V,00073,V,00097,V,00131,V,00118,V,00092,V,00080,V,00066,V
28,8,12,28079008_12_8,2019,04,05,00059,V,00041,V,00022,V,00014,V,00012,V,00018,V,00040,V,00078,V,00105,V,00112,V,00104,V,00089,V,00084,V,00082,V,00103,V,00102,V,00085,V,00108,V,00104,V,00108,V,00110,V,00106,V,00097,V,00074,V
28,8,12,28079008_12_8,2019,04,06,00062,V,00055,V,00043,V,00037,V,00031,V,00035,V,00048,V,00051,V,00056,V,00067,V,00086,V,00074,V,00065,V,00050,V,00057,V,00040,V,00043,V,00048,V,00052,V,00058,V,00074,V,00070,V,00067,V,00057,V
28,8,12,28079008_12_8,2019,04,07,00058,V,00059,V,00052,V,00046,V,00044,V,00045,V,00042,V,00043,V,00048,V,00018,V,00016,V,00017,V,00040,V,00044,V,00044,V,00036,V,00038,V,00056,V,00052,V,00067,V,00065,V,00062,V,00054,V,00042,V
28,8,12,28079008_12_8,2019,04,08,00037,V,00026,V,00017,V,00016,V,00017,V,00023,V,00058,V,00102,V,00176,V,00171,N,00165,V,00139,V,00128,V,00097,V,00094,V,00076,V,00083,V,00083,V,00089,V,00098,V,00102,V,00114,V,00040,V,00032,V
28,8,12,28079008_12_8,2019,04,09,00042,V,00038,V,00024,V,00020,V,00019,V,00022,V,00061,V,00116,V,00158,V,00152,V,00142,V,00125,V,00111,V,00103,V,00091,V,00085,V,00074,V,00070,V,00080,V,00106,V,00105,V,00095,V,00080,V,00052,V
28,8,12,28079008_12_8,2019,04,10,00045,V,00034,V,00026,V,00021,V,00017,V,00019,V,00062,V,00147,V,00197,V,00176,V,00128,V,00108,V,00103,V,00064,V,00064,V,00047,V,00049,V,00055,V,00069,V,00110,V,00075,V,00065,V,00059,V,00049,V
28,8,12,28079008_12_8,2019,04,11,00046,V,00027,V,00020,V,00016,V,00014,V,00018,V,00051,V,00181,V,00207,V,00145,V,00134,V,00071,V,00057,V,00055,V,00059,V,00046,V,00050,V,00070,V,00064,V,00082,V,00086,V,00078,V,00068,V,00047,V
28,8,12,28079008_12_8,2019,04,12,00039,V,00033,V,00026,V,00036,V,00036,V,00036,V,00095,V,00202,V,00262,V,00211,V,00189,V,00175,V,00126,V,00097,V,00065,V,00053,V,00041,V,00042,V,00049,V,00055,V,00067,V,00082,V,00087,V,00161,V
28,8,12,28079008_12_8,2019,04,13,00140,V,00120,V,00115,V,00068,V,00064,V,00060,V,00105,V,00114,V,00110,V,00116,V,00076,V,00075,V,00054,V,00041,V,00044,V,00039,V,00039,V,00042,V,00050,V,00055,V,00059,V,00078,V,00095,V,00097,V
28,8,12,28079008_12_8,2019,04,14,00137,V,00094,V,00075,V,00056,V,00038,V,00040,V,00072,V,00097,V,00129,V,00081,V,00076,V,00066,V,00047,V,00029,V,00029,V,00026,V,00026,V,00028,V,00024,V,00037,V,00045,V,00048,V,00047,V,00050,V
28,8,12,28079008_12_8,2019,04,15,00058,V,00050,V,00046,V,00050,V,00056,V,00057,V,00105,V,00214,V,00249,V,00241,V,00196,V,00150,V,00086,V,00055,V,00064,V,00064,V,00069,V,00078,V,00088,V,00071,V,00060,V,00048,V,00040,V,00042,V
28,8,12,28079008_12_8,2019,04,16,00034,V,00029,V,00024,V,00017,V,00022,V,00025,V,00057,V,00124,V,00246,V,00284,V,00149,V,00076,V,00057,V,00055,V,00050,V,00050,V,00052,V,00039,V,00041,V,00049,V,00068,V,00104,V,00155,V,00114,V
28,8,12,28079008_12_8,2019,04,17,00028,V,00023,V,00019,V,00014,V,00014,V,00015,V,00033,V,00061,V,00094,V,00095,V,00083,V,00069,V,00058,V,00058,V,00044,V,00044,V,00046,V,00052,V,00052,V,00073,V,00080,V,00076,V,00064,V,00081,V
28,8,12,28079008_12_8,2019,04,18,00038,V,00022,V,00018,V,00015,V,00020,V,00014,V,00023,V,00030,V,00040,V,00046,V,00047,V,00052,V,00048,V,00048,V,00049,V,00033,V,00027,V,00039,V,00037,V,00042,V,00045,V,00054,V,00044,V,00034,V
28,8,12,28079008_12_8,2019,04,19,00032,V,00027,V,00023,V,00016,V,00016,V,00022,V,00023,V,00029,V,00032,V,00040,V,00041,V,00035,V,00032,V,00039,V,00040,V,00039,V,00044,V,00043,V,00047,V,00058,V,00064,V,00066,V,00053,V,00059,V
28,8,12,28079008_12_8,2019,04,20,00086,V,00034,V,00013,V,00010,V,00009,V,00011,V,00012,V,00014,V,00018,V,00019,V,00023,V,00024,V,00026,V,00022,V,00023,V,00019,V,00025,V,00026,V,00028,V,00039,V,00046,V,00049,V,00050,V,00030,V
28,8,12,28079008_12_8,2019,04,21,00031,V,00027,V,00019,V,00016,V,00015,V,00013,V,00017,V,00018,V,00017,V,00016,V,00020,V,00022,V,00029,V,00031,V,00030,V,00030,V,00032,V,00034,V,00034,V,00033,V,00040,V,00042,V,00035,V,00029,V
28,8,12,28079008_12_8,2019,04,22,00024,V,00018,V,00013,V,00011,V,00012,V,00014,V,00035,V,00084,V,00100,V,00086,V,00063,V,00081,V,00083,V,00068,N,00060,V,00051,V,00054,V,00061,V,00077,V,00084,V,00093,V,00080,V,00081,V,00080,V
28,8,12,28079008_12_8,2019,04,23,00069,V,00030,V,00022,V,00016,V,00013,V,00019,V,00046,V,00107,V,00143,V,00140,V,00119,V,00120,V,00107,V,00101,V,00085,V,00066,V,00057,V,00082,V,00074,V,00084,V,00087,V,00069,V,00056,V,00041,V
28,8,12,28079008_12_8,2019,04,24,00044,V,00024,V,00021,V,00014,V,00012,V,00014,V,00036,V,00084,V,00092,V,00076,V,00087,V,00105,V,00107,V,00111,V,00081,V,00073,V,00092,V,00131,V,00135,V,00092,V,00094,V,00094,V,00066,V,00065,V
28,8,12,28079008_12_8,2019,04,25,00040,V,00036,V,00017,V,00011,V,00010,V,00019,V,00042,V,00101,V,00129,V,00145,V,00115,V,00081,V,00087,V,00076,V,00085,V,00076,V,00075,V,00079,V,00083,V,00087,V,00092,V,00095,V,00084,V,00072,V
28,8,12,28079008_12_8,2019,04,26,00050,V,00033,V,00029,V,00019,V,00020,V,00017,V,00060,V,00118,V,00174,V,00137,V,00122,V,00088,V,00077,V,00063,V,00040,V,00070,V,00046,V,00051,V,00051,V,00060,V,00060,V,00066,V,00087,V,00072,V
28,8,12,28079008_12_8,2019,04,27,00105,V,00121,V,00104,V,00073,V,00054,V,00057,V,00079,V,00118,V,00113,V,00058,V,00043,V,00044,V,00042,V,00038,V,00041,V,00042,V,00035,V,00036,V,00036,V,00038,V,00057,V,00086,V,00157,V,00217,V
28,8,12,28079008_12_8,2019,04,28,00094,V,00056,V,00034,V,00027,V,00022,V,00020,V,00020,V,00025,V,00028,V,00029,V,00034,V,00029,V,00025,V,00025,V,00024,V,00021,V,00019,V,00023,V,00027,V,00034,V,00051,V,00100,V,00182,V,00199,V
28,8,12,28079008_12_8,2019,04,29,00067,V,00034,V,00018,V,00014,V,00013,V,00016,V,00032,V,00081,V,00121,V,00122,V,00111,V,00091,V,00065,V,00059,V,00045,V,00057,V,00046,V,00056,V,00073,V,00071,V,00104,V,00135,V,00134,V,00124,V
28,8,12,28079008_12_8,2019,04,30,00048,V,00034,V,00016,V,00014,V,00018,V,00025,V,00055,V,00140,V,00172,V,00142,V,00117,V,00099,V,00079,V,00087,V,00085,V,00087,V,00073,V,00068,V,00073,V,00114,V,00091,V,00073,V,00050,V,00046,V
28,8,14,28079008_14_6,2019,04,01,52.98,V,44.74,V,50.96,V,53.73,V,52.42,V,50.58,V,39.25,V,23.58,V,12.55,V,13.50,V,18.22,V,28.55,V,31.91,V,45.26,V,51.07,V,59.94,V,62.96,V,67.05,V,66.27,V,69.89,V,42.57,V,23.12,V,16.77,V,49.43,V
28,8,14,28079008_14_6,2019,04,02,52.26,V,52.38,V,50.61,V,50.72,V,48.72,V,19.89,V,09.53,V,07.77,V,06.06,V,08.18,V,12.53,V,25.43,V,33.41,V,41.95,V,55.20,V,53.54,V,66.55,V,54.53,V,50.91,V,50.67,V,34.33,V,38.64,V,40.19,V,40.56,V
28,8,14,28079008_14_6,2019,04,03,32.16,V,35.22,V,49.92,V,59.32,V,53.74,V,57.00,V,36.84,V,16.86,V,10.09,V,20.96,V,40.01,V,56.15,V,69.74,V,74.32,V,72.48,V,74.63,V,82.83,V,82.62,V,78.73,V,81.91,V,71.28,V,62.06,V,70.09,V,73.51,V
28,8,14,28079008_14_6,2019,04,04,78.43,V,83.20,V,85.94,V,85.22,V,83.91,V,66.11,V,69.38,V,42.02,V,14.53,V,24.84,V,31.95,V,43.78,V,57.93,V,66.19,V,77.32,V,80.81,V,79.09,V,82.80,V,75.82,V,56.30,V,50.12,V,51.19,V,55.01,V,64.49,V
28,8,14,28079008_14_6,2019,04,05,67.95,V,76.15,V,86.13,V,86.57,V,82.92,V,75.97,V,66.28,V,44.54,V,27.40,V,33.97,V,39.88,V,43.56,V,52.13,V,50.81,V,47.17,V,53.59,V,54.87,V,52.32,V,47.55,V,44.66,V,38.95,V,33.17,V,33.24,V,49.47,V
28,8,14,28079008_14_6,2019,04,06,46.08,V,48.67,V,51.48,V,52.21,V,57.75,V,57.45,V,52.57,V,52.11,V,51.53,V,53.59,V,47.45,V,53.99,V,52.18,V,61.40,V,70.99,V,77.76,V,78.56,V,77.99,V,71.83,V,64.05,V,54.82,V,55.69,V,56.95,V,57.12,V
28,8,14,28079008_14_6,2019,04,07,56.87,V,55.36,V,58.46,V,58.03,V,59.65,V,61.80,V,60.67,V,56.57,V,58.25,V,76.26,V,85.02,V,89.00,V,81.88,V,80.26,V,81.13,V,86.61,V,80.19,V,69.57,V,64.25,V,49.20,V,47.34,V,47.29,V,41.18,V,46.41,V
28,8,14,28079008_14_6,2019,04,08,49.45,V,53.43,V,63.36,V,61.13,V,53.14,V,44.65,V,36.39,V,22.28,V,17.44,V,16.60,V,19.48,V,28.42,V,35.64,V,58.43,V,68.80,V,75.88,V,79.40,V,73.51,V,73.71,V,62.35,V,44.33,V,33.38,V,72.62,V,71.29,V
28,8,14,28079008_14_6,2019,04,09,63.54,V,60.46,V,64.79,V,62.02,V,62.79,V,58.40,V,44.33,V,27.02,V,20.41,V,30.49,V,40.12,V,39.31,V,47.03,V,51.78,V,57.55,V,56.53,V,61.29,V,62.82,V,59.40,V,44.61,V,40.84,V,40.96,V,48.49,V,57.47,V
