vidrio_municipio_codigo,vidrio_municipio_nombre,vidrio_año,vidrio_indicador_descripcion,vidrio_indicador_unidades,vidrio_indicador_valor
1603,Valdemorillo,2016,contenedores,unidades,74
1603,Valdemorillo,2016,vidrio recogido,kg,164348
1610,Valdemoro,2016,habitantes,número,72988
1610,Valdemoro,2016,contenedores,unidades,237
1610,Valdemoro,2016,vidrio recogido,kg,599569
1625,Valdeolmos-Alalpardo,2016,habitantes,número,3880
1625,Valdeolmos-Alalpardo,2016,contenedores,unidades,26
1625,Valdeolmos-Alalpardo,2016,vidrio recogido,kg,49994
1631,Valdepiélagos,2016,habitantes,número,574
1631,Valdepiélagos,2016,contenedores,unidades,5
1631,Valdepiélagos,2016,vidrio recogido,kg,8414
1646,Valdetorres de Jarama,2016,habitantes,número,4260
1646,Valdetorres de Jarama,2016,contenedores,unidades,41
1646,Valdetorres de Jarama,2016,vidrio recogido,kg,44148
1659,Valdilecha,2016,habitantes,número,2749
1659,Valdilecha,2016,contenedores,unidades,17
1659,Valdilecha,2016,vidrio recogido,kg,30420
1662,Valverde de Alcalá,2016,habitantes,número,430
1662,Valverde de Alcalá,2016,contenedores,unidades,8
1662,Valverde de Alcalá,2016,vidrio recogido,kg,6894
1678,Velilla de San Antonio,2016,habitantes,número,12222
1678,Velilla de San Antonio,2016,contenedores,unidades,51
1678,Velilla de San Antonio,2016,vidrio recogido,kg,128254
1684,"Vellón, El",2016,habitantes,número,1846
1684,"Vellón, El",2016,contenedores,unidades,6
1684,"Vellón, El",2016,vidrio recogido,kg,13970
1697,Venturada,2016,habitantes,número,2014
1697,Venturada,2016,contenedores,unidades,16
1697,Venturada,2016,vidrio recogido,kg,25548
1718,Villa del Prado,2016,habitantes,número,6295
1718,Villa del Prado,2016,contenedores,unidades,35
1718,Villa del Prado,2016,vidrio recogido,kg,38439
1701,Villaconejos,2016,habitantes,número,3350
1701,Villaconejos,2016,contenedores,unidades,19
1701,Villaconejos,2016,vidrio recogido,kg,40329
1723,Villalbilla,2016,habitantes,número,12719
1723,Villalbilla,2016,contenedores,unidades,88
1723,Villalbilla,2016,vidrio recogido,kg,144110
1739,Villamanrique de Tajo,2016,habitantes,número,705
1739,Villamanrique de Tajo,2016,contenedores,unidades,9
1739,Villamanrique de Tajo,2016,vidrio recogido,kg,6300
1744,Villamanta,2016,habitantes,número,2497
1744,Villamanta,2016,contenedores,unidades,13
1744,Villamanta,2016,vidrio recogido,kg,15940
1757,Villamantilla,2016,habitantes,número,1334
1757,Villamantilla,2016,contenedores,unidades,8
1757,Villamantilla,2016,vidrio recogido,kg,10162
1760,Villanueva de la Cañada,2016,habitantes,número,19611
1760,Villanueva de la Cañada,2016,contenedores,unidades,123
1760,Villanueva de la Cañada,2016,vidrio recogido,kg,238069
1782,Villanueva de Perales,2016,habitantes,número,1486
1782,Villanueva de Perales,2016,contenedores,unidades,13
1782,Villanueva de Perales,2016,vidrio recogido,kg,11247
1776,Villanueva del Pardillo,2016,habitantes,número,16950
1776,Villanueva del Pardillo,2016,contenedores,unidades,84
1776,Villanueva del Pardillo,2016,vidrio recogido,kg,119169
1795,Villar del Olmo,2016,habitantes,número,1981
1795,Villar del Olmo,2016,contenedores,unidades,11
1795,Villar del Olmo,2016,vidrio recogido,kg,21133
1809,Villarejo de Salvanés,2016,habitantes,número,7265
1809,Villarejo de Salvanés,2016,contenedores,unidades,49
1809,Villarejo de Salvanés,2016,vidrio recogido,kg,80920
1816,Villaviciosa de Odón,2016,habitantes,número,27276
1816,Villaviciosa de Odón,2016,contenedores,unidades,161
1816,Villaviciosa de Odón,2016,vidrio recogido,kg,337984
1821,Villavieja del Lozoya,2016,habitantes,número,270
1821,Villavieja del Lozoya,2016,contenedores,unidades,7
1821,Villavieja del Lozoya,2016,vidrio recogido,kg,9511
1837,Zarzalejo,2016,habitantes,número,1565
1837,Zarzalejo,2016,contenedores,unidades,12
1837,Zarzalejo,2016,vidrio recogido,kg,28528
,Recogidas complementarias de residuos de envases de vidrio fuera del ámbito municipal,2016,vidrio recogido,kg,1105480
0014,"Acebeda, La",2017,habitantes,número,66
0014,"Acebeda, La",2017,contenedores,unidades,5
0014,"Acebeda, La",2017,vidrio recogido,kg,1400
0029,Ajalvir,2017,habitantes,número,4455
0029,Ajalvir,2017,contenedores,unidades,31
0029,Ajalvir,2017,vidrio recogido,kg,48716
0035,Alameda del Valle,2017,habitantes,número,199
0035,Alameda del Valle,2017,contenedores,unidades,8
0035,Alameda del Valle,2017,vidrio recogido,kg,10666
0040,"Álamo, El",2017,habitantes,número,9149
0040,"Álamo, El",2017,contenedores,unidades,44
0040,"Álamo, El",2017,vidrio recogido,kg,60009
0053,Alcalá de Henares,2017,habitantes,número,194310
0053,Alcalá de Henares,2017,contenedores,unidades,751
0053,Alcalá de Henares,2017,vidrio recogido,kg,2182849
0066,Alcobendas,2017,habitantes,número,114864
0066,Alcobendas,2017,contenedores,unidades,282
0066,Alcobendas,2017,vidrio recogido,kg,1370300
0072,Alcorcón,2017,habitantes,número,168141
0072,Alcorcón,2017,contenedores,unidades,509
0072,Alcorcón,2017,vidrio recogido,kg,2149857
0088,Aldea del Fresno,2017,habitantes,número,2616
0088,Aldea del Fresno,2017,contenedores,unidades,19
0088,Aldea del Fresno,2017,vidrio recogido,kg,41148
0091,Algete,2017,habitantes,número,20419
0091,Algete,2017,contenedores,unidades,86
0091,Algete,2017,vidrio recogido,kg,208628
0105,Alpedrete,2017,habitantes,número,14240
0105,Alpedrete,2017,contenedores,unidades,84
0105,Alpedrete,2017,vidrio recogido,kg,202195
0112,Ambite,2017,habitantes,número,677
0112,Ambite,2017,contenedores,unidades,7
0112,Ambite,2017,vidrio recogido,kg,19444
0127,Anchuelo,2017,habitantes,número,1238
0127,Anchuelo,2017,contenedores,unidades,11
0127,Anchuelo,2017,vidrio recogido,kg,21753
0133,Aranjuez,2017,habitantes,número,58213
0133,Aranjuez,2017,contenedores,unidades,264
0133,Aranjuez,2017,vidrio recogido,kg,620620
0148,Arganda del Rey,2017,habitantes,número,53821
0148,Arganda del Rey,2017,contenedores,unidades,222
0148,Arganda del Rey,2017,vidrio recogido,kg,376540
0151,Arroyomolinos,2017,habitantes,número,29128
0151,Arroyomolinos,2017,contenedores,unidades,166
0151,Arroyomolinos,2017,vidrio recogido,kg,220753
0164,"Atazar, El",2017,habitantes,número,97
0164,"Atazar, El",2017,contenedores,unidades,2
0164,"Atazar, El",2017,vidrio recogido,kg,1616
0170,Batres,2017,habitantes,número,1610
0170,Batres,2017,contenedores,unidades,20
0170,Batres,2017,vidrio recogido,kg,16952
0186,Becerril de la Sierra,2017,habitantes,número,5457
0186,Becerril de la Sierra,2017,contenedores,unidades,48
0186,Becerril de la Sierra,2017,vidrio recogido,kg,95741
0199,Belmonte de Tajo,2017,habitantes,número,1628
0199,Belmonte de Tajo,2017,contenedores,unidades,10
0199,Belmonte de Tajo,2017,vidrio recogido,kg,19245
0210,"Berrueco, El",2017,habitantes,número,743
0210,"Berrueco, El",2017,contenedores,unidades,8
0210,"Berrueco, El",2017,vidrio recogido,kg,24336
0203,Berzosa del Lozoya,2017,habitantes,número,203
0203,Berzosa del Lozoya,2017,contenedores,unidades,6
0203,Berzosa del Lozoya,2017,vidrio recogido,kg,8955
0225,Boadilla del Monte,2017,habitantes,número,51463
0225,Boadilla del Monte,2017,contenedores,unidades,202
0225,Boadilla del Monte,2017,vidrio recogido,kg,679677
0231,"Boalo, El",2017,habitantes,número,7358
0231,"Boalo, El",2017,contenedores,unidades,65
0231,"Boalo, El",2017,vidrio recogido,kg,134718
0246,Braojos,2017,habitantes,número,208
0246,Braojos,2017,contenedores,unidades,4
0246,Braojos,2017,vidrio recogido,kg,3337
0259,Brea de Tajo,2017,habitantes,número,539
0259,Brea de Tajo,2017,contenedores,unidades,11
0259,Brea de Tajo,2017,vidrio recogido,kg,16410
0262,Brunete,2017,habitantes,número,10373
0262,Brunete,2017,contenedores,unidades,60
0262,Brunete,2017,vidrio recogido,kg,125494
0278,Buitrago del Lozoya,2017,habitantes,número,1854
0278,Buitrago del Lozoya,2017,contenedores,unidades,13
0278,Buitrago del Lozoya,2017,vidrio recogido,kg,40295
0284,Bustarviejo,2017,habitantes,número,2399
0284,Bustarviejo,2017,contenedores,unidades,28
0284,Bustarviejo,2017,vidrio recogido,kg,44695
0297,Cabanillas de la Sierra,2017,habitantes,número,712
0297,Cabanillas de la Sierra,2017,contenedores,unidades,11
0297,Cabanillas de la Sierra,2017,vidrio recogido,kg,22382
0301,"Cabrera, La",2017,habitantes,número,2570
0301,"Cabrera, La",2017,contenedores,unidades,31
0301,"Cabrera, La",2017,vidrio recogido,kg,46320
0318,Cadalso de los Vidrios,2017,habitantes,número,3053
0318,Cadalso de los Vidrios,2017,contenedores,unidades,21
0318,Cadalso de los Vidrios,2017,vidrio recogido,kg,28388
0323,Camarma de Esteruelas,2017,habitantes,número,7084
0323,Camarma de Esteruelas,2017,contenedores,unidades,29
0323,Camarma de Esteruelas,2017,vidrio recogido,kg,72740
0339,Campo Real,2017,habitantes,número,5995
0339,Campo Real,2017,contenedores,unidades,25
0339,Campo Real,2017,vidrio recogido,kg,45583
0344,Canencia,2017,habitantes,número,448
0344,Canencia,2017,contenedores,unidades,6
0344,Canencia,2017,vidrio recogido,kg,7754
0357,Carabaña,2017,habitantes,número,1940
0357,Carabaña,2017,contenedores,unidades,19
0357,Carabaña,2017,vidrio recogido,kg,24240
0360,Casarrubuelos,2017,habitantes,número,3650
0360,Casarrubuelos,2017,contenedores,unidades,26
0360,Casarrubuelos,2017,vidrio recogido,kg,27879
0376,Cenicientos,2017,habitantes,número,1984
0376,Cenicientos,2017,contenedores,unidades,11
0376,Cenicientos,2017,vidrio recogido,kg,5407
0382,Cercedilla,2017,habitantes,número,6853
0382,Cercedilla,2017,contenedores,unidades,60
0382,Cercedilla,2017,vidrio recogido,kg,99201
0395,Cervera de Buitrago,2017,habitantes,número,156
0395,Cervera de Buitrago,2017,contenedores,unidades,7
0395,Cervera de Buitrago,2017,vidrio recogido,kg,9696
0513,Chapinería,2017,habitantes,número,2225
0513,Chapinería,2017,contenedores,unidades,14
0513,Chapinería,2017,vidrio recogido,kg,30135
0528,Chinchón,2017,habitantes,número,5240
0528,Chinchón,2017,contenedores,unidades,33
0528,Chinchón,2017,vidrio recogido,kg,81251
0409,Ciempozuelos,2017,habitantes,número,23737
0409,Ciempozuelos,2017,contenedores,unidades,97
0409,Ciempozuelos,2017,vidrio recogido,kg,167454
0416,Cobeña,2017,habitantes,número,7163
0416,Cobeña,2017,contenedores,unidades,44
0416,Cobeña,2017,vidrio recogido,kg,90264
0468,Collado Mediano,2017,habitantes,número,6666
0468,Collado Mediano,2017,contenedores,unidades,30
0468,Collado Mediano,2017,vidrio recogido,kg,78800
0474,Collado Villalba,2017,habitantes,número,62152
0474,Collado Villalba,2017,contenedores,unidades,244
0474,Collado Villalba,2017,vidrio recogido,kg,643603
0437,Colmenar de Oreja,2017,habitantes,número,7810
0437,Colmenar de Oreja,2017,contenedores,unidades,45
0437,Colmenar de Oreja,2017,vidrio recogido,kg,83609
0421,Colmenar del Arroyo,2017,habitantes,número,1632
0421,Colmenar del Arroyo,2017,contenedores,unidades,14
0421,Colmenar del Arroyo,2017,vidrio recogido,kg,28092
0455,Colmenar Viejo,2017,habitantes,número,48614
0455,Colmenar Viejo,2017,contenedores,unidades,172
0455,Colmenar Viejo,2017,vidrio recogido,kg,539766
0442,Colmenarejo,2017,habitantes,número,9015
0442,Colmenarejo,2017,contenedores,unidades,42
0442,Colmenarejo,2017,vidrio recogido,kg,98141
0480,Corpa,2017,habitantes,número,684
0480,Corpa,2017,contenedores,unidades,4
0480,Corpa,2017,vidrio recogido,kg,2832
0493,Coslada,2017,habitantes,número,83011
0493,Coslada,2017,contenedores,unidades,245
0493,Coslada,2017,vidrio recogido,kg,840945
0506,Cubas de la Sagra,2017,habitantes,número,6112
0506,Cubas de la Sagra,2017,contenedores,unidades,37
0506,Cubas de la Sagra,2017,vidrio recogido,kg,36956
0534,Daganzo de Arriba,2017,habitantes,número,10082
0534,Daganzo de Arriba,2017,contenedores,unidades,47
0534,Daganzo de Arriba,2017,vidrio recogido,kg,110181
0549,"Escorial, El",2017,habitantes,número,15562
0549,"Escorial, El",2017,contenedores,unidades,86
0549,"Escorial, El",2017,vidrio recogido,kg,179562
0552,Estremera,2017,habitantes,número,1261
0552,Estremera,2017,contenedores,unidades,22
0552,Estremera,2017,vidrio recogido,kg,26470
0565,Fresnedillas de la Oliva,2017,habitantes,número,1550
0565,Fresnedillas de la Oliva,2017,contenedores,unidades,13
0565,Fresnedillas de la Oliva,2017,vidrio recogido,kg,20901
0571,Fresno de Torote,2017,habitantes,número,2115
0571,Fresno de Torote,2017,contenedores,unidades,14
0571,Fresno de Torote,2017,vidrio recogido,kg,23312
0587,Fuenlabrada,2017,habitantes,número,194669
0587,Fuenlabrada,2017,contenedores,unidades,541
0587,Fuenlabrada,2017,vidrio recogido,kg,1733408
0590,Fuente el Saz de Jarama,2017,habitantes,número,6424
0590,Fuente el Saz de Jarama,2017,contenedores,unidades,41
0590,Fuente el Saz de Jarama,2017,vidrio recogido,kg,78470
0604,Fuentidueña de Tajo,2017,habitantes,número,1980
0604,Fuentidueña de Tajo,2017,contenedores,unidades,24
0604,Fuentidueña de Tajo,2017,vidrio recogido,kg,22860
0611,Galapagar,2017,habitantes,número,32903
0611,Galapagar,2017,contenedores,unidades,148
0611,Galapagar,2017,vidrio recogido,kg,393405
0626,Garganta de los Montes,2017,habitantes,número,331
0626,Garganta de los Montes,2017,contenedores,unidades,12
0626,Garganta de los Montes,2017,vidrio recogido,kg,10874
0632,Gargantilla del Lozoya y Pinilla de Buitrago,2017,habitantes,número,315
0632,Gargantilla del Lozoya y Pinilla de Buitrago,2017,contenedores,unidades,11
0632,Gargantilla del Lozoya y Pinilla de Buitrago,2017,vidrio recogido,kg,15367
0647,Gascones,2017,habitantes,número,176
0647,Gascones,2017,contenedores,unidades,2
0647,Gascones,2017,vidrio recogido,kg,2035
0650,Getafe,2017,habitantes,número,178288
0650,Getafe,2017,contenedores,unidades,504
0650,Getafe,2017,vidrio recogido,kg,1813256
0663,Griñón,2017,habitantes,número,10060
0663,Griñón,2017,contenedores,unidades,62
0663,Griñón,2017,vidrio recogido,kg,106504
0679,Guadalix de la Sierra,2017,habitantes,número,6049
0679,Guadalix de la Sierra,2017,contenedores,unidades,34
0679,Guadalix de la Sierra,2017,vidrio recogido,kg,58839
0685,Guadarrama,2017,habitantes,número,15620
0685,Guadarrama,2017,contenedores,unidades,92
0685,Guadarrama,2017,vidrio recogido,kg,145532
0698,"Hiruela, La",2017,habitantes,número,52
0698,"Hiruela, La",2017,contenedores,unidades,2
0698,"Hiruela, La",2017,vidrio recogido,kg,1338
0702,Horcajo de la Sierra-Aoslos,2017,habitantes,número,142
0702,Horcajo de la Sierra-Aoslos,2017,contenedores,unidades,9
0702,Horcajo de la Sierra-Aoslos,2017,vidrio recogido,kg,5946
0719,Horcajuelo de la Sierra,2017,habitantes,número,88
0719,Horcajuelo de la Sierra,2017,contenedores,unidades,3
0719,Horcajuelo de la Sierra,2017,vidrio recogido,kg,3463
0724,Hoyo de Manzanares,2017,habitantes,número,8032
0724,Hoyo de Manzanares,2017,contenedores,unidades,39
0724,Hoyo de Manzanares,2017,vidrio recogido,kg,138515
0730,Humanes de Madrid,2017,habitantes,número,19607
0730,Humanes de Madrid,2017,contenedores,unidades,114
0730,Humanes de Madrid,2017,vidrio recogido,kg,192248
0745,Leganés,2017,habitantes,número,187720
0745,Leganés,2017,contenedores,unidades,635
0745,Leganés,2017,vidrio recogido,kg,2108192
0758,Loeches,2017,habitantes,número,8525
0758,Loeches,2017,contenedores,unidades,63
0758,Loeches,2017,vidrio recogido,kg,94401
0761,Lozoya,2017,habitantes,número,559
0761,Lozoya,2017,contenedores,unidades,7
0761,Lozoya,2017,vidrio recogido,kg,11679
9015,Lozoyuela-Navas-Sieteiglesias,2017,habitantes,número,1237
9015,Lozoyuela-Navas-Sieteiglesias,2017,contenedores,unidades,13
9015,Lozoyuela-Navas-Sieteiglesias,2017,vidrio recogido,kg,21057
0783,Madarcos,2017,habitantes,número,46
0783,Madarcos,2017,contenedores,unidades,3
0783,Madarcos,2017,vidrio recogido,kg,3385
0796,Madrid,2017,habitantes,número,3182981
0796,Madrid,2017,contenedores,unidades,6727
0796,Madrid,2017,vidrio recogido,kg,48804118
0800,Majadahonda,2017,habitantes,número,71299
0800,Majadahonda,2017,contenedores,unidades,183
0800,Majadahonda,2017,vidrio recogido,kg,1005648
0822,Manzanares el Real,2017,habitantes,número,8500
0822,Manzanares el Real,2017,contenedores,unidades,67
0822,Manzanares el Real,2017,vidrio recogido,kg,150342
0838,Meco,2017,habitantes,número,13570
0838,Meco,2017,contenedores,unidades,72
0838,Meco,2017,vidrio recogido,kg,144322
0843,Mejorada del Campo,2017,habitantes,número,22948
0843,Mejorada del Campo,2017,contenedores,unidades,88
0843,Mejorada del Campo,2017,vidrio recogido,kg,191076
0856,Miraflores de la Sierra,2017,habitantes,número,5817
0856,Miraflores de la Sierra,2017,contenedores,unidades,44
0856,Miraflores de la Sierra,2017,vidrio recogido,kg,95371
0869,"Molar, El",2017,habitantes,número,8491
0869,"Molar, El",2017,contenedores,unidades,37
0869,"Molar, El",2017,vidrio recogido,kg,65078
0875,"Molinos, Los",2017,habitantes,número,4345
0875,"Molinos, Los",2017,contenedores,unidades,30
0875,"Molinos, Los",2017,vidrio recogido,kg,66026
0881,Montejo de la Sierra,2017,habitantes,número,356
0881,Montejo de la Sierra,2017,contenedores,unidades,7
0881,Montejo de la Sierra,2017,vidrio recogido,kg,12931
0894,Moraleja de Enmedio,2017,habitantes,número,4870
0894,Moraleja de Enmedio,2017,contenedores,unidades,40
0894,Moraleja de Enmedio,2017,vidrio recogido,kg,42645
0908,Moralzarzal,2017,habitantes,número,12496
0908,Moralzarzal,2017,contenedores,unidades,45
0908,Moralzarzal,2017,vidrio recogido,kg,171574
0915,Morata de Tajuña,2017,habitantes,número,7482
0915,Morata de Tajuña,2017,contenedores,unidades,40
0915,Morata de Tajuña,2017,vidrio recogido,kg,9949
0920,Móstoles,2017,habitantes,número,206589
0920,Móstoles,2017,contenedores,unidades,469
0920,Móstoles,2017,vidrio recogido,kg,1804942
0936,Navacerrada,2017,habitantes,número,2894
0936,Navacerrada,2017,contenedores,unidades,43
0936,Navacerrada,2017,vidrio recogido,kg,86266
0941,Navalafuente,2017,habitantes,número,1340
0941,Navalafuente,2017,contenedores,unidades,15
0941,Navalafuente,2017,vidrio recogido,kg,27167
0954,Navalagamella,2017,habitantes,número,2443
0954,Navalagamella,2017,contenedores,unidades,13
0954,Navalagamella,2017,vidrio recogido,kg,37305
0967,Navalcarnero,2017,habitantes,número,27570
0967,Navalcarnero,2017,contenedores,unidades,106
0967,Navalcarnero,2017,vidrio recogido,kg,195360
0973,Navarredonda y San Mamés,2017,habitantes,número,131
0973,Navarredonda y San Mamés,2017,contenedores,unidades,5
0973,Navarredonda y San Mamés,2017,vidrio recogido,kg,2429
0992,Navas del Rey,2017,habitantes,número,2751
0992,Navas del Rey,2017,contenedores,unidades,15
0992,Navas del Rey,2017,vidrio recogido,kg,30294
1006,Nuevo Baztán,2017,habitantes,número,6091
1006,Nuevo Baztán,2017,contenedores,unidades,47
1006,Nuevo Baztán,2017,vidrio recogido,kg,73944
1013,Olmeda de las Fuentes,2017,habitantes,número,332
1013,Olmeda de las Fuentes,2017,contenedores,unidades,5
1013,Olmeda de las Fuentes,2017,vidrio recogido,kg,10334
1028,Orusco de Tajuña,2017,habitantes,número,1218
1028,Orusco de Tajuña,2017,contenedores,unidades,12
1028,Orusco de Tajuña,2017,vidrio recogido,kg,12380
1049,Paracuellos de Jarama,2017,habitantes,número,23905
1049,Paracuellos de Jarama,2017,contenedores,unidades,106
1049,Paracuellos de Jarama,2017,vidrio recogido,kg,282132
1065,Parla,2017,habitantes,número,125898
1065,Parla,2017,contenedores,unidades,440
1065,Parla,2017,vidrio recogido,kg,852864
1071,Patones,2017,habitantes,número,553
1071,Patones,2017,contenedores,unidades,7
1071,Patones,2017,vidrio recogido,kg,8783
1087,Pedrezuela,2017,habitantes,número,5613
1087,Pedrezuela,2017,contenedores,unidades,28
1087,Pedrezuela,2017,vidrio recogido,kg,78884
1090,Pelayos de la Presa,2017,habitantes,número,2468
1090,Pelayos de la Presa,2017,contenedores,unidades,14
1090,Pelayos de la Presa,2017,vidrio recogido,kg,29131
1104,Perales de Tajuña,2017,habitantes,número,2817
1104,Perales de Tajuña,2017,contenedores,unidades,25
1104,Perales de Tajuña,2017,vidrio recogido,kg,39040
1111,Pezuela de las Torres,2017,habitantes,número,816
1111,Pezuela de las Torres,2017,contenedores,unidades,7
1111,Pezuela de las Torres,2017,vidrio recogido,kg,10236
1126,Pinilla del Valle,2017,habitantes,número,185
1126,Pinilla del Valle,2017,contenedores,unidades,4
1126,Pinilla del Valle,2017,vidrio recogido,kg,4513
1132,Pinto,2017,habitantes,número,50442
1132,Pinto,2017,contenedores,unidades,193
1132,Pinto,2017,vidrio recogido,kg,559684
1147,Piñuécar-Gandullas,2017,habitantes,número,183
1147,Piñuécar-Gandullas,2017,contenedores,unidades,9
1147,Piñuécar-Gandullas,2017,vidrio recogido,kg,22574
1150,Pozuelo de Alarcón,2017,habitantes,número,85605
1150,Pozuelo de Alarcón,2017,contenedores,unidades,229
1150,Pozuelo de Alarcón,2017,vidrio recogido,kg,1254030
1163,Pozuelo del Rey,2017,habitantes,número,1099
1163,Pozuelo del Rey,2017,contenedores,unidades,232
1163,Pozuelo del Rey,2017,vidrio recogido,kg,12700
1179,Prádena del Rincón,2017,habitantes,número,132
1179,Prádena del Rincón,2017,contenedores,unidades,3
1179,Prádena del Rincón,2017,vidrio recogido,kg,2527
1185,Puebla de la Sierra,2017,habitantes,número,61
1185,Puebla de la Sierra,2017,contenedores,unidades,3
1185,Puebla de la Sierra,2017,vidrio recogido,kg,0
9020,Puentes Viejas,2017,habitantes,número,632
9020,Puentes Viejas,2017,contenedores,unidades,10
9020,Puentes Viejas,2017,vidrio recogido,kg,18248
1198,Quijorna,2017,habitantes,número,3282
1198,Quijorna,2017,contenedores,unidades,20
1198,Quijorna,2017,vidrio recogido,kg,23898
1202,Rascafría,2017,habitantes,número,1672
1202,Rascafría,2017,contenedores,unidades,27
1202,Rascafría,2017,vidrio recogido,kg,50448
1219,Redueña,2017,habitantes,número,248
1219,Redueña,2017,contenedores,unidades,2
1219,Redueña,2017,vidrio recogido,kg,1571
1224,Ribatejada,2017,habitantes,número,702
1224,Ribatejada,2017,contenedores,unidades,15
1224,Ribatejada,2017,vidrio recogido,kg,14067
1230,Rivas-Vaciamadrid,2017,habitantes,número,83767
1230,Rivas-Vaciamadrid,2017,contenedores,unidades,310
1230,Rivas-Vaciamadrid,2017,vidrio recogido,kg,954574
1245,Robledillo de la Jara,2017,habitantes,número,87
1245,Robledillo de la Jara,2017,contenedores,unidades,4
1245,Robledillo de la Jara,2017,vidrio recogido,kg,2058
1258,Robledo de Chavela,2017,habitantes,número,4073
1258,Robledo de Chavela,2017,contenedores,unidades,34
1258,Robledo de Chavela,2017,vidrio recogido,kg,85251
1261,Robregordo,2017,habitantes,número,44
1261,Robregordo,2017,contenedores,unidades,4
1261,Robregordo,2017,vidrio recogido,kg,9536
1277,"Rozas de Madrid, Las",2017,habitantes,número,95071
1277,"Rozas de Madrid, Las",2017,contenedores,unidades,456
1277,"Rozas de Madrid, Las",2017,vidrio recogido,kg,1241510
1283,Rozas de Puerto Real,2017,habitantes,número,534
1283,Rozas de Puerto Real,2017,contenedores,unidades,5
1283,Rozas de Puerto Real,2017,vidrio recogido,kg,4033
1296,San Agustín del Guadalix,2017,habitantes,número,13103
1296,San Agustín del Guadalix,2017,contenedores,unidades,59
1296,San Agustín del Guadalix,2017,vidrio recogido,kg,165421
1300,San Fernando de Henares,2017,habitantes,número,39681
1300,San Fernando de Henares,2017,contenedores,unidades,126
1300,San Fernando de Henares,2017,vidrio recogido,kg,449168
1317,San Lorenzo de El Escorial,2017,habitantes,número,18024
1317,San Lorenzo de El Escorial,2017,contenedores,unidades,94
1317,San Lorenzo de El Escorial,2017,vidrio recogido,kg,263192
1322,San Martín de la Vega,2017,habitantes,número,18824
1322,San Martín de la Vega,2017,contenedores,unidades,85
1322,San Martín de la Vega,2017,vidrio recogido,kg,133525
1338,San Martín de Valdeiglesias,2017,habitantes,número,8298
1338,San Martín de Valdeiglesias,2017,contenedores,unidades,66
1338,San Martín de Valdeiglesias,2017,vidrio recogido,kg,78942
1343,San Sebastián de los Reyes,2017,habitantes,número,86707
1343,San Sebastián de los Reyes,2017,contenedores,unidades,259
1343,San Sebastián de los Reyes,2017,vidrio recogido,kg,925143
1356,Santa María de la Alameda,2017,habitantes,número,1163
1356,Santa María de la Alameda,2017,contenedores,unidades,20
1356,Santa María de la Alameda,2017,vidrio recogido,kg,29714
1369,Santorcaz,2017,habitantes,número,856
1369,Santorcaz,2017,contenedores,unidades,11
1369,Santorcaz,2017,vidrio recogido,kg,15988
1375,"Santos de la Humosa, Los",2017,habitantes,número,2486
1375,"Santos de la Humosa, Los",2017,contenedores,unidades,26
1375,"Santos de la Humosa, Los",2017,vidrio recogido,kg,24904
1381,"Serna del Monte, La",2017,habitantes,número,73
1381,"Serna del Monte, La",2017,contenedores,unidades,4
1381,"Serna del Monte, La",2017,vidrio recogido,kg,1624
1408,Serranillos del Valle,2017,habitantes,número,3967
1408,Serranillos del Valle,2017,contenedores,unidades,37
1408,Serranillos del Valle,2017,vidrio recogido,kg,49730
1415,Sevilla la Nueva,2017,habitantes,número,9093
1415,Sevilla la Nueva,2017,contenedores,unidades,74
1415,Sevilla la Nueva,2017,vidrio recogido,kg,86225
1436,Somosierra,2017,habitantes,número,77
1436,Somosierra,2017,contenedores,unidades,4
1436,Somosierra,2017,vidrio recogido,kg,4058
1441,Soto del Real,2017,habitantes,número,8607
1441,Soto del Real,2017,contenedores,unidades,82
1441,Soto del Real,2017,vidrio recogido,kg,172471
1454,Talamanca de Jarama,2017,habitantes,número,3573
1454,Talamanca de Jarama,2017,contenedores,unidades,22
1454,Talamanca de Jarama,2017,vidrio recogido,kg,40045
1467,Tielmes,2017,habitantes,número,2610
1467,Tielmes,2017,contenedores,unidades,26
1467,Tielmes,2017,vidrio recogido,kg,23870
1473,Titulcia,2017,habitantes,número,1274
1473,Titulcia,2017,contenedores,unidades,9
1473,Titulcia,2017,vidrio recogido,kg,13262
1489,Torrejón de Ardoz,2017,habitantes,número,128013
1489,Torrejón de Ardoz,2017,contenedores,unidades,434
1489,Torrejón de Ardoz,2017,vidrio recogido,kg,1545884
1492,Torrejón de la Calzada,2017,habitantes,número,8418
1492,Torrejón de la Calzada,2017,contenedores,unidades,33
1492,Torrejón de la Calzada,2017,vidrio recogido,kg,77611
1505,Torrejón de Velasco,2017,habitantes,número,4261
1505,Torrejón de Velasco,2017,contenedores,unidades,35
1505,Torrejón de Velasco,2017,vidrio recogido,kg,41520
1512,Torrelaguna,2017,habitantes,número,4712
1512,Torrelaguna,2017,contenedores,unidades,22
1512,Torrelaguna,2017,vidrio recogido,kg,42184
1527,Torrelodones,2017,habitantes,número,23128
1527,Torrelodones,2017,contenedores,unidades,143
1527,Torrelodones,2017,vidrio recogido,kg,356400
1533,Torremocha de Jarama,2017,habitantes,número,942
1533,Torremocha de Jarama,2017,contenedores,unidades,11
1533,Torremocha de Jarama,2017,vidrio recogido,kg,14609
1548,Torres de la Alameda,2017,habitantes,número,7825
1548,Torres de la Alameda,2017,contenedores,unidades,46
