vidrio_municipio_nombre,wikidata:vidrio_municipio_nombre,vidrio_año,vidrio_indicador_descripcion,vidrio_indicador_unidades,vidrio_indicador_valor
Navalafuente,https://www.wikidata.org/wiki/Q55486,2015,vidrio recogido,kg,26593
Navalagamella,https://www.wikidata.org/wiki/Q1751933,2015,habitantes,número,2462
Navalagamella,https://www.wikidata.org/wiki/Q1751933,2015,contenedores,unidades,11
Navalagamella,https://www.wikidata.org/wiki/Q1751933,2015,vidrio recogido,kg,27805
Navalcarnero,https://www.wikidata.org/wiki/Q1623099,2015,habitantes,número,26672
Navalcarnero,https://www.wikidata.org/wiki/Q1623099,2015,contenedores,unidades,100
Navalcarnero,https://www.wikidata.org/wiki/Q1623099,2015,vidrio recogido,kg,166792
Navarredonda y San Mamés,https://www.wikidata.org/wiki/Q942521,2015,habitantes,número,136
Navarredonda y San Mamés,https://www.wikidata.org/wiki/Q942521,2015,contenedores,unidades,4
Navarredonda y San Mamés,https://www.wikidata.org/wiki/Q942521,2015,vidrio recogido,kg,8536
Navas del Rey,https://www.wikidata.org/wiki/Q1772241,2015,habitantes,número,2628
Navas del Rey,https://www.wikidata.org/wiki/Q1772241,2015,contenedores,unidades,19
Navas del Rey,https://www.wikidata.org/wiki/Q1772241,2015,vidrio recogido,kg,31250
Nuevo Baztán,https://www.wikidata.org/wiki/Q921352,2015,habitantes,número,6098
Nuevo Baztán,https://www.wikidata.org/wiki/Q921352,2015,contenedores,unidades,45
Nuevo Baztán,https://www.wikidata.org/wiki/Q921352,2015,vidrio recogido,kg,72697
Olmeda de las Fuentes,https://www.wikidata.org/wiki/Q958675,2015,habitantes,número,338
Olmeda de las Fuentes,https://www.wikidata.org/wiki/Q958675,2015,contenedores,unidades,6
Olmeda de las Fuentes,https://www.wikidata.org/wiki/Q958675,2015,vidrio recogido,kg,6819
Orusco de Tajuña,https://www.wikidata.org/wiki/Q520988,2015,habitantes,número,1260
Orusco de Tajuña,https://www.wikidata.org/wiki/Q520988,2015,contenedores,unidades,7
Orusco de Tajuña,https://www.wikidata.org/wiki/Q520988,2015,vidrio recogido,kg,11870
Paracuellos de Jarama,https://www.wikidata.org/wiki/Q2046249,2015,habitantes,número,22293
Paracuellos de Jarama,https://www.wikidata.org/wiki/Q2046249,2015,contenedores,unidades,101
Paracuellos de Jarama,https://www.wikidata.org/wiki/Q2046249,2015,vidrio recogido,kg,219942
Parla,https://www.wikidata.org/wiki/Q824651,2015,habitantes,número,125056
Parla,https://www.wikidata.org/wiki/Q824651,2015,contenedores,unidades,381
Parla,https://www.wikidata.org/wiki/Q824651,2015,vidrio recogido,kg,663000
Patones,https://www.wikidata.org/wiki/Q1999704,2015,habitantes,número,524
Patones,https://www.wikidata.org/wiki/Q1999704,2015,contenedores,unidades,5
Patones,https://www.wikidata.org/wiki/Q1999704,2015,vidrio recogido,kg,10135
Pedrezuela,https://www.wikidata.org/wiki/Q1647820,2015,habitantes,número,5271
Pedrezuela,https://www.wikidata.org/wiki/Q1647820,2015,contenedores,unidades,24
Pedrezuela,https://www.wikidata.org/wiki/Q1647820,2015,vidrio recogido,kg,66056
Pelayos de la Presa,https://www.wikidata.org/wiki/Q1772205,2015,habitantes,número,2455
Pelayos de la Presa,https://www.wikidata.org/wiki/Q1772205,2015,contenedores,unidades,17
Pelayos de la Presa,https://www.wikidata.org/wiki/Q1772205,2015,vidrio recogido,kg,28193
Perales de Tajuña,https://www.wikidata.org/wiki/Q1772182,2015,habitantes,número,2871
Perales de Tajuña,https://www.wikidata.org/wiki/Q1772182,2015,contenedores,unidades,26
Perales de Tajuña,https://www.wikidata.org/wiki/Q1772182,2015,vidrio recogido,kg,33970
Pezuela de las Torres,https://www.wikidata.org/wiki/Q1772226,2015,habitantes,número,783
Pezuela de las Torres,https://www.wikidata.org/wiki/Q1772226,2015,contenedores,unidades,6
Pezuela de las Torres,https://www.wikidata.org/wiki/Q1772226,2015,vidrio recogido,kg,7203
Pinilla del Valle,https://www.wikidata.org/wiki/Q1980517,2015,habitantes,número,200
Pinilla del Valle,https://www.wikidata.org/wiki/Q1980517,2015,contenedores,unidades,4
Pinilla del Valle,https://www.wikidata.org/wiki/Q1980517,2015,vidrio recogido,kg,5604
Pinto,https://www.wikidata.org/wiki/Q909718,2015,habitantes,número,48660
Pinto,https://www.wikidata.org/wiki/Q909718,2015,contenedores,unidades,158
Pinto,https://www.wikidata.org/wiki/Q909718,2015,vidrio recogido,kg,536262
Piñuécar-Gandullas,https://www.wikidata.org/wiki/Q579372,2015,habitantes,número,175
Piñuécar-Gandullas,https://www.wikidata.org/wiki/Q579372,2015,contenedores,unidades,9
Piñuécar-Gandullas,https://www.wikidata.org/wiki/Q579372,2015,vidrio recogido,kg,7796
Pozuelo de Alarcón,https://www.wikidata.org/wiki/Q639422,2015,habitantes,número,84558
Pozuelo de Alarcón,https://www.wikidata.org/wiki/Q639422,2015,contenedores,unidades,212
Pozuelo de Alarcón,https://www.wikidata.org/wiki/Q639422,2015,vidrio recogido,kg,1074975
Pozuelo del Rey,https://www.wikidata.org/wiki/Q1751919,2015,habitantes,número,1071
Pozuelo del Rey,https://www.wikidata.org/wiki/Q1751919,2015,contenedores,unidades,8
Pozuelo del Rey,https://www.wikidata.org/wiki/Q1751919,2015,vidrio recogido,kg,10616
Prádena del Rincón,https://www.wikidata.org/wiki/Q2046216,2015,habitantes,número,122
Prádena del Rincón,https://www.wikidata.org/wiki/Q2046216,2015,contenedores,unidades,3
Prádena del Rincón,https://www.wikidata.org/wiki/Q2046216,2015,vidrio recogido,kg,5475
Puebla de la Sierra,https://www.wikidata.org/wiki/Q1980510,2015,habitantes,número,73
Puebla de la Sierra,https://www.wikidata.org/wiki/Q1980510,2015,contenedores,unidades,3
Puebla de la Sierra,https://www.wikidata.org/wiki/Q1980510,2015,vidrio recogido,kg,1790
Puentes Viejas,https://www.wikidata.org/wiki/Q1980527,2015,habitantes,número,644
Puentes Viejas,https://www.wikidata.org/wiki/Q1980527,2015,contenedores,unidades,12
Puentes Viejas,https://www.wikidata.org/wiki/Q1980527,2015,vidrio recogido,kg,17966
Quijorna,https://www.wikidata.org/wiki/Q1915141,2015,habitantes,número,3196
Quijorna,https://www.wikidata.org/wiki/Q1915141,2015,contenedores,unidades,15
Quijorna,https://www.wikidata.org/wiki/Q1915141,2015,vidrio recogido,kg,20196
Rascafría,https://www.wikidata.org/wiki/Q985042,2015,habitantes,número,1739
Rascafría,https://www.wikidata.org/wiki/Q985042,2015,contenedores,unidades,23
Rascafría,https://www.wikidata.org/wiki/Q985042,2015,vidrio recogido,kg,62328
Redueña,https://www.wikidata.org/wiki/Q939207,2015,habitantes,número,259
Redueña,https://www.wikidata.org/wiki/Q939207,2015,contenedores,unidades,2
Redueña,https://www.wikidata.org/wiki/Q939207,2015,vidrio recogido,kg,1976
Ribatejada,https://www.wikidata.org/wiki/Q1647102,2015,habitantes,número,707
Ribatejada,https://www.wikidata.org/wiki/Q1647102,2015,contenedores,unidades,12
Ribatejada,https://www.wikidata.org/wiki/Q1647102,2015,vidrio recogido,kg,12042
Rivas-Vaciamadrid,https://www.wikidata.org/wiki/Q644481,2015,habitantes,número,81473
Rivas-Vaciamadrid,https://www.wikidata.org/wiki/Q644481,2015,contenedores,unidades,309
Rivas-Vaciamadrid,https://www.wikidata.org/wiki/Q644481,2015,vidrio recogido,kg,805379
Robledillo de la Jara,https://www.wikidata.org/wiki/Q1980536,2015,habitantes,número,100
Robledillo de la Jara,https://www.wikidata.org/wiki/Q1980536,2015,contenedores,unidades,4
Robledillo de la Jara,https://www.wikidata.org/wiki/Q1980536,2015,vidrio recogido,kg,3082
Robledo de Chavela,https://www.wikidata.org/wiki/Q734136,2015,habitantes,número,3955
Robledo de Chavela,https://www.wikidata.org/wiki/Q734136,2015,contenedores,unidades,33
Robledo de Chavela,https://www.wikidata.org/wiki/Q734136,2015,vidrio recogido,kg,69141
Robregordo,https://www.wikidata.org/wiki/Q1772196,2015,habitantes,número,48
Robregordo,https://www.wikidata.org/wiki/Q1772196,2015,contenedores,unidades,4
Robregordo,https://www.wikidata.org/wiki/Q1772196,2015,vidrio recogido,kg,1933
Las Rozas de Madrid,https://www.wikidata.org/wiki/Q592747,2015,habitantes,número,93520
Las Rozas de Madrid,https://www.wikidata.org/wiki/Q592747,2015,contenedores,unidades,334
Las Rozas de Madrid,https://www.wikidata.org/wiki/Q592747,2015,vidrio recogido,kg,1161120
Rozas de Puerto Real,https://www.wikidata.org/wiki/Q770499,2015,habitantes,número,523
Rozas de Puerto Real,https://www.wikidata.org/wiki/Q770499,2015,contenedores,unidades,4
Rozas de Puerto Real,https://www.wikidata.org/wiki/Q770499,2015,vidrio recogido,kg,4847
San Agustín del Guadalix,https://www.wikidata.org/wiki/Q985045,2015,habitantes,número,12982
San Agustín del Guadalix,https://www.wikidata.org/wiki/Q985045,2015,contenedores,unidades,65
San Agustín del Guadalix,https://www.wikidata.org/wiki/Q985045,2015,vidrio recogido,kg,142756
San Fernando de Henares,https://www.wikidata.org/wiki/Q842211,2015,habitantes,número,40188
San Fernando de Henares,https://www.wikidata.org/wiki/Q842211,2015,contenedores,unidades,122
San Fernando de Henares,https://www.wikidata.org/wiki/Q842211,2015,vidrio recogido,kg,438689
San Lorenzo de El Escorial,https://www.wikidata.org/wiki/Q371748,2015,habitantes,número,18191
San Lorenzo de El Escorial,https://www.wikidata.org/wiki/Q371748,2015,contenedores,unidades,85
San Lorenzo de El Escorial,https://www.wikidata.org/wiki/Q371748,2015,vidrio recogido,kg,228794
San Martín de la Vega,https://www.wikidata.org/wiki/Q959612,2015,habitantes,número,18835
San Martín de la Vega,https://www.wikidata.org/wiki/Q959612,2015,contenedores,unidades,59
San Martín de la Vega,https://www.wikidata.org/wiki/Q959612,2015,vidrio recogido,kg,135267
San Martín de Valdeiglesias,https://www.wikidata.org/wiki/Q1751908,2015,habitantes,número,8463
San Martín de Valdeiglesias,https://www.wikidata.org/wiki/Q1751908,2015,contenedores,unidades,65
San Martín de Valdeiglesias,https://www.wikidata.org/wiki/Q1751908,2015,vidrio recogido,kg,64208
San Sebastián de los Reyes,https://www.wikidata.org/wiki/Q484717,2015,habitantes,número,84944
San Sebastián de los Reyes,https://www.wikidata.org/wiki/Q484717,2015,contenedores,unidades,256
San Sebastián de los Reyes,https://www.wikidata.org/wiki/Q484717,2015,vidrio recogido,kg,840958
Santa María de la Alameda,https://www.wikidata.org/wiki/Q1769405,2015,habitantes,número,1199
Santa María de la Alameda,https://www.wikidata.org/wiki/Q1769405,2015,contenedores,unidades,16
Santa María de la Alameda,https://www.wikidata.org/wiki/Q1769405,2015,vidrio recogido,kg,19856
Santorcaz,https://www.wikidata.org/wiki/Q1765587,2015,habitantes,número,849
Santorcaz,https://www.wikidata.org/wiki/Q1765587,2015,contenedores,unidades,11
Santorcaz,https://www.wikidata.org/wiki/Q1765587,2015,vidrio recogido,kg,15956
Los Santos de la Humosa,https://www.wikidata.org/wiki/Q1648733,2015,habitantes,número,2389
Los Santos de la Humosa,https://www.wikidata.org/wiki/Q1648733,2015,contenedores,unidades,23
Los Santos de la Humosa,https://www.wikidata.org/wiki/Q1648733,2015,vidrio recogido,kg,23188
La Serna del Monte,https://www.wikidata.org/wiki/Q584772,2015,habitantes,número,86
La Serna del Monte,https://www.wikidata.org/wiki/Q584772,2015,contenedores,unidades,3
La Serna del Monte,https://www.wikidata.org/wiki/Q584772,2015,vidrio recogido,kg,3817
Serranillos del Valle,https://www.wikidata.org/wiki/Q1772168,2015,habitantes,número,3994
Serranillos del Valle,https://www.wikidata.org/wiki/Q1772168,2015,contenedores,unidades,36
Serranillos del Valle,https://www.wikidata.org/wiki/Q1772168,2015,vidrio recogido,kg,42465
Sevilla la Nueva,https://www.wikidata.org/wiki/Q1641045,2015,habitantes,número,8902
Sevilla la Nueva,https://www.wikidata.org/wiki/Q1641045,2015,contenedores,unidades,67
Sevilla la Nueva,https://www.wikidata.org/wiki/Q1641045,2015,vidrio recogido,kg,131781
Somosierra,https://www.wikidata.org/wiki/Q1016225,2015,habitantes,número,73
Somosierra,https://www.wikidata.org/wiki/Q1016225,2015,contenedores,unidades,4
Somosierra,https://www.wikidata.org/wiki/Q1016225,2015,vidrio recogido,kg,3411
Soto del Real,https://www.wikidata.org/wiki/Q53697,2015,habitantes,número,8456
Soto del Real,https://www.wikidata.org/wiki/Q53697,2015,contenedores,unidades,75
Soto del Real,https://www.wikidata.org/wiki/Q53697,2015,vidrio recogido,kg,150163
Talamanca de Jarama,https://www.wikidata.org/wiki/Q1641021,2015,habitantes,número,3371
Talamanca de Jarama,https://www.wikidata.org/wiki/Q1641021,2015,contenedores,unidades,16
Talamanca de Jarama,https://www.wikidata.org/wiki/Q1641021,2015,vidrio recogido,kg,38731
Tielmes,https://www.wikidata.org/wiki/Q1766203,2015,habitantes,número,2585
Tielmes,https://www.wikidata.org/wiki/Q1766203,2015,contenedores,unidades,19
Tielmes,https://www.wikidata.org/wiki/Q1766203,2015,vidrio recogido,kg,24990
Titulcia,https://www.wikidata.org/wiki/Q1647106,2015,habitantes,número,1234
Titulcia,https://www.wikidata.org/wiki/Q1647106,2015,contenedores,unidades,9
Titulcia,https://www.wikidata.org/wiki/Q1647106,2015,vidrio recogido,kg,14140
Torrejón de Ardoz,https://www.wikidata.org/wiki/Q489839,2015,habitantes,número,126934
Torrejón de Ardoz,https://www.wikidata.org/wiki/Q489839,2015,contenedores,unidades,416
Torrejón de Ardoz,https://www.wikidata.org/wiki/Q489839,2015,vidrio recogido,kg,1403135
Torrejón de la Calzada,https://www.wikidata.org/wiki/Q960213,2015,habitantes,número,7901
Torrejón de la Calzada,https://www.wikidata.org/wiki/Q960213,2015,contenedores,unidades,33
Torrejón de la Calzada,https://www.wikidata.org/wiki/Q960213,2015,vidrio recogido,kg,66739
Torrejón de Velasco,https://www.wikidata.org/wiki/Q919911,2015,habitantes,número,4224
Torrejón de Velasco,https://www.wikidata.org/wiki/Q919911,2015,contenedores,unidades,34
Torrejón de Velasco,https://www.wikidata.org/wiki/Q919911,2015,vidrio recogido,kg,38176
Torrelaguna,https://www.wikidata.org/wiki/Q1641236,2015,habitantes,número,4788
Torrelaguna,https://www.wikidata.org/wiki/Q1641236,2015,contenedores,unidades,18
Torrelaguna,https://www.wikidata.org/wiki/Q1641236,2015,vidrio recogido,kg,35135
Torrelodones,https://www.wikidata.org/wiki/Q542958,2015,habitantes,número,23117
Torrelodones,https://www.wikidata.org/wiki/Q542958,2015,contenedores,unidades,120
Torrelodones,https://www.wikidata.org/wiki/Q542958,2015,vidrio recogido,kg,313628
Torremocha de Jarama,https://www.wikidata.org/wiki/Q1765576,2015,habitantes,número,948
Torremocha de Jarama,https://www.wikidata.org/wiki/Q1765576,2015,contenedores,unidades,10
Torremocha de Jarama,https://www.wikidata.org/wiki/Q1765576,2015,vidrio recogido,kg,14472
Torres de la Alameda,https://www.wikidata.org/wiki/Q1751912,2015,habitantes,número,7877
Torres de la Alameda,https://www.wikidata.org/wiki/Q1751912,2015,contenedores,unidades,45
Torres de la Alameda,https://www.wikidata.org/wiki/Q1751912,2015,vidrio recogido,kg,69712
Tres Cantos,https://www.wikidata.org/wiki/Q910410,2015,habitantes,número,43309
Tres Cantos,https://www.wikidata.org/wiki/Q910410,2015,contenedores,unidades,166
Tres Cantos,https://www.wikidata.org/wiki/Q910410,2015,vidrio recogido,kg,650718
Valdaracete,https://www.wikidata.org/wiki/Q1647098,2015,habitantes,número,639
Valdaracete,https://www.wikidata.org/wiki/Q1647098,2015,contenedores,unidades,7
Valdaracete,https://www.wikidata.org/wiki/Q1647098,2015,vidrio recogido,kg,1750
Valdeavero,https://www.wikidata.org/wiki/Q1647110,2015,habitantes,número,1451
Valdeavero,https://www.wikidata.org/wiki/Q1647110,2015,contenedores,unidades,19
Valdeavero,https://www.wikidata.org/wiki/Q1647110,2015,vidrio recogido,kg,9866
Valdelaguna,https://www.wikidata.org/wiki/Q1647838,2015,habitantes,número,837
Valdelaguna,https://www.wikidata.org/wiki/Q1647838,2015,contenedores,unidades,9
Valdelaguna,https://www.wikidata.org/wiki/Q1647838,2015,vidrio recogido,kg,10070
Valdemanco,https://www.wikidata.org/wiki/Q1915163,2015,habitantes,número,922
Valdemanco,https://www.wikidata.org/wiki/Q1915163,2015,contenedores,unidades,11
Valdemanco,https://www.wikidata.org/wiki/Q1915163,2015,vidrio recogido,kg,19867
Valdemaqueda,https://www.wikidata.org/wiki/Q785005,2015,habitantes,número,786
Valdemaqueda,https://www.wikidata.org/wiki/Q785005,2015,contenedores,unidades,14
Valdemaqueda,https://www.wikidata.org/wiki/Q785005,2015,vidrio recogido,kg,13969
Valdemorillo,https://www.wikidata.org/wiki/Q10783,2015,habitantes,número,12173
Valdemorillo,https://www.wikidata.org/wiki/Q10783,2015,contenedores,unidades,75
Valdemorillo,https://www.wikidata.org/wiki/Q10783,2015,vidrio recogido,kg,185985
Valdemoro,https://www.wikidata.org/wiki/Q840373,2015,habitantes,número,72854
Valdemoro,https://www.wikidata.org/wiki/Q840373,2015,contenedores,unidades,221
Valdemoro,https://www.wikidata.org/wiki/Q840373,2015,vidrio recogido,kg,581352
Valdeolmos-Alalpardo,https://www.wikidata.org/wiki/Q771347,2015,habitantes,número,3785
Valdeolmos-Alalpardo,https://www.wikidata.org/wiki/Q771347,2015,contenedores,unidades,26
Valdeolmos-Alalpardo,https://www.wikidata.org/wiki/Q771347,2015,vidrio recogido,kg,55476
Valdepiélagos,https://www.wikidata.org/wiki/Q1980542,2015,habitantes,número,566
Valdepiélagos,https://www.wikidata.org/wiki/Q1980542,2015,contenedores,unidades,5
Valdepiélagos,https://www.wikidata.org/wiki/Q1980542,2015,vidrio recogido,kg,7014
Valdetorres de Jarama,https://www.wikidata.org/wiki/Q969446,2015,habitantes,número,4234
Valdetorres de Jarama,https://www.wikidata.org/wiki/Q969446,2015,contenedores,unidades,20
Valdetorres de Jarama,https://www.wikidata.org/wiki/Q969446,2015,vidrio recogido,kg,40462
Valdilecha,https://www.wikidata.org/wiki/Q524941,2015,habitantes,número,2838
Valdilecha,https://www.wikidata.org/wiki/Q524941,2015,contenedores,unidades,11
Valdilecha,https://www.wikidata.org/wiki/Q524941,2015,vidrio recogido,kg,29270
Valverde de Alcalá,https://www.wikidata.org/wiki/Q2003388,2015,habitantes,número,441
Valverde de Alcalá,https://www.wikidata.org/wiki/Q2003388,2015,contenedores,unidades,8
Valverde de Alcalá,https://www.wikidata.org/wiki/Q2003388,2015,vidrio recogido,kg,10104
Velilla de San Antonio,https://www.wikidata.org/wiki/Q1999742,2015,habitantes,número,12382
Velilla de San Antonio,https://www.wikidata.org/wiki/Q1999742,2015,contenedores,unidades,49
Velilla de San Antonio,https://www.wikidata.org/wiki/Q1999742,2015,vidrio recogido,kg,112734
El Vellón,https://www.wikidata.org/wiki/Q1647849,2015,habitantes,número,1803
El Vellón,https://www.wikidata.org/wiki/Q1647849,2015,contenedores,unidades,4
El Vellón,https://www.wikidata.org/wiki/Q1647849,2015,vidrio recogido,kg,16069
Venturada,https://www.wikidata.org/wiki/Q1647121,2015,habitantes,número,1991
Venturada,https://www.wikidata.org/wiki/Q1647121,2015,contenedores,unidades,15
Venturada,https://www.wikidata.org/wiki/Q1647121,2015,vidrio recogido,kg,31168
Villa del Prado,https://www.wikidata.org/wiki/Q320398,2015,habitantes,número,6414
Villa del Prado,https://www.wikidata.org/wiki/Q320398,2015,contenedores,unidades,35
Villa del Prado,https://www.wikidata.org/wiki/Q320398,2015,vidrio recogido,kg,45260
Villaconejos,https://www.wikidata.org/wiki/Q966101,2015,habitantes,número,3405
Villaconejos,https://www.wikidata.org/wiki/Q966101,2015,contenedores,unidades,22
Villaconejos,https://www.wikidata.org/wiki/Q966101,2015,vidrio recogido,kg,42995
Villalbilla,https://www.wikidata.org/wiki/Q1646224,2015,habitantes,número,12351
Villalbilla,https://www.wikidata.org/wiki/Q1646224,2015,contenedores,unidades,86
Villalbilla,https://www.wikidata.org/wiki/Q1646224,2015,vidrio recogido,kg,118376
Villamanrique de Tajo,https://www.wikidata.org/wiki/Q1751921,2015,habitantes,número,720
Villamanrique de Tajo,https://www.wikidata.org/wiki/Q1751921,2015,contenedores,unidades,8
Villamanrique de Tajo,https://www.wikidata.org/wiki/Q1751921,2015,vidrio recogido,kg,9280
Villamanta,https://www.wikidata.org/wiki/Q1915133,2015,habitantes,número,2525
Villamanta,https://www.wikidata.org/wiki/Q1915133,2015,contenedores,unidades,13
Villamanta,https://www.wikidata.org/wiki/Q1915133,2015,vidrio recogido,kg,27280
Villamantilla,https://www.wikidata.org/wiki/Q1915124,2015,habitantes,número,1292
Villamantilla,https://www.wikidata.org/wiki/Q1915124,2015,contenedores,unidades,8
Villamantilla,https://www.wikidata.org/wiki/Q1915124,2015,vidrio recogido,kg,18992
Villanueva de la Cañada,https://www.wikidata.org/wiki/Q973325,2015,habitantes,número,19250
Villanueva de la Cañada,https://www.wikidata.org/wiki/Q973325,2015,contenedores,unidades,74
Villanueva de la Cañada,https://www.wikidata.org/wiki/Q973325,2015,vidrio recogido,kg,203982
Villanueva de Perales,https://www.wikidata.org/wiki/Q1999682,2015,habitantes,número,1441
Villanueva de Perales,https://www.wikidata.org/wiki/Q1999682,2015,contenedores,unidades,14
Villanueva de Perales,https://www.wikidata.org/wiki/Q1999682,2015,vidrio recogido,kg,22822
Villanueva del Pardillo,https://www.wikidata.org/wiki/Q1751916,2015,habitantes,número,16797
Villanueva del Pardillo,https://www.wikidata.org/wiki/Q1751916,2015,contenedores,unidades,65
Villanueva del Pardillo,https://www.wikidata.org/wiki/Q1751916,2015,vidrio recogido,kg,134919
Villar del Olmo,https://www.wikidata.org/wiki/Q113080,2015,habitantes,número,2058
Villar del Olmo,https://www.wikidata.org/wiki/Q113080,2015,contenedores,unidades,11
Villar del Olmo,https://www.wikidata.org/wiki/Q113080,2015,vidrio recogido,kg,21576
Villarejo de Salvanés,https://www.wikidata.org/wiki/Q1641598,2015,habitantes,número,7288
Villarejo de Salvanés,https://www.wikidata.org/wiki/Q1641598,2015,contenedores,unidades,32
Villarejo de Salvanés,https://www.wikidata.org/wiki/Q1641598,2015,vidrio recogido,kg,87940
Villaviciosa de Odón,https://www.wikidata.org/wiki/Q1631897,2015,habitantes,número,27075
Villaviciosa de Odón,https://www.wikidata.org/wiki/Q1631897,2015,contenedores,unidades,159
Villaviciosa de Odón,https://www.wikidata.org/wiki/Q1631897,2015,vidrio recogido,kg,292770
Villavieja del Lozoya,https://www.wikidata.org/wiki/Q1978459,2015,habitantes,número,280
Villavieja del Lozoya,https://www.wikidata.org/wiki/Q1978459,2015,contenedores,unidades,7
Villavieja del Lozoya,https://www.wikidata.org/wiki/Q1978459,2015,vidrio recogido,kg,6968
Zarzalejo,https://www.wikidata.org/wiki/Q132247,2015,habitantes,número,1546
Zarzalejo,https://www.wikidata.org/wiki/Q132247,2015,contenedores,unidades,11
Zarzalejo,https://www.wikidata.org/wiki/Q132247,2015,vidrio recogido,kg,27113
Recogidas complementarias de residuos de envases de vidrio fuera del ámbito municipal,,2015,vidrio recogido,kg,193090
La Acebeda,https://www.wikidata.org/wiki/Q1621071,2016,habitantes,número,66
La Acebeda,https://www.wikidata.org/wiki/Q1621071,2016,contenedores,unidades,5
La Acebeda,https://www.wikidata.org/wiki/Q1621071,2016,vidrio recogido,kg,3923
Ajalvir,https://www.wikidata.org/wiki/Q855674,2016,habitantes,número,4440
Ajalvir,https://www.wikidata.org/wiki/Q855674,2016,contenedores,unidades,31
Ajalvir,https://www.wikidata.org/wiki/Q855674,2016,vidrio recogido,kg,60101
Alameda del Valle,https://www.wikidata.org/wiki/Q1648402,2016,habitantes,número,208
Alameda del Valle,https://www.wikidata.org/wiki/Q1648402,2016,contenedores,unidades,8
Alameda del Valle,https://www.wikidata.org/wiki/Q1648402,2016,vidrio recogido,kg,10080
El Álamo,https://www.wikidata.org/wiki/Q1984836,2016,habitantes,número,9017
El Álamo,https://www.wikidata.org/wiki/Q1984836,2016,contenedores,unidades,44
El Álamo,https://www.wikidata.org/wiki/Q1984836,2016,vidrio recogido,kg,62997
Alcalá de Henares,https://www.wikidata.org/wiki/Q46940,2016,habitantes,número,195907
Alcalá de Henares,https://www.wikidata.org/wiki/Q46940,2016,contenedores,unidades,747
Alcalá de Henares,https://www.wikidata.org/wiki/Q46940,2016,vidrio recogido,kg,2129933
Alcobendas,https://www.wikidata.org/wiki/Q487679,2016,habitantes,número,113340
Alcobendas,https://www.wikidata.org/wiki/Q487679,2016,contenedores,unidades,255
Alcobendas,https://www.wikidata.org/wiki/Q487679,2016,vidrio recogido,kg,1304387
Alcorcón,https://www.wikidata.org/wiki/Q10372,2016,habitantes,número,167354
Alcorcón,https://www.wikidata.org/wiki/Q10372,2016,contenedores,unidades,492
Alcorcón,https://www.wikidata.org/wiki/Q10372,2016,vidrio recogido,kg,1894030
Aldea del Fresno,https://www.wikidata.org/wiki/Q607467,2016,habitantes,número,2584
Aldea del Fresno,https://www.wikidata.org/wiki/Q607467,2016,contenedores,unidades,18
Aldea del Fresno,https://www.wikidata.org/wiki/Q607467,2016,vidrio recogido,kg,22626
Algete,https://www.wikidata.org/wiki/Q472604,2016,habitantes,número,20311
Algete,https://www.wikidata.org/wiki/Q472604,2016,contenedores,unidades,83
Algete,https://www.wikidata.org/wiki/Q472604,2016,vidrio recogido,kg,239492
Alpedrete,https://www.wikidata.org/wiki/Q947926,2016,habitantes,número,14417
Alpedrete,https://www.wikidata.org/wiki/Q947926,2016,contenedores,unidades,81
Alpedrete,https://www.wikidata.org/wiki/Q947926,2016,vidrio recogido,kg,167910
Ambite,https://www.wikidata.org/wiki/Q457605,2016,habitantes,número,595
Ambite,https://www.wikidata.org/wiki/Q457605,2016,contenedores,unidades,6
Ambite,https://www.wikidata.org/wiki/Q457605,2016,vidrio recogido,kg,8229
Anchuelo,https://www.wikidata.org/wiki/Q1647116,2016,habitantes,número,1215
Anchuelo,https://www.wikidata.org/wiki/Q1647116,2016,contenedores,unidades,11
Anchuelo,https://www.wikidata.org/wiki/Q1647116,2016,vidrio recogido,kg,14555
Aranjuez,https://www.wikidata.org/wiki/Q486792,2016,habitantes,número,57932
Aranjuez,https://www.wikidata.org/wiki/Q486792,2016,contenedores,unidades,262
Aranjuez,https://www.wikidata.org/wiki/Q486792,2016,vidrio recogido,kg,609862
Arganda del Rey,https://www.wikidata.org/wiki/Q497692,2016,habitantes,número,54256
Arganda del Rey,https://www.wikidata.org/wiki/Q497692,2016,contenedores,unidades,216
Arganda del Rey,https://www.wikidata.org/wiki/Q497692,2016,vidrio recogido,kg,369326
Arroyomolinos,https://www.wikidata.org/wiki/Q1778172,2016,habitantes,número,28177
Arroyomolinos,https://www.wikidata.org/wiki/Q1778172,2016,contenedores,unidades,164
Arroyomolinos,https://www.wikidata.org/wiki/Q1778172,2016,vidrio recogido,kg,191503
El Atazar,https://www.wikidata.org/wiki/Q1772153,2016,habitantes,número,95
El Atazar,https://www.wikidata.org/wiki/Q1772153,2016,contenedores,unidades,2
El Atazar,https://www.wikidata.org/wiki/Q1772153,2016,vidrio recogido,kg,0
Batres,https://www.wikidata.org/wiki/Q1647095,2016,habitantes,número,1582
Batres,https://www.wikidata.org/wiki/Q1647095,2016,contenedores,unidades,19
Batres,https://www.wikidata.org/wiki/Q1647095,2016,vidrio recogido,kg,18784
Becerril de la Sierra,https://www.wikidata.org/wiki/Q655675,2016,habitantes,número,5439
Becerril de la Sierra,https://www.wikidata.org/wiki/Q655675,2016,contenedores,unidades,46
Becerril de la Sierra,https://www.wikidata.org/wiki/Q655675,2016,vidrio recogido,kg,90097
