centro_codigo;centro_nombre;centro_tipo_codigo;centro_tipo_desc_abreviada;centro_tipo_descripcion;centro_titularidad;dat_codigo;dat_nombre;centro_direccion_coor_x;centro_direccion_coor_y;actividad_extraexcolar_codigo;actividad_extraexcolar_descrip
28046091;ATENEA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;468795;4479791;163;ESCUELA DEPORTIVA: ATLETISMO
28046091;ATENEA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;468795;4479791;173;ESCUELA DEPORTIVA: FUTBOL SALA
28046091;ATENEA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;468795;4479791;182;ESCUELA DEPORTIVA: TAEKWONDO
28046111;ALPEDRETE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;414076;4500861;184;ESCUELA DEPORTIVA: VOLEIBOL
28046111;ALPEDRETE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;414076;4500861;170;ESCUELA DEPORTIVA: ESGRIMA
28046111;ALPEDRETE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;414076;4500861;166;ESCUELA DEPORTIVA: BADMINTON
28046111;ALPEDRETE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;414076;4500861;030;PROGRAMA REFUERZA
28046111;ALPEDRETE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;414076;4500861;165;ESCUELA DEPORTIVA: BALONCESTO
28046111;ALPEDRETE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;414076;4500861;169;ESCUELA DEPORTIVA: CICLISMO
28046111;ALPEDRETE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;414076;4500861;182;ESCUELA DEPORTIVA: TAEKWONDO
28046182;SANTA MARIA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;4;Madrid-Oeste;415648;4499128;150;PROGRAMA 4ºESO+EMPRESA
28046251;FRANCISCO AYALA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;423775;4497627;150;PROGRAMA 4ºESO+EMPRESA
28046251;FRANCISCO AYALA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;423775;4497627;030;PROGRAMA REFUERZA
28046261;IGNACIO ALDECOA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;444148;4464074;189;ESCUELA DEPORTIVA: TENIS DE MESA
28046261;IGNACIO ALDECOA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;444148;4464074;030;PROGRAMA REFUERZA
28046261;IGNACIO ALDECOA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;444148;4464074;150;PROGRAMA 4ºESO+EMPRESA
28046261;IGNACIO ALDECOA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;444148;4464074;173;ESCUELA DEPORTIVA: FUTBOL SALA
28046261;IGNACIO ALDECOA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;444148;4464074;161;ESCUELA DEPORTIVA: AJEDREZ
28046261;IGNACIO ALDECOA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;444148;4464074;165;ESCUELA DEPORTIVA: BALONCESTO
28046273;MAESTRO JUAN MARIA LEONET;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;389134;4458839;184;ESCUELA DEPORTIVA: VOLEIBOL
28046273;MAESTRO JUAN MARIA LEONET;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;389134;4458839;030;PROGRAMA REFUERZA
28046273;MAESTRO JUAN MARIA LEONET;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;389134;4458839;150;PROGRAMA 4ºESO+EMPRESA
28046273;MAESTRO JUAN MARIA LEONET;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;389134;4458839;166;ESCUELA DEPORTIVA: BADMINTON
28046285;SECCION DEL IES CARPE DIEM EN COLMENAR OREJA;047;SIES;SECCIÓN DE INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;466500;4440522;150;PROGRAMA 4ºESO+EMPRESA
28046297;SECCION DEL IES ANSELMO LORENZO EN MORATA TAJUÑA;047;SIES;SECCIÓN DE INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;462330;4453313;173;ESCUELA DEPORTIVA: FUTBOL SALA
28046297;SECCION DEL IES ANSELMO LORENZO EN MORATA TAJUÑA;047;SIES;SECCIÓN DE INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;462330;4453313;166;ESCUELA DEPORTIVA: BADMINTON
28046297;SECCION DEL IES ANSELMO LORENZO EN MORATA TAJUÑA;047;SIES;SECCIÓN DE INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;462330;4453313;150;PROGRAMA 4ºESO+EMPRESA
28046303;LAS ENCINAS;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;415709;4478773;030;PROGRAMA REFUERZA
28046315;GRIÑON;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;428019;4451937;150;PROGRAMA 4ºESO+EMPRESA
28046315;GRIÑON;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;428019;4451937;030;PROGRAMA REFUERZA
28046339;SAN AGUSTIN DE GUADALIX;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;1;Madrid-Norte;447673;4503321;150;PROGRAMA 4ºESO+EMPRESA
28046339;SAN AGUSTIN DE GUADALIX;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;1;Madrid-Norte;447673;4503321;030;PROGRAMA REFUERZA
28046352;CAÑADA REAL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;414672;4493001;188;ESCUELA DEPORTIVA: RUGBY
28046352;CAÑADA REAL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;414672;4493001;170;ESCUELA DEPORTIVA: ESGRIMA
28046352;CAÑADA REAL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;414672;4493001;166;ESCUELA DEPORTIVA: BADMINTON
28046352;CAÑADA REAL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;414672;4493001;173;ESCUELA DEPORTIVA: FUTBOL SALA
28046352;CAÑADA REAL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;414672;4493001;174;ESCUELA DEPORTIVA: GIMNASIA
28046352;CAÑADA REAL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;414672;4493001;165;ESCUELA DEPORTIVA: BALONCESTO
28046352;CAÑADA REAL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;414672;4493001;030;PROGRAMA REFUERZA
28046352;CAÑADA REAL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;414672;4493001;150;PROGRAMA 4ºESO+EMPRESA
28046364;EL ESCORIAL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;404844;4492574;189;ESCUELA DEPORTIVA: TENIS DE MESA
28046364;EL ESCORIAL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;404844;4492574;150;PROGRAMA 4ºESO+EMPRESA
28046364;EL ESCORIAL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;404844;4492574;030;PROGRAMA REFUERZA
28046364;EL ESCORIAL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;404844;4492574;166;ESCUELA DEPORTIVA: BADMINTON
28046364;EL ESCORIAL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;404844;4492574;179;ESCUELA DEPORTIVA: PATINAJE
28046510;MONCAYO;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;2;Madrid-Sur;431993;4460006;150;PROGRAMA 4ºESO+EMPRESA
28046522;EUROPA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;455017;4467449;150;PROGRAMA 4ºESO+EMPRESA
28046522;EUROPA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;455017;4467449;030;PROGRAMA REFUERZA
28046558;GREGORIO PECES-BARBA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;414244;4490055;184;ESCUELA DEPORTIVA: VOLEIBOL
28046558;GREGORIO PECES-BARBA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;414244;4490055;168;ESCUELA DEPORTIVA: BALONMANO
28046558;GREGORIO PECES-BARBA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;414244;4490055;030;PROGRAMA REFUERZA
28046558;GREGORIO PECES-BARBA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;414244;4490055;150;PROGRAMA 4ºESO+EMPRESA
28046558;GREGORIO PECES-BARBA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;414244;4490055;166;ESCUELA DEPORTIVA: BADMINTON
28046558;GREGORIO PECES-BARBA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;414244;4490055;169;ESCUELA DEPORTIVA: CICLISMO
28046901;LAS ROSAS;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;448523;4475776;150;PROGRAMA 4ºESO+EMPRESA
28047368;LOS ABETOS;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;1;Madrid-Norte;425998;4508640;150;PROGRAMA 4ºESO+EMPRESA
28047411;PRINCIPE FELIPE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;440443;4481344;030;PROGRAMA REFUERZA
28048476;FEDERICO GARCIA LORCA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;423904;4489337;150;PROGRAMA 4ºESO+EMPRESA
28048476;FEDERICO GARCIA LORCA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;423904;4489337;030;PROGRAMA REFUERZA
28048877;VIRGEN DE LA VEGA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;2;Madrid-Sur;432417;4459007;150;PROGRAMA 4ºESO+EMPRESA
28048932;NORFOLK;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;1;Madrid-Norte;457891;4490567;150;PROGRAMA 4ºESO+EMPRESA
28049377;MARIA MOLINER;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;447510;4474813;031;PROGRAMA ACOMPAÑAMIENTO Y APOYO ESCOLAR  EDUCACIÓN PRIMARIA
28049389;MAESTRA TRINIDAD GARCIA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;431882;4460216;031;PROGRAMA ACOMPAÑAMIENTO Y APOYO ESCOLAR  EDUCACIÓN PRIMARIA
28050343;JAIME VERA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;440398;4478230;031;PROGRAMA ACOMPAÑAMIENTO Y APOYO ESCOLAR  EDUCACIÓN PRIMARIA
28050380;ESPARTALES;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;3;Madrid-Este;468502;4484305;031;PROGRAMA ACOMPAÑAMIENTO Y APOYO ESCOLAR  EDUCACIÓN PRIMARIA
28050434;CLARA CAMPOAMOR;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;3;Madrid-Este;450414;4450713;031;PROGRAMA ACOMPAÑAMIENTO Y APOYO ESCOLAR  EDUCACIÓN PRIMARIA
28050525;GABRIELA MISTRAL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;422105;4457468;150;PROGRAMA 4ºESO+EMPRESA
28050537;ALFONSO MORENO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;414990;4474113;184;ESCUELA DEPORTIVA: VOLEIBOL
28050537;ALFONSO MORENO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;414990;4474113;166;ESCUELA DEPORTIVA: BADMINTON
28050537;ALFONSO MORENO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;414990;4474113;162;ESCUELA DEPORTIVA: ACTIVIDADES MEDIO NATURAL
28050537;ALFONSO MORENO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;414990;4474113;030;PROGRAMA REFUERZA
28050549;GABRIEL CISNEROS;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;421615;4463229;150;PROGRAMA 4ºESO+EMPRESA
28050549;GABRIEL CISNEROS;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;421615;4463229;030;PROGRAMA REFUERZA
28050550;SEVILLA LA NUEVA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;412436;4466716;184;ESCUELA DEPORTIVA: VOLEIBOL
28050550;SEVILLA LA NUEVA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;412436;4466716;165;ESCUELA DEPORTIVA: BALONCESTO
28050550;SEVILLA LA NUEVA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;412436;4466716;150;PROGRAMA 4ºESO+EMPRESA
28050550;SEVILLA LA NUEVA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;412436;4466716;030;PROGRAMA REFUERZA
28050562;SAPERE AUDE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;418455;4482689;184;ESCUELA DEPORTIVA: VOLEIBOL
28050562;SAPERE AUDE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;418455;4482689;173;ESCUELA DEPORTIVA: FUTBOL SALA
28050562;SAPERE AUDE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;418455;4482689;169;ESCUELA DEPORTIVA: CICLISMO
28050562;SAPERE AUDE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;418455;4482689;030;PROGRAMA REFUERZA
28050562;SAPERE AUDE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;418455;4482689;150;PROGRAMA 4ºESO+EMPRESA
28050720;MIGUEL DE CERVANTES;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;425373;4462407;150;PROGRAMA 4ºESO+EMPRESA
28050720;MIGUEL DE CERVANTES;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;425373;4462407;030;PROGRAMA REFUERZA
28050732;PROFESOR JULIO PEREZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;456338;4464745;189;ESCUELA DEPORTIVA: TENIS DE MESA
28050732;PROFESOR JULIO PEREZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;456338;4464745;150;PROGRAMA 4ºESO+EMPRESA
28050732;PROFESOR JULIO PEREZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;456338;4464745;030;PROGRAMA REFUERZA
28050732;PROFESOR JULIO PEREZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;456338;4464745;173;ESCUELA DEPORTIVA: FUTBOL SALA
28050732;PROFESOR JULIO PEREZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;456338;4464745;184;ESCUELA DEPORTIVA: VOLEIBOL
28057076;EL ENCINAR;070;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;4;Madrid-Oeste;421516;4491417;150;PROGRAMA 4ºESO+EMPRESA
28057076;EL ENCINAR;070;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;4;Madrid-Oeste;421516;4491417;030;PROGRAMA REFUERZA
28057088;MARIA MOLINER;070;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;4;Madrid-Oeste;415203;4477059;150;PROGRAMA 4ºESO+EMPRESA
28057180;LAS AMERICAS;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;435163;4454205;190;ESCUELA DEPORTIVA: TRIATLON
28057180;LAS AMERICAS;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;435163;4454205;173;ESCUELA DEPORTIVA: FUTBOL SALA
28057180;LAS AMERICAS;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;435163;4454205;030;PROGRAMA REFUERZA
28057180;LAS AMERICAS;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;435163;4454205;165;ESCUELA DEPORTIVA: BALONCESTO
28057180;LAS AMERICAS;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;435163;4454205;180;ESCUELA DEPORTIVA: SALVAMENTO Y SOCORRISMO
28057180;LAS AMERICAS;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;435163;4454205;189;ESCUELA DEPORTIVA: TENIS DE MESA
28057180;LAS AMERICAS;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;435163;4454205;184;ESCUELA DEPORTIVA: VOLEIBOL
28057180;LAS AMERICAS;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;435163;4454205;186;ESCUELA DEPORTIVA: LUCHA
28057209;ANA MARIA MATUTE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;458897;4469090;184;ESCUELA DEPORTIVA: VOLEIBOL
28057209;ANA MARIA MATUTE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;458897;4469090;165;ESCUELA DEPORTIVA: BALONCESTO
28057209;ANA MARIA MATUTE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;458897;4469090;161;ESCUELA DEPORTIVA: AJEDREZ
28057209;ANA MARIA MATUTE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;458897;4469090;150;PROGRAMA 4ºESO+EMPRESA
28057209;ANA MARIA MATUTE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;458897;4469090;179;ESCUELA DEPORTIVA: PATINAJE
28057210;GASPAR SANZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;472717;4488433;150;PROGRAMA 4ºESO+EMPRESA
28057222;ADOLFO SUAREZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;455441;4483703;150;PROGRAMA 4ºESO+EMPRESA
28057222;ADOLFO SUAREZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;455441;4483703;030;PROGRAMA REFUERZA
28057271;RENACIMIENTO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;437410;4471756;184;ESCUELA DEPORTIVA: VOLEIBOL
28057271;RENACIMIENTO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;437410;4471756;173;ESCUELA DEPORTIVA: FUTBOL SALA
28057271;RENACIMIENTO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;437410;4471756;030;PROGRAMA REFUERZA
28057271;RENACIMIENTO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;437410;4471756;150;PROGRAMA 4ºESO+EMPRESA
28057271;RENACIMIENTO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;437410;4471756;165;ESCUELA DEPORTIVA: BALONCESTO
28057362;SIGLO XXI;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;4;Madrid-Oeste;426540;4482503;031;PROGRAMA ACOMPAÑAMIENTO Y APOYO ESCOLAR  EDUCACIÓN PRIMARIA
28057751;SIERRA DE GUADARRAMA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;1;Madrid-Norte;434156;4511819;030;PROGRAMA REFUERZA
28057881;VILLA DE NAVALCARNERO;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;2;Madrid-Sur;414362;4459904;150;PROGRAMA 4ºESO+EMPRESA
28058135;TRES OLIVOS;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;441658;4483377;150;PROGRAMA 4ºESO+EMPRESA
28058548;SAN MIGUEL;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;1;Madrid-Norte;449342;4510902;031;PROGRAMA ACOMPAÑAMIENTO Y APOYO ESCOLAR  EDUCACIÓN PRIMARIA
28058603;NUMANCIA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;444464;4472602;184;ESCUELA DEPORTIVA: VOLEIBOL
28058603;NUMANCIA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;444464;4472602;030;PROGRAMA REFUERZA
28058603;NUMANCIA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;444464;4472602;150;PROGRAMA 4ºESO+EMPRESA
28058603;NUMANCIA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;444464;4472602;166;ESCUELA DEPORTIVA: BADMINTON
28058627;JOSE SARAMAGO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;461530;4462546;180;ESCUELA DEPORTIVA: SALVAMENTO Y SOCORRISMO
28058627;JOSE SARAMAGO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;461530;4462546;169;ESCUELA DEPORTIVA: CICLISMO
28058627;JOSE SARAMAGO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;461530;4462546;173;ESCUELA DEPORTIVA: FUTBOL SALA
28058627;JOSE SARAMAGO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;461530;4462546;166;ESCUELA DEPORTIVA: BADMINTON
28058627;JOSE SARAMAGO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;461530;4462546;161;ESCUELA DEPORTIVA: AJEDREZ
28058627;JOSE SARAMAGO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;461530;4462546;030;PROGRAMA REFUERZA
28058627;JOSE SARAMAGO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;461530;4462546;150;PROGRAMA 4ºESO+EMPRESA
28058627;JOSE SARAMAGO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;461530;4462546;165;ESCUELA DEPORTIVA: BALONCESTO
28058639;ATENEA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;1;Madrid-Norte;446956;4490007;150;PROGRAMA 4ºESO+EMPRESA
28058639;ATENEA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;1;Madrid-Norte;446956;4490007;030;PROGRAMA REFUERZA
28058640;ARQUITECTO VENTURA RODRIGUEZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;424225;4473561;184;ESCUELA DEPORTIVA: VOLEIBOL
28058640;ARQUITECTO VENTURA RODRIGUEZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;424225;4473561;179;ESCUELA DEPORTIVA: PATINAJE
28058640;ARQUITECTO VENTURA RODRIGUEZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;424225;4473561;165;ESCUELA DEPORTIVA: BALONCESTO
