codigo,via_publica,distrito,wikiDistrito,direccion,coord_x,coord_y,en_funcionamiento,longitud,latitud
FUE_06-17_0000000092,ZV,Villaverde,https://wikidata.org/entity/Q919536,PARQUE FORESTAL Julio  Alguacil  Gomez,439010.4359,4467641.494,false,-3.7182531,40.357108
FUE_06-17_0000000094,ZV,Villaverde,https://wikidata.org/entity/Q919536,PARQUE FORESTAL Julio  Alguacil  Gomez,438887.4092,4467941.05,true,-3.7197306,40.3597976
FUE_06-17_0000000095,VP,Villaverde,https://wikidata.org/entity/Q919536,"DOCTOR MARTIN AREVALO, 6",439853.2937,4466421.74,true,-3.7082129,40.346181
FUE_06-17_0000000097,VP,Villaverde,https://wikidata.org/entity/Q919536,FUENTE DE LA CAPONA C/V Po ESTACION,440012.45,4467279.394,true,-3.7064196,40.3539187
FUE_06-17_0000000098,VP,Villaverde,https://wikidata.org/entity/Q919536,"SAHARA 81, POSTERIOR",441278.4878,4467352.089,true,-3.6915183,40.3546637
FUE_06-17_0000000099,VP,Villaverde,https://wikidata.org/entity/Q919536,"GRAN VIA VILLAVERDE, FAROLA 107, DE AVDA. ANDALUCIA A RENFE VILLAVERDE BAJO",441655.4576,4466586.098,true,-3.6870093,40.3477896
FUE_06-17_0000000100,VP,Villaverde,https://wikidata.org/entity/Q919536,"GRAN VIA DE VILLAVERDE, FAROLA 43, AVDA. REAL DE PINTO Y AVDA. ANDALUCIA CERCA ARMARIO CONTADORES",440611.0236,4466093.029,true,-3.6992609,40.3432741
FUE_06-17_0000000101,VP,Villaverde,https://wikidata.org/entity/Q919536,PARVILLAS BAJAS 2,439931.7258,4466334.321,true,-3.7072812,40.3453991
FUE_06-17_0000000102,VP,Villaverde,https://wikidata.org/entity/Q919536,ALBERTO PALACIOS 31 CV OASIS,439493.1635,4466340.15,true,-3.7124453,40.34542
FUE_06-17_0000000103,VP,Villaverde,https://wikidata.org/entity/Q919536,"ALBERTO PALACIOS, 13",439482.8497,4466158.241,true,-3.7125495,40.3437805
FUE_06-17_0000000104,VP,Villaverde,https://wikidata.org/entity/Q919536,ALBERTO PALACIOS 15,439615.9964,4466410.073,true,-3.7110057,40.3460587
FUE_06-17_0000000105,VP,Villaverde,https://wikidata.org/entity/Q919536,"BURJASOT 20, FRENTE PARQUE DEHESA BOYAL",441596.4824,4466294.64,true,-3.6876771,40.3451599
FUE_06-17_0000000106,VP,Villaverde,https://wikidata.org/entity/Q919536,GIGANTES Y CABEZUDOS 25,441093.1118,4467473.616,true,-3.6937125,40.3557454
FUE_06-17_0000000108,VP,Villaverde,https://wikidata.org/entity/Q919536,PALOMARES 61,439419.3961,4466526.396,true,-3.7133315,40.3470924
FUE_06-17_0000000109,VP,Villaverde,https://wikidata.org/entity/Q919536,JOSE DEL PINO JIMENEZ 9 CV JUAN PENALVER,439394.2963,4466347.329,true,-3.71361,40.3454775
FUE_06-17_0000000110,VP,Villaverde,https://wikidata.org/entity/Q919536,"PLAZA MAYOR DE VILLAVERDE, No 9",439915.0831,4466540.145,true,-3.7074966,40.3472522
FUE_06-17_0000000111,VP,Villaverde,https://wikidata.org/entity/Q919536,"SANTA JOAQUINA DE VEDRUNA, 4 , JUNTO CENTRO MAYORES",439289.7652,4466063.831,true,-3.7148137,40.3429159
FUE_06-17_0000000112,VP,Villaverde,https://wikidata.org/entity/Q919536,GIGANTES Y CABEZUDOS  33 CV ANOETA,441096.2307,4467247.163,true,-3.6936548,40.3537056
FUE_06-17_0000000113,VP,Villaverde,https://wikidata.org/entity/Q919536,AV. DE LOS ROSALES 407,443914.6707,4464487.999,true,-3.6602245,40.3290435
FUE_06-17_0000000114,ZV,Villaverde,https://wikidata.org/entity/Q919536,CANCION DEL OLVIDO No 45,440595.9556,4467621.007,true,-3.6995804,40.3570379
FUE_06-17_0000000115,ZV,Villaverde,https://wikidata.org/entity/Q919536,TRAVESIA DE ARECHAVALETA,440716.0453,4466878.145,true,-3.6980973,40.3503544
FUE_06-17_0000000116,VP,Villaverde,https://wikidata.org/entity/Q919536,TABERNA DEL PUERTO 36 CV C/ SANTO DE LA ISIDRA,440100.4107,4467321.698,true,-3.7053878,40.3543061
FUE_06-17_0000000118,ZV,Villaverde,https://wikidata.org/entity/Q919536,PLAZA CHOZAS DE CANALES  No  6,441326.6005,4467062.339,true,-3.6909252,40.3520568
FUE_06-17_0000000120,VP,Villaverde,https://wikidata.org/entity/Q919536,AV .DE LOS ROSALES 131,442425.6818,4467013.953,true,-3.6779792,40.3516975
FUE_06-17_0000000121,ZV,Villaverde,https://wikidata.org/entity/Q919536,C/ SANTA PETRONILA CV C/ JOSE DEL PINO,441219.41,4466926.94,true,-3.6921749,40.3508295
FUE_06-17_0000000122,ZV,Villaverde,https://wikidata.org/entity/Q919536,AVENIDA DE LA FELICIDAD 24-26,441474.57,4467842.04,true,-3.6892544,40.3590912
FUE_06-17_0000000123,ZV,Villaverde,https://wikidata.org/entity/Q919536,PLAZA DE LOS PINAZO No 6,441343.98,4466000.96,true,-3.690623,40.3424965
FB_100013,ZV,Villaverde,https://wikidata.org/entity/Q919536,PARQUE LINEAL DEL MANZANARES,442103.1,4467963,true,-3.6818636,40.3602248
FB_100014,ZV,Villaverde,https://wikidata.org/entity/Q919536,PARQUE LINEAL DEL MANZANARES,442414.8,4467409,true,-3.6781429,40.3552556
FB_100015,ZV,Villaverde,https://wikidata.org/entity/Q919536,PARQUE LINEAL DEL MANZANARES,442520.4,4467265.4,true,-3.6768865,40.3539692
FB_100016,ZV,Villaverde,https://wikidata.org/entity/Q919536,PARQUE LINEAL DEL MANZANARES,441999.4,4468217.5,true,-3.683108,40.3625103
FB_100017,ZV,Villaverde,https://wikidata.org/entity/Q919536,PARQUE LINEAL DEL MANZANARES,441971.3,4468248,true,-3.6834417,40.3627831
FB_100018,ZV,Villaverde,https://wikidata.org/entity/Q919536,PARQUE LINEAL DEL MANZANARES,443133.4,4466472.8,true,-3.6695976,40.346871
FB_100019,ZV,Villaverde,https://wikidata.org/entity/Q919536,PARQUE LINEAL DEL MANZANARES,443517.2,4466045.3,true,-3.6650408,40.3430459
FB_100020,ZV,Villaverde,https://wikidata.org/entity/Q919536,PARQUE LINEAL DEL MANZANARES,443473.8,4465865.1,true,-3.6655358,40.3414196
FUE_05-18_0000000018,ZV,Villa de Vallecas,https://wikidata.org/entity/Q1947988,PUENTELARRA  28 EN INTERBLOQUE,448138.1077,4470338.224,true,-3.6109854,40.3820196
FUE_05-18_0000000020,ZV,Villa de Vallecas,https://wikidata.org/entity/Q1947988,CALLE DE ZAZUAR EN PARQUE JUNTO A COLEGIO,448347.6515,4470273.128,true,-3.6085116,40.3814463
FUE_05-18_0000000021,ZV,Villa de Vallecas,https://wikidata.org/entity/Q1947988,CALLE DE MILMARCOS,447372.1484,4469612.591,true,-3.6199487,40.3754346
FUE_05-18_0000000022,ZV,Villa de Vallecas,https://wikidata.org/entity/Q1947988,PARQUE CALLE DE BUBIERCA,447403.8218,4469555.685,true,-3.619571,40.374924
FUE_05-18_0000000025,ZV,Villa de Vallecas,https://wikidata.org/entity/Q1947988,VILLAR DEL POZO CON CALLE CONGOSTO,447576.976,4469139.158,true,-3.617497,40.3711826
FUE_05-18_0000000028,ZV,Villa de Vallecas,https://wikidata.org/entity/Q1947988,PUERTO DE LUMBRERAS PARQUE URPISA,447379.2234,4470375.626,true,-3.6199284,40.3823091
FUE_05-18_0000000029,ZV,Villa de Vallecas,https://wikidata.org/entity/Q1947988,PARQUE PICO DE LA CIERVA O PARQUE DEL CEMENTERIO,447499.1811,4469962.733,true,-3.6184812,40.378597
FUE_05-18_0000000030,ZV,Villa de Vallecas,https://wikidata.org/entity/Q1947988,"PTO. DE PORZUNA, 1-31",447174.4674,4469541.962,true,-3.6222714,40.3747858
FUE_05-18_0000000032,ZV,Villa de Vallecas,https://wikidata.org/entity/Q1947988,PENA CERVERA EN PARQUE,447323.7459,4469030.289,true,-3.6204707,40.3701858
FUE_05-18_0000000033,ZV,Villa de Vallecas,https://wikidata.org/entity/Q1947988,"CALLE BABILAFUENTE, 9",447034.509,4469142.722,true,-3.6238868,40.3711803
FUE_05-18_0000000035,ZV,Villa de Vallecas,https://wikidata.org/entity/Q1947988,CALLE PUERTO PORZUNA PARQUE CATARATAS JUNTO A ZONA ESTANCIAL,446942.1993,4469278.333,true,-3.6249854,40.3723961
FUE_05-18_0000000037,ZV,Villa de Vallecas,https://wikidata.org/entity/Q1947988,"CALLE REAL DE ARGANDA, 47",447747.7036,4470091.878,true,-3.6155643,40.379776
FUE_05-18_0000000039,ZV,Villa de Vallecas,https://wikidata.org/entity/Q1947988,CASTRILLO DE AZA JUNTO HACIENDA,448326.9426,4470610.739,true,-3.608783,40.3844864
FUE_05-18_0000000040,ZV,Villa de Vallecas,https://wikidata.org/entity/Q1947988,PASEO ENTRE CALLE DE LAS VINAS Y FUENTESPINA,448556.2294,4470167.861,true,-3.606046,40.3805108
FUE_05-18_0000000045,VP,Villa de Vallecas,https://wikidata.org/entity/Q1947988,PLAZA JUAN DE MALASANA No 12 (TRAVESIA GAVIA CON JESUS DEL PINO),447262.728,4470193.709,true,-3.6212857,40.3806628
FUE_05-18_0000000046,VP,Villa de Vallecas,https://wikidata.org/entity/Q1947988,PLAZA SIERRA DE GRAZALEMA No 12,447497.3597,4469405.364,true,-3.6184568,40.3735757
FUE_05-18_0000000047,VP,Villa de Vallecas,https://wikidata.org/entity/Q1947988,AV. DE LA GAVIA  40,447952.8408,4469208.404,true,-3.6130756,40.3718299
FUE_05-18_0000000048,VP,Villa de Vallecas,https://wikidata.org/entity/Q1947988,CANADA DEL SANTISIMO 30,449168.9057,4468376.501,true,-3.5986857,40.3644106
FUE_05-18_0000000049,VP,Villa de Vallecas,https://wikidata.org/entity/Q1947988,PICO  MANPODRE 21,447332.8791,4469847.63,true,-3.6204307,40.3775496
FUE_05-18_0000000050,ZV,Villa de Vallecas,https://wikidata.org/entity/Q1947988,ENTREPENAS    71,448221.3061,4468529.515,true,-3.6098583,40.3657308
FUE_05-18_0000000051,ZV,Villa de Vallecas,https://wikidata.org/entity/Q1947988,AV.MAYORAZGO 20,446301.7611,4468999.448,true,-3.6325054,40.3698428
FUE_05-18_0000000052,ZV,Villa de Vallecas,https://wikidata.org/entity/Q1947988,"SIERRA DE LA DEMANDA, 32",445828.8248,4468761.782,true,-3.6380556,40.3676711
FUE_05-18_0000000053,VP,Villa de Vallecas,https://wikidata.org/entity/Q1947988,CALLE ALTO DEL RETIRO - ANTONIO GADES,449778.42,4468821.52,true,-3.5915423,40.3684566
FUE_05-18_0000000054,VP,Villa de Vallecas,https://wikidata.org/entity/Q1947988,FERNANDO CHUECA GOITIA,449622.71,4468135.32,true,-3.5933221,40.3622654
FUE_05-18_0000000055,VP,Villa de Vallecas,https://wikidata.org/entity/Q1947988,DEL RAYO VALLECANO DE MADRID,448213.67,4469930,true,-3.6100621,40.3783468
FUE_05-18_0000000056,VP,Villa de Vallecas,https://wikidata.org/entity/Q1947988,ARTE FIGURATIVO No 30,450341.02,4467742.85,true,-3.584832,40.3587728
FUE_05-18_0000000057,ZV,Villa de Vallecas,https://wikidata.org/entity/Q1947988,CALLE ISLA DE GUAM No 60,446281.78,4468429.31,true,-3.6326927,40.3647053
FUE_05-18_0000000058,ZV,Villa de Vallecas,https://wikidata.org/entity/Q1947988,CALLE ISLA DE GUAM No 60,446394.23,4468517.95,true,-3.6313758,40.3655111
FAM_02-18_0000000059,ZV,Villa de Vallecas,https://wikidata.org/entity/Q1947988,CALLE JOSE GUTIERREZ MAROTO 43,448504.84,4468262.59,true,-3.6064975,40.3633436
FAM_02-18_0000000060,ZV,Villa de Vallecas,https://wikidata.org/entity/Q1947988,AVENIDA LA GAVIA 13,448271.28,4469511.98,true,-3.6093495,40.3745846
FAM_02-18_0000000061,ZV,Villa de Vallecas,https://wikidata.org/entity/Q1947988,CAMINO VASARES 4,447590.59,4470489.16,true,-3.6174478,40.3833451
FAM_02-18_0000000062,ZV,Villa de Vallecas,https://wikidata.org/entity/Q1947988,AVENIDA LA GAVIA 66,447650.8,4468836.08,true,-3.6166027,40.3684568
FAM_02-18_0000000063,ZV,Villa de Vallecas,https://wikidata.org/entity/Q1947988,CALLE LA GRANJA DE SAN ILDEFONSO 1,446811.8,4469078.93,true,-3.6265047,40.3705915
FUE_05-19_0000000052,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,CALLE ZEUS,449184.022,4472808.02,true,-3.5988612,40.4043338
FUE_05-19_0000000053,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,PARQUE DE LA CATALANA,449919.9637,4473190.27,true,-3.5902187,40.4078219
FUE_05-19_0000000055,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,RECINTOS FERIALES JUNTO A AUDITORIO,449398.8766,4472895.61,true,-3.5963362,40.4051359
FUE_05-19_0000000056,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,RECINTOS FERIALES JUNTO A POLICIA,449257.052,4472972.725,true,-3.5980137,40.405822
FUE_05-19_0000000057,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,RECINTOS FERIALES JUNTO A POLICIA,449262.5225,4472982.571,true,-3.59795,40.405911
FUE_05-19_0000000059,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,PARQUE LAGO SANABRIA,448339.6419,4472758.545,true,-3.6088076,40.4038361
FUE_05-19_0000000062,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,CALLE DE SAN CIPRIANO CON CALLE DE AMBROZ,448591.8362,4472817.478,true,-3.6058404,40.4043826
FUE_05-19_0000000064,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,PARQUE DE LA CATALANA,449722.0696,4472884.349,true,-3.5925267,40.4050541
FUE_05-19_0000000065,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,PARQUE DE LA CATALANA,449779.8506,4472984.886,true,-3.5918537,40.4059633
FUE_05-19_0000000067,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,CUNA VERDE ZONA C CERCA DEL PARQUING,448035.2759,4474131.755,true,-3.6125064,40.416188
FUE_05-19_0000000068,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,CUNA VERDE ZONA B JUNTO A ZONA DE JUEGOS INFANTILES,447920.782,4473720.097,true,-3.6138222,40.4124723
FUE_05-19_0000000069,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,CUNA VERDE ZONA B JUNTO A ESTANQUE,447843.6152,4473767.039,false,-3.6147354,40.4128903
FUE_05-19_0000000070,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,CUNA VERDE ZONA B JUNTO A RIA,448078.1786,4473761.212,true,-3.6119705,40.4128525
FUE_05-19_0000000071,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,CUNA VERDE ZONA B  CERCA DE LA PASARELA,447731.3772,4473638.378,false,-3.6160477,40.4117242
FUE_05-19_0000000072,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,CUNA VERDE ZONA B JUNTO A PUENTE,447537.6397,4473612.419,true,-3.6183289,40.4114782
FUE_05-19_0000000073,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,CUNA VERDE ZONA B JUNTO A CAMPOS DE FUTBOL Y ANILLO CICLISTA,447677.4306,4473517.429,true,-3.6166736,40.4106313
FUE_05-19_0000000074,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,CUNA VERDE ZONA B JUNTO A CAMPOS DE FUTBOL,447645.1327,4473577.579,true,-3.6170592,40.4111711
FUE_05-19_0000000075,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,CUNA VERDE ZONA A JUNTO A CASETA,448080.4934,4473644.463,false,-3.6119337,40.4118009
FUE_05-19_0000000076,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,CUNA VERDE ZONA A JUNTO A CASETA,448072.547,4473641.438,true,-3.6120271,40.4117732
FUE_05-19_0000000077,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,CUNA VERDE ZONA A EN PASEO,447800.6168,4473457.517,true,-3.6152168,40.4100993
FUE_05-19_0000000078,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,CUNA VERDE ZONA A JUNTO A JUEGOS INFANTILES,447759.8925,4473463.819,true,-3.6156974,40.4101535
FUE_05-19_0000000079,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,PARQUE EZCARAY,447934.3112,4473557.152,true,-3.6136494,40.4110052
FUE_05-19_0000000080,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,CALLE 'VILLAJIMENA 107,448620.0686,4473089.571,true,-3.6055297,40.4068355
FUE_05-19_0000000092,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,PARQUE DE LA CATALANA,449872.6298,4473147.101,true,-3.5907731,40.4074302
FUE_05-19_0000000101,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,PARQUE LADERA DE LOS ALMENDROS,446875.7038,4472289.334,true,-3.6260197,40.399517
FUE_05-19_0000000102,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,CALLE DE SAN CIPRIANO CON CALLE DE AMBROZ,448636.32,4472932.64,true,-3.6053255,40.4054228
FUE_05-19_0000000104,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,PLAZA DE JUAN BENET,447146.5588,4472333.055,true,-3.6228317,40.3999282
FUE_05-19_0000000105,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,PLAZA DE ROSA CHACEL,447230.8888,4472601.363,true,-3.6218602,40.4023505
FUE_05-19_0000000106,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,PLAZA JUAN CARLOS ONETI,447424.235,4472540.654,true,-3.6195768,40.4018158
FUE_05-19_0000000107,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,BULEVAR INDALECIO PRIETO CON CALLE DE  LOS JUGLARES,447359.9518,4472673.627,true,-3.6203454,40.4030098
FUE_05-19_0000000108,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,"BULEVAR INDALECIO PRIETO, 45 CON CALLE DE  COPERNICO",447097.17,4471839.291,true,-3.6233727,40.3954768
FUE_05-19_0000000109,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,BULEVAR INDALECIO PRIETO CON CALLE DE  LAS PINILLAS,447210.4085,4472199.275,true,-3.6220682,40.398727
FUE_05-19_0000000110,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,PLAZA DE JUAN ROF CARBALLO,447340.0423,4472272.095,true,-3.6205468,40.3993913
FUE_05-19_0000000111,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,PLAZA  ANTONIO ANDRES JUNTA MUNICIPAL,448583.7598,4472557.782,true,-3.6059146,40.4020426
FUE_05-19_0000000112,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,PARQUE DE LA VICALVARADA JUNTO A ZONA CANINA,448367.5845,4473390.936,true,-3.6085296,40.4095349
FUE_05-19_0000000113,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,PARQUE DE LA VICALVARADA JUNTO A ZONA DE JUEGOS,448398.427,4473436.826,true,-3.6081698,40.4099502
FUE_05-19_0000000114,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,PARQUE DE LA VICALVARADA,448363.9467,4473509.006,false,-3.608582,40.4105983
FUE_05-19_0000000115,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,PARQUE VALDEBERNARDO ESTE,447558.79,4472482.41,true,-3.6179865,40.4012997
FUE_05-19_0000000116,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,PARQUE VALDEBERNARDO ESTE JUNTO A ANILLO CICLISTA,447660.5505,4472090.224,true,-3.6167552,40.397773
FUE_05-19_0000000118,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,PARQUE VALDEBERNARDO ESTE JUNTO A ZONA DE JUEGOS,447638.9546,4472530.153,true,-3.6170458,40.4017348
FUE_05-19_0000000120,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,PARQUE VALDEBERNARDO ESTE JUNTO A PISTAS DEPORTIVAS,447573.8131,4472270.293,true,-3.617792,40.3993897
FUE_05-19_0000000121,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,PARQUE VALDEBERNARDO ESTE JUNTO A CASETA,447523.2242,4472373.959,true,-3.6183967,40.4003204
FUE_05-19_0000000122,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,PARQUE VALDEBERNARDO ESTE EN PASEO CENTRAL,447650.6644,4472243.264,true,-3.6168843,40.399151
FUE_05-19_0000000123,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,AV. DE LA DEMOCRACIA,447648.44,4472003.16,true,-3.6168907,40.3969879
FUE_05-19_0000000124,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,PARQUE CALLE LARDERO,448157.8197,4473486.374,false,-3.6110095,40.4103815
FUE_05-19_0000000134,VP,Vicálvaro,https://wikidata.org/entity/Q589403,PLAZA ALOSNO No 7,447635.1744,4473010.369,true,-3.6171299,40.4060607
FUE_05-19_0000000136,VP,Vicálvaro,https://wikidata.org/entity/Q589403,LOS GALLEGOS 26-30 (ENTRE),448272.3269,4472585.582,true,-3.6095867,40.4022737
FUE_05-19_0000000137,VP,Vicálvaro,https://wikidata.org/entity/Q589403,LAGO ISEO No 7,448804.7543,4472544.551,true,-3.6033094,40.401937
FUE_05-19_0000000139,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,VICTORIA KENT CANAVERAL,452246.2796,4472410.413,true,-3.5627446,40.4009331
FUE_05-19_0000000140,ZV,Vicálvaro,https://wikidata.org/entity/Q589403,PLAZA VICALVARADA CV C/ CALAHORRA 22,448223.6042,4473350.689,true,-3.6102232,40.4091633
FUE_04-20_0000000001,ZV,San Blas,https://wikidata.org/entity/Q2001937,PARQUE OCCIDENTE - LAS MERCEDES,449778.837,4477602.196,true,-3.5922304,40.447559
FUE_04-20_0000000002,ZV,San Blas,https://wikidata.org/entity/Q2001937,PARQUE OCCIDENTE - LAS MERCEDES,449762.7885,4477203.162,true,-3.5923881,40.4439632
FUE_04-20_0000000003,ZV,San Blas,https://wikidata.org/entity/Q2001937,Z.V. AVDA. SEPTIMA,449203.8508,4477673.216,true,-3.5990162,40.4481638
FUE_04-20_0000000004,ZV,San Blas,https://wikidata.org/entity/Q2001937,CIUDAD PEGASO - Z.A.+ Z.F.,449568.1821,4477742.084,true,-3.5947255,40.4488063
FUE_04-20_0000000005,ZV,San Blas,https://wikidata.org/entity/Q2001937,CIUDAD PEGASO - Z.A.+ Z.F.,449563.1506,4477559.373,true,-3.5947703,40.4471601
FUE_04-20_0000000006,ZV,San Blas,https://wikidata.org/entity/Q2001937,CIUDAD PEGASO - Z.A.+ Z.F.,449517.87,4477611.505,true,-3.5953084,40.447627
FUE_04-20_0000000007,ZV,San Blas,https://wikidata.org/entity/Q2001937,CIUDAD PEGASO - Z.A.+ Z.F.,449668.6039,4477823.171,true,-3.5935478,40.4495429
FUE_04-20_0000000013,ZV,San Blas,https://wikidata.org/entity/Q2001937,MINIAREA ALBAIDA,447927.7038,4476042.63,true,-3.6139308,40.4333955
FUE_04-20_0000000014,ZV,San Blas,https://wikidata.org/entity/Q2001937,PARC. PANERIA,447306.8706,4475396.275,false,-3.6211964,40.4275337
FUE_04-20_0000000015,ZV,San Blas,https://wikidata.org/entity/Q2001937,PARC. PANERIA,447593.662,4475482.543,true,-3.6178228,40.4283289
FUE_04-20_0000000019,ZV,San Blas,https://wikidata.org/entity/Q2001937,Po GINEBRA,448647.5402,4475062.395,true,-3.6053652,40.4246098
FUE_04-20_0000000020,ZV,San Blas,https://wikidata.org/entity/Q2001937,Po GINEBRA,448694.2668,4475016.078,true,-3.6048106,40.4241954
FUE_04-20_0000000021,ZV,San Blas,https://wikidata.org/entity/Q2001937,"SOFIA, 201",448969.58,4475428.09,true,-3.6015984,40.4279239
FUE_04-20_0000000022,ZV,San Blas,https://wikidata.org/entity/Q2001937,Z.V. SOFIA - NIZA,448905.7507,4475714.083,true,-3.6023739,40.4304964
FUE_04-20_0000000023,ZV,San Blas,https://wikidata.org/entity/Q2001937,Z.V. SOFIA - NIZA,448732.7474,4475684.371,true,-3.6044109,40.4302181
FUE_04-20_0000000024,ZV,San Blas,https://wikidata.org/entity/Q2001937,Z.V. SOFIA - NIZA,449047.5044,4475755.026,true,-3.6007061,40.430874
FUE_04-20_0000000025,ZV,San Blas,https://wikidata.org/entity/Q2001937,Z.V. SOFIA - NIZA,448892.4376,4475805.248,true,-3.6025381,40.4313169
FUE_04-20_0000000026,ZV,San Blas,https://wikidata.org/entity/Q2001937,Z.V. SOFIA - NIZA,448868.41,4476019.73,true,-3.6028386,40.4332476
FUE_04-20_0000000028,ZV,San Blas,https://wikidata.org/entity/Q2001937,PARQUE MARSELLA - TOSCANA,448298.5806,4474501.136,true,-3.6094331,40.419532
FUE_04-20_0000000029,ZV,San Blas,https://wikidata.org/entity/Q2001937,PARQUE MARSELLA - TOSCANA,448193.9634,4474584.581,false,-3.610673,40.4202771
FUE_04-20_0000000030,ZV,San Blas,https://wikidata.org/entity/Q2001937,PARQUES RUFINO GLEZ.,447032.0964,4476203.407,true,-3.6245027,40.4347874
FUE_04-20_0000000032,ZV,San Blas,https://wikidata.org/entity/Q2001937,PARC. VIRGEN DE LA OLIVA,447105.1851,4475979.079,false,-3.6236224,40.4327711
FUE_04-20_0000000038,ZV,San Blas,https://wikidata.org/entity/Q2001937,PARC. LOS CASTILLOS,446674.0178,4475351.378,true,-3.6286529,40.4270889
FUE_04-20_0000000039,ZV,San Blas,https://wikidata.org/entity/Q2001937,PZA. CANGAS DE ONIS,446644.9006,4475617.472,true,-3.6290185,40.4294841
FUE_04-20_0000000040,ZV,San Blas,https://wikidata.org/entity/Q2001937,PARQUES RUFINO GLEZ.,446991.7898,4476155.035,true,-3.6249739,40.4343491
FUE_04-20_0000000041,ZV,San Blas,https://wikidata.org/entity/Q2001937,COL. MARQUES DE SUANCES,447098.4645,4477219.062,true,-3.623805,40.4439412
FUE_04-20_0000000042,ZV,San Blas,https://wikidata.org/entity/Q2001937,JARDINES ANTIOQUIA,445928.1205,4477489.306,true,-3.6376276,40.4463004
FUE_04-20_0000000044,ZV,San Blas,https://wikidata.org/entity/Q2001937,PTO. VALLARTA - RIOBAMBA,446223.3482,4476819.772,true,-3.6340897,40.440288
FUE_04-20_0000000046,ZV,San Blas,https://wikidata.org/entity/Q2001937,PARQUE LOPEZ DE ARANDA - MIAMI,446479.2363,4477274.799,true,-3.631111,40.4444037
FUE_04-20_0000000049,ZV,San Blas,https://wikidata.org/entity/Q2001937,Bo LAS MUSAS,448397.5479,4475832.403,true,-3.6083745,40.4315309
FUE_04-20_0000000050,ZV,San Blas,https://wikidata.org/entity/Q2001937,PARQUE LAS MUSAS,448383.5164,4476049.13,true,-3.6085575,40.4334825
FUE_04-20_0000000051,ZV,San Blas,https://wikidata.org/entity/Q2001937,CTRA. AJALVIR - VICALVARO,448241.2468,4474966.289,true,-3.6101467,40.4237188
FUE_04-20_0000000052,ZV,San Blas,https://wikidata.org/entity/Q2001937,CTRA. DE CANILLEJAS A VICALVARO 91 - 111,448208.4697,4475716.171,false,-3.6105941,40.4304721
FUE_04-20_0000000053,ZV,San Blas,https://wikidata.org/entity/Q2001937,CTRA. DE CANILLEJAS A VICALVARO 91 - 111,448193.0724,4475748.806,true,-3.6107783,40.4307652
FUE_04-20_0000000054,ZV,San Blas,https://wikidata.org/entity/Q2001937,AVDA. NIZA - SUECIA,448482.4799,4476155.217,true,-3.6073995,40.4344444
FUE_04-20_0000000055,ZV,San Blas,https://wikidata.org/entity/Q2001937,AVDA. NIZA - SUECIA,448513.8605,4476159.354,true,-3.6070299,40.4344835
FUE_04-20_0000000056,ZV,San Blas,https://wikidata.org/entity/Q2001937,PARQUE BUTRON,448331.8282,4475191.044,true,-3.6090972,40.4257491
