NumeroLineaUsuario,wikidata:NumeroLineaUsuario,Sentido,Denominacion,wikidata:Denominacion,CodigoMunicipio,Municipio,wikidata:Municipio,CoronaTarifaria,Direccion,LongitudTramoAnterior,VelocidadTramoAnterior
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,1,Pio XII,https://www.wikidata.org/wiki/Q2635957,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de Pio XII N 27,753.186,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,2,Pio XII,https://www.wikidata.org/wiki/Q2635957,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de Pio XII N 27,704.643,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,1,Colombia,https://www.wikidata.org/wiki/Q2462831,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Principe de Vergara N 269,704.36,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,2,Colombia,https://www.wikidata.org/wiki/Q2462831,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Principe de Vergara N 269,724.87,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,1,Concha Espina,https://www.wikidata.org/wiki/Q2464246,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Principe de Vergara N 210,724.578,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,2,Concha Espina,https://www.wikidata.org/wiki/Q2464246,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Principe de Vergara N 210,718.474,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,1,Cruz del Rayo,https://www.wikidata.org/wiki/Q2004333,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Principe de Vergara N 138,718.335,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,2,Cruz del Rayo,https://www.wikidata.org/wiki/Q2004333,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Principe de Vergara N 138,709.968,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,1,Avenida de America,https://www.wikidata.org/wiki/Q730768,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de America N 9A,709.73,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,2,Avenida de America,https://www.wikidata.org/wiki/Q730768,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de America N 9A,727.497,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,1,Principe de Vergara,https://www.wikidata.org/wiki/Q582040,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Principe de Vergara N 12,825.731,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,2,Principe de Vergara,https://www.wikidata.org/wiki/Q582040,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Principe de Vergara N 12,719.766,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,1,Ibiza,https://www.wikidata.org/wiki/Q2464739,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Ibiza N 1,718.542,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,2,Ibiza,https://www.wikidata.org/wiki/Q2464739,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Ibiza N 1,958.999,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,1,Sainz de Baranda,https://www.wikidata.org/wiki/Q2004752,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Doctor Esquerdo N 103,951.661,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,2,Sainz de Baranda,https://www.wikidata.org/wiki/Q2004752,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Doctor Esquerdo N 103,837.984,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,1,Estrella,https://www.wikidata.org/wiki/Q2464797,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Camino de los Vinateros N 1,840.255,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,2,Estrella,https://www.wikidata.org/wiki/Q2464797,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Camino de los Vinateros N 1,904.737,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,1,Vinateros,https://www.wikidata.org/wiki/Q2479812,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Camino de los Vinateros N 70,905.122,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,2,Vinateros,https://www.wikidata.org/wiki/Q2479812,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Camino de los Vinateros N 70,851.189,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,1,Artilleros,https://www.wikidata.org/wiki/Q649362,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Camino de los Vinateros N 210,853.276,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,2,Artilleros,https://www.wikidata.org/wiki/Q649362,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Camino de los Vinateros N 210,940.51,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,1,Pavones,https://www.wikidata.org/wiki/Q2479437,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de la Hacienda de Pavones N 342,938.025,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,2,Pavones,https://www.wikidata.org/wiki/Q2479437,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de la Hacienda de Pavones N 342,1417.659,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,1,Valdebernardo,https://www.wikidata.org/wiki/Q2696095,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Bulv de Indalecio Prieto N 26,1412.685,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,2,Valdebernardo,https://www.wikidata.org/wiki/Q2696095,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Bulv de Indalecio Prieto N 26,1381.312,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,1,Vicalvaro - Rey Juan Carlos University,https://www.wikidata.org/wiki/Q2479859,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de San Cipriano N 11,1384.662,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,2,Vicalvaro - Rey Juan Carlos University,https://www.wikidata.org/wiki/Q2479859,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de San Cipriano N 11,512.747,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,2,San Cipriano,https://www.wikidata.org/wiki/Q2479793,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de San Cipriano N 68,648.056,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,1,San Cipriano,https://www.wikidata.org/wiki/Q2479793,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de San Cipriano N 68,512.031,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,1,Puerta de Arganda,https://www.wikidata.org/wiki/Q2059170,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de San Cipriano N 85,0.1,0.1
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,2,Puerta de Arganda,https://www.wikidata.org/wiki/Q2059170,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de San Cipriano N 85,5750.268,54.34
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,1,Puerta de Arganda,https://www.wikidata.org/wiki/Q2059170,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de San Cipriano N 85,652.745,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,2,Puerta de Arganda,https://www.wikidata.org/wiki/Q2059170,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de San Cipriano N 85,0.1,26.81
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,1,Fuencarral,https://www.wikidata.org/wiki/Q2059161,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de la Fuente Chica N 21,774.06427894722,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,2,Fuencarral,https://www.wikidata.org/wiki/Q2059161,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de la Fuente Chica N 21,1427.681,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,1,Begona,https://www.wikidata.org/wiki/Q2482166,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de la Castellana N 261,1426.99357283185,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,2,Begona,https://www.wikidata.org/wiki/Q2482166,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de la Castellana N 261,1028.301,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,1,Estacion de Chamartin,https://www.wikidata.org/wiki/Q19950924,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Agustin de Foxa N 40,1032.49338775444,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,2,Estacion de Chamartin,https://www.wikidata.org/wiki/Q19950924,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Agustin de Foxa N 40,838.479,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,1,Cuzco,https://www.wikidata.org/wiki/Q2482024,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de la Castellana N 162,914.896410323932,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,2,Cuzco,https://www.wikidata.org/wiki/Q2482024,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de la Castellana N 162,795.975,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,1,Santiago Bernabeu,https://www.wikidata.org/wiki/Q2704346,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de la Castellana N 97,796.313120967398,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,2,Santiago Bernabeu,https://www.wikidata.org/wiki/Q2704346,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de la Castellana N 97,792.513,31.12
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Guzman el Bueno,https://www.wikidata.org/wiki/Q2482402,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Guzman el Bueno N 118,744.435,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Guzman el Bueno,https://www.wikidata.org/wiki/Q2482402,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Guzman el Bueno N 118,635.697,25.57
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Cuatro Caminos,https://www.wikidata.org/wiki/Q2420839,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta de Cuatro Caminos N 9,760.84,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Cuatro Caminos,https://www.wikidata.org/wiki/Q2420839,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta de Cuatro Caminos N 9,747.424,25.57
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Vicente Aleixandre,https://www.wikidata.org/wiki/Q2482382,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de Gregorio del Amo N 4,637.731,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Vicente Aleixandre,https://www.wikidata.org/wiki/Q2482382,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de Gregorio del Amo N 4,695.387,25.57
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Moncloa,https://www.wikidata.org/wiki/Q2449141,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de Moret N 1,1310.347,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Moncloa,https://www.wikidata.org/wiki/Q2449141,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de Moret N 1,551.606,25.57
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Argüelles,https://www.wikidata.org/wiki/Q1890537,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Alberto Aguilera N 72,553.161,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Argüelles,https://www.wikidata.org/wiki/Q1890537,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Alberto Aguilera N 72,1353.567,25.57
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Principe Pio,https://www.wikidata.org/wiki/Q2527066,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de la Florida N 2,1354.014,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Principe Pio,https://www.wikidata.org/wiki/Q2527066,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de la Florida N 2,1132.651,25.57
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Puerta del angel,https://www.wikidata.org/wiki/Q2482152,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de Extremadura N 26,1140.39,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Puerta del angel,https://www.wikidata.org/wiki/Q2482152,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de Extremadura N 26,1034.391,25.57
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Alto de Extremadura,https://www.wikidata.org/wiki/Q2482103,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de Extremadura N 154,1032.064,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Alto de Extremadura,https://www.wikidata.org/wiki/Q2482103,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de Extremadura N 154,941.598,25.57
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Lucero,https://www.wikidata.org/wiki/Q957660,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de las Higueras N 47,937.219,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Lucero,https://www.wikidata.org/wiki/Q957660,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de las Higueras N 47,784.884,25.57
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,1,Las Musas,https://www.wikidata.org/wiki/Q2482052,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de Niza N 61,1053.3618,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,2,Las Musas,https://www.wikidata.org/wiki/Q2482052,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de Niza N 61,866.723,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,1,San Blas,https://www.wikidata.org/wiki/Q2482075,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Pobladura del Valle N 27,869.567,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,2,San Blas,https://www.wikidata.org/wiki/Q2482075,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Pobladura del Valle N 27,839.048,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,1,Simancas,https://www.wikidata.org/wiki/Q2481349,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Castillo de Madrigal de las Altas Torres N 15,843.958,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,2,Simancas,https://www.wikidata.org/wiki/Q2481349,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Castillo de Madrigal de las Altas Torres N 15,813.718,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,1,Ascao,https://www.wikidata.org/wiki/Q2481405,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Ascao N 29,788.088,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,2,Ascao,https://www.wikidata.org/wiki/Q2481405,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Ascao N 29,706.655,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,1,Pueblo Nuevo,https://www.wikidata.org/wiki/Q384453,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Alcala N 372,706.009,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,2,Pueblo Nuevo,https://www.wikidata.org/wiki/Q384453,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Alcala N 372,983.841,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,1,Parque de las Avenidas,https://www.wikidata.org/wiki/Q2480862,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de Bruselas N 56,925.965,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,2,Parque de las Avenidas,https://www.wikidata.org/wiki/Q2480862,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de Bruselas N 56,725.644,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,1,Cartagena,https://www.wikidata.org/wiki/Q2058037,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de America N 35,720.828,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,2,Cartagena,https://www.wikidata.org/wiki/Q2058037,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de America N 35,709.802,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,1,Avenida de America,https://www.wikidata.org/wiki/Q730768,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de America N 9A,718.249,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,2,Avenida de America,https://www.wikidata.org/wiki/Q730768,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de America N 9A,1103.585,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,1,Canal,https://www.wikidata.org/wiki/Q2479455,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Cea Bermudez N 1,479.786,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,2,Canal,https://www.wikidata.org/wiki/Q2479455,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Cea Bermudez N 1,750.381,27.77
Madrid Metro Line 8,https://www.wikidata.org/wiki/Q1475527,1,Feria de Madrid,https://www.wikidata.org/wiki/Q2473865,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda del Partenon N 5,2214.535,43.29
Madrid Metro Line 8,https://www.wikidata.org/wiki/Q1475527,2,Feria de Madrid,https://www.wikidata.org/wiki/Q2473865,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda del Partenon N 5,4064.644,43.29
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,1,Herrera Oria,https://www.wikidata.org/wiki/Q2462763,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Valencia de Don Juan N 1,1213.2967,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,2,Herrera Oria,https://www.wikidata.org/wiki/Q2462763,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Valencia de Don Juan N 1,962.976,26.81
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,1,Opera,https://www.wikidata.org/wiki/Q2736048,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Isabel II N 9,496.399,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,2,Opera,https://www.wikidata.org/wiki/Q2736048,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Isabel II N 9,752.544,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,1,Puerta de Toledo,https://www.wikidata.org/wiki/Q2056515,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta de Puerta de Toledo N 1,597.455,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,2,Puerta de Toledo,https://www.wikidata.org/wiki/Q2056515,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta de Puerta de Toledo N 1,881.582,23.38
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Laguna,https://www.wikidata.org/wiki/Q2482135,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Cuart de Poblet N 1,0.1,0.1
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Laguna,https://www.wikidata.org/wiki/Q2482135,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Cuart de Poblet N 1,783.114,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Laguna,https://www.wikidata.org/wiki/Q2482135,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Cuart de Poblet N 1,0.1,0.1
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Laguna,https://www.wikidata.org/wiki/Q2482135,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Cuart de Poblet N 1,691.095,25.57
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Carpetana,https://www.wikidata.org/wiki/Q2482395,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle   Via Carpetana N 141,688.044,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Carpetana,https://www.wikidata.org/wiki/Q2482395,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle   Via Carpetana N 141,896.849,25.57
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Opanel,https://www.wikidata.org/wiki/Q2482116,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Valle de Oro N 50A,765.092,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Opanel,https://www.wikidata.org/wiki/Q2482116,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Valle de Oro N 50A,689.24,25.57
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Plaza Eliptica,https://www.wikidata.org/wiki/Q782113,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Fernandez Ladreda N 2,687.474,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Plaza Eliptica,https://www.wikidata.org/wiki/Q782113,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Fernandez Ladreda N 2,961.72,25.57
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Legazpi,https://www.wikidata.org/wiki/Q2056839,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Legazpi N 2B,989.922,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Legazpi,https://www.wikidata.org/wiki/Q2056839,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Legazpi N 2B,546.851,25.57
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Mendez alvaro,https://www.wikidata.org/wiki/Q2479775,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Ombu N 16,900.391,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Mendez alvaro,https://www.wikidata.org/wiki/Q2479775,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Ombu N 16,863.781,25.57
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Pacifico,https://www.wikidata.org/wiki/Q2479769,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Andalucia N 2,860.972,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Pacifico,https://www.wikidata.org/wiki/Q2479769,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Andalucia N 2,738.214,25.57
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Conde de Casal,https://www.wikidata.org/wiki/Q2055817,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza del Conde de Casal N 3,734.787,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Conde de Casal,https://www.wikidata.org/wiki/Q2055817,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza del Conde de Casal N 3,829.025,25.57
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,1,Piramides,https://www.wikidata.org/wiki/Q2056493,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo del Doctor Vallejo Nagera N 37,552.653,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,2,Piramides,https://www.wikidata.org/wiki/Q2056493,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo del Doctor Vallejo Nagera N 37,757.87,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,1,Marques de Vadillo,https://www.wikidata.org/wiki/Q2056948,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta del Marques de Vadillo N 4,758.424,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,2,Marques de Vadillo,https://www.wikidata.org/wiki/Q2056948,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta del Marques de Vadillo N 4,764.067,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,1,Urgel,https://www.wikidata.org/wiki/Q2696501,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Camino Viejo de Leganes N 1,764.61,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,2,Urgel,https://www.wikidata.org/wiki/Q2696501,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Camino Viejo de Leganes N 1,658.915,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,1,Oporto,https://www.wikidata.org/wiki/Q2057416,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta del Valle de Oro N 13,658.234,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,2,Oporto,https://www.wikidata.org/wiki/Q2057416,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta del Valle de Oro N 13,729.981,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,1,Vista Alegre,https://www.wikidata.org/wiki/Q616210,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de la Oca N 74,731.653,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,2,Vista Alegre,https://www.wikidata.org/wiki/Q616210,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de la Oca N 74,625.196,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,1,Carabanchel,https://www.wikidata.org/wiki/Q2056760,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta del Ejercito N 1,623.79,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,2,Carabanchel,https://www.wikidata.org/wiki/Q2056760,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta del Ejercito N 1,590.696,23.38
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,O'Donnell,https://www.wikidata.org/wiki/Q2479913,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Doctor Esquerdo N 47,759.713,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,O'Donnell,https://www.wikidata.org/wiki/Q2479913,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Doctor Esquerdo N 47,616.142,25.57
